Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
624,Lorenzo De Silvestri,it ITA,DFMF,Torino,it Serie A,29,1988,35,35,2955,32.8,0.15,0.06,0.15,0,0,0.09,0.06,0.15,0.06,0.21,0.15,0.21,0.1,0.1,0.06,0.16,0.1,0.06,0.16,0.1,0.16,Matches,e74f0e59
625,Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,28,1988,26,24,1943,21.6,0.09,0.05,0.09,0,0,0.32,0.05,0.09,0.05,0.14,0.09,0.14,0.07,0.07,0.07,0.14,0.07,0.07,0.14,0.07,0.14,Matches,44f8c299
626,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,15,15,1314,14.6,0.27,0,0.27,0,0,0.07,0,0.27,0,0.27,0.27,0.27,0.22,0.22,0.14,0.35,0.22,0.13,0.35,0.22,0.35,Matches,92232aad
627,Troy Deeney,eng ENG,FW,Watford,eng Premier League,29,1988,29,20,1844,20.5,0.24,0.1,0.1,0.15,0.24,0.05,0.05,0.24,0.1,0.34,0.1,0.2,0.37,0.17,0.14,0.31,0.37,0.14,0.51,0.17,0.31,Matches,82e34b69
628,Jermain Defoe,eng ENG,FWMF,Bournemouth,eng Premier League,34,1982,24,11,1088,12.1,0.33,0.08,0.33,0,0,0.08,0,0.33,0.08,0.41,0.33,0.41,0.48,0.48,0.1,0.58,0.48,0.1,0.58,0.48,0.58,Matches,f1e8372d
629,Steven Defour,be BEL,MF,Burnley,eng Premier League,29,1988,24,24,1997,22.2,0.05,0.05,0.05,0,0,0.27,0,0.05,0.05,0.09,0.05,0.09,0.04,0.04,0.05,0.09,0.03,0.05,0.09,0.03,0.09,Matches,73489527
630,Grégoire Defrel,mq MTQ,FWMF,Roma,it Serie A,26,1991,15,5,485,5.4,0.19,0,0,0.19,0.19,0.19,0,0.19,0,0.19,0,0,0.54,0.41,0.09,0.5,0.55,0.1,0.64,0.4,0.5,Matches,854ee61a
631,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,21,1995,13,4,449,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0.14,0.14,0.1,0.24,0.14,0.09,0.24,0.14,0.24,Matches,7f267d66
632,Lorenzo Del Pinto,it ITA,MF,Benevento,it Serie A,27,1990,15,7,760,8.4,0,0,0,0,0,0.71,0,0,0,0,0,0,0.02,0.02,0.02,0.05,0.02,0.02,0.04,0.02,0.04,Matches,081b6080
633,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,210d9ecb
634,Thomas Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,25,1991,32,31,2796,31.1,0.1,0.13,0.1,0,0,0.16,0,0.1,0.13,0.23,0.1,0.23,0.14,0.14,0.08,0.22,0.13,0.08,0.21,0.13,0.21,Matches,fe641c1a
635,Jonathan Delaplace,fr FRA,MF,Caen,fr Ligue 1,31,1986,12,5,583,6.5,0,0.15,0,0,0,0.46,0,0,0.15,0.15,0,0.15,0.08,0.08,0.09,0.17,0.08,0.1,0.17,0.08,0.17,Matches,79685569
636,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,23,1994,8,5,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,Matches,b0243215
637,Andy Delort,dz ALG,FW,Toulouse,fr Ligue 1,25,1991,32,25,2333,25.9,0.19,0.19,0.15,0.04,0.08,0.19,0,0.19,0.19,0.39,0.15,0.35,0.39,0.32,0.17,0.5,0.38,0.18,0.56,0.33,0.5,Matches,d33c706e
638,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,22,21,1741,19.3,0.05,0.1,0.05,0,0,0.1,0,0.05,0.1,0.16,0.05,0.16,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches,111c3236
639,Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,30,1987,28,21,1879,20.9,0,0,0,0,0,0.29,0,0,0,0,0,0,0.02,0.02,0.04,0.06,0.02,0.04,0.06,0.02,0.06,Matches,f7ee69fb
640,Ousmane Dembélé,fr FRA,FWMF,Barcelona,es La Liga,20,1997,17,12,925,10.3,0.29,0.58,0.29,0,0,0.19,0,0.29,0.58,0.88,0.29,0.88,0.23,0.23,0.37,0.61,0.24,0.37,0.61,0.24,0.61,Matches,b19db005
641,Jessy Deminguet,fr FRA,MFFW,Caen,fr Ligue 1,19,1998,12,5,534,5.9,0.17,0.17,0.17,0,0,0.34,0,0.17,0.17,0.34,0.17,0.34,0.05,0.05,0.19,0.24,0.06,0.18,0.24,0.06,0.24,Matches,a6138e4a
642,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,19,13,1211,13.5,0.15,0.15,0.07,0.07,0.07,0.22,0,0.15,0.15,0.3,0.07,0.22,0.15,0.1,0.16,0.26,0.15,0.16,0.31,0.09,0.26,Matches,54b4dc4e
643,Ermedin Demirović,ba BIH,FW,Alavés,es La Liga,19,1998,3,2,182,2,0.5,0.5,0.5,0,0,0,0,0.49,0.49,0.99,0.49,0.99,0.45,0.45,0.05,0.45,0.43,0.03,0.46,0.43,0.46,Matches,ed79b7d3
644,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,30,25,2284,25.4,0,0.12,0,0,0,0.16,0,0,0.12,0.12,0,0.12,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches,dc3fa3b5
645,Fabio Depaoli,it ITA,MFDF,Chievo,it Serie A,20,1997,19,13,1192,13.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0.02,0.02,0.05,0.07,0.03,0.04,0.07,0.03,0.07,Matches,d97f2e8d
646,Memphis Depay,nl NED,FWMF,Lyon,fr Ligue 1,23,1994,36,28,2555,28.4,0.67,0.46,0.6,0.07,0.07,0.07,0,0.67,0.46,1.13,0.6,1.06,0.5,0.45,0.3,0.75,0.5,0.3,0.8,0.45,0.75,Matches,8f696594
647,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,28,28,2410,26.8,0,0.07,0,0,0,0.19,0.04,0,0.07,0.07,0,0.07,0.01,0.01,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches,ff16ecad
648,Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,28,1988,33,18,1820,20.2,0.3,0.05,0.3,0,0,0.05,0,0.3,0.05,0.35,0.3,0.35,0.2,0.2,0.06,0.26,0.2,0.06,0.26,0.2,0.26,Matches,aa5859cb
649,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,24,24,1944,21.6,0.05,0,0.05,0,0,0.19,0,0.05,0,0.05,0.05,0.05,0.04,0.04,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches,25f50295
650,Gregory van der Wiel,nl NED,DF,Cagliari,it Serie A,29,1988,5,3,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.02,0.03,0,0.03,Matches,2fb3ad46
651,Daniele Dessena,it ITA,MFDF,Cagliari,it Serie A,30,1987,17,7,573,6.4,0,0,0,0,0,0.16,0,0,0,0,0,0,0.02,0.02,0.03,0.06,0.02,0.04,0.06,0.02,0.06,Matches,02b2937c
652,Mattia Destro,it ITA,FW,Bologna,it Serie A,26,1991,26,19,1617,18,0.33,0.11,0.33,0,0,0.17,0,0.33,0.11,0.45,0.33,0.45,0.4,0.4,0.08,0.48,0.4,0.08,0.48,0.4,0.48,Matches,d7d32194
653,Gerard Deulofeu,es ESP,FWMF,Watford,eng Premier League,23,1994,7,5,435,4.8,0.21,0,0.21,0,0,0,0,0.21,0,0.21,0.21,0.21,0.13,0.13,0.15,0.27,0.12,0.14,0.26,0.12,0.26,Matches,39583cfd
654,Gerard Deulofeu,es ESP,MFFW,Barcelona,es La Liga,23,1994,10,5,503,5.6,0.18,0.18,0.18,0,0,0.18,0,0.18,0.18,0.36,0.18,0.36,0.2,0.2,0.23,0.43,0.2,0.23,0.43,0.2,0.43,Matches,39583cfd
655,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23,1993,13,11,1007,11.2,0,0,0,0,0,0.27,0,0,0,0,0,0,0.01,0.01,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches,68852c0a
656,Federico Di Francesco,it ITA,FWDF,Bologna,it Serie A,23,1994,24,20,1591,17.7,0.06,0.06,0.06,0,0,0.23,0,0.06,0.06,0.11,0.06,0.11,0.14,0.14,0.09,0.23,0.14,0.09,0.23,0.14,0.23,Matches,1fca9171
657,Davide Di Gennaro,it ITA,MF,Lazio,it Serie A,29,1988,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,951a4ee4
658,Ángel Di María,ar ARG,FW,Paris S-G,fr Ligue 1,29,1988,30,26,2111,23.5,0.47,0.26,0.47,0,0,0.04,0,0.47,0.26,0.72,0.47,0.72,0.5,0.5,0.34,0.84,0.5,0.34,0.84,0.5,0.84,Matches,19cda00b
659,Franco Di Santo,ar ARG,FWMF,Schalke 04,de Bundesliga,28,1989,30,22,1654,18.4,0.16,0.05,0.11,0.05,0.05,0.22,0,0.16,0.05,0.22,0.11,0.16,0.2,0.16,0.1,0.26,0.2,0.1,0.3,0.16,0.26,Matches,549c6ba7
660,Cheick Diabaté,ml MLI,FWMF,Benevento,it Serie A,29,1988,11,7,664,7.4,1.08,0,1.08,0,0,0.14,0.27,1.08,0,1.08,1.08,1.08,0.7,0.7,0.03,0.73,0.71,0.02,0.73,0.71,0.73,Matches,95cfe655
661,Fousseni Diabaté,ml MLI,MFFW,Leicester City,eng Premier League,21,1995,14,5,587,6.5,0,0.15,0,0,0,0.15,0,0,0.15,0.15,0,0.15,0.06,0.06,0.09,0.15,0.06,0.09,0.15,0.06,0.15,Matches,d07e3b41
662,Moussa Diaby,fr FRA,MF,Crotone,it Serie A,18,1999,2,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aeed5c06
663,Fallou Diagne,sn SEN,DFMF,Metz,fr Ligue 1,27,1989,29,26,2238,24.9,0.04,0.04,0.04,0,0,0.32,0.08,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.01,0.04,0.02,0.01,0.04,0.02,0.04,Matches,cd387ff4
664,Adama Diakhaby,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,22,10,850,9.4,0.21,0.32,0.21,0,0,0.21,0.11,0.21,0.32,0.53,0.21,0.53,0.21,0.21,0.09,0.29,0.21,0.08,0.29,0.21,0.29,Matches,65585e3a
665,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20,1996,12,8,728,8.1,0.12,0,0.12,0,0,0.25,0,0.12,0,0.12,0.12,0.12,0.04,0.04,0,0.04,0.03,0,0.03,0.03,0.03,Matches,d2110326
666,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,27,27,2415,26.8,0.07,0.04,0.07,0,0,0.19,0,0.07,0.04,0.11,0.07,0.11,0.09,0.09,0.03,0.12,0.09,0.03,0.12,0.09,0.12,Matches,fc62f087
667,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,26383ea5
668,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,22,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6605d143
669,Mustapha Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,26,16,1384,15.4,0.32,0,0.32,0,0,0.39,0,0.33,0,0.33,0.33,0.33,0.24,0.24,0.02,0.26,0.24,0.02,0.26,0.24,0.26,Matches,6c6ecdd4
670,Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,31,23,2041,22.7,0.09,0,0.09,0,0,0.13,0,0.09,0,0.09,0.09,0.09,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,b7d082af
671,Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,10,8,606,6.7,0,0.15,0,0,0,0.6,0,0,0.15,0.15,0,0.15,0,0,0.04,0.04,0,0.05,0.05,0,0.05,Matches,79584585
672,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,18,5,655,7.3,0.14,0,0.14,0,0,0.14,0,0.14,0,0.14,0.14,0.14,0.01,0.01,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches,bf309d24
673,Brahim Díaz,es ESP,FWMF,Manchester City,eng Premier League,17,1999,5,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0,0.67,0.72,0,0.72,0.72,0.72,Matches,407feb71
674,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,32,31,2778,30.9,0.03,0.03,0.03,0,0,0.13,0,0.03,0.03,0.06,0.03,0.06,0.05,0.05,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,247accfd
675,Daniel Didavi,de GER,MFFW,Wolfsburg,de Bundesliga,27,1990,30,26,2237,24.9,0.36,0.2,0.36,0,0,0.16,0,0.36,0.2,0.56,0.36,0.56,0.22,0.22,0.11,0.33,0.22,0.11,0.33,0.22,0.33,Matches,d3096421
676,Thomas Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a3d524cb
677,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,23,21,1621,18,0.11,0.06,0.11,0,0,0.22,0,0.11,0.06,0.17,0.11,0.17,0.03,0.03,0.04,0.07,0.03,0.04,0.07,0.03,0.07,Matches,d2aa8ac0
678,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21,1996,6,6,435,4.8,0,0,0,0,0,1.04,0,0,0,0,0,0,0.02,0.02,0,0.02,0.01,0,0.01,0.01,0.01,Matches,70438d35
679,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27,1989,22,22,1868,20.8,0,0.14,0,0,0,0.19,0,0,0.14,0.14,0,0.14,0.02,0.02,0.11,0.13,0.02,0.11,0.13,0.02,0.13,Matches,6873f3bc
680,Eric Dier,eng ENG,MFDF,Tottenham,eng Premier League,23,1994,34,32,2824,31.4,0,0.06,0,0,0,0.13,0,0,0.06,0.06,0,0.06,0.06,0.06,0.04,0.11,0.06,0.05,0.11,0.06,0.11,Matches,ac861941
681,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,12,8,704,7.8,0,0.26,0,0,0,0.26,0,0,0.26,0.26,0,0.26,0.06,0.06,0.19,0.24,0.06,0.19,0.25,0.06,0.25,Matches,1b84dbe1
682,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,26,1991,14,14,1260,14,0,0,0,0,0,0.07,0,0,0,0,0,0,0.08,0.08,0.06,0.14,0.08,0.05,0.14,0.08,0.14,Matches,e06683ca
683,Virgil van Dijk,nl NED,DF,Southampton,eng Premier League,26,1991,12,11,994,11,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.08,0,0.08,0.08,0.08,Matches,e06683ca
684,Landry Dimata,be BEL,FWMF,Wolfsburg,de Bundesliga,19,1997,21,9,902,10,0,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.12,0.12,0.04,0.16,0.12,0.04,0.16,0.12,0.16,Matches,b5f63410
685,Tristan Dingomé,cm CMR,MF,Troyes,fr Ligue 1,26,1991,14,14,1192,13.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0.02,0.02,0.1,0.11,0.02,0.1,0.11,0.02,0.11,Matches,92b56413
686,Ismaël Diomandé,ci CIV,DFMF,Caen,fr Ligue 1,24,1992,11,8,712,7.9,0,0.13,0,0,0,0.13,0.13,0,0.13,0.13,0,0.13,0,0,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches,10650926
687,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,16,11,931,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.04,0.22,0.18,0.04,0.22,0.18,0.22,Matches,4be0b467
688,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34,34,3060,34,0.09,0,0.09,0,0,0.24,0,0.09,0,0.09,0.09,0.09,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,a712ca2b
689,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,5,3,264,2.9,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.03,0.01,0.01,0.03,0.01,0.03,Matches,7329018e
690,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,31,1986,15,12,940,10.4,0,0,0,0,0,0.48,0,0,0,0,0,0,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches,7329018e
691,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,25,17,1344,14.9,0.07,0,0.07,0,0,0.27,0,0.07,0,0.07,0.07,0.07,0.05,0.05,0.03,0.09,0.05,0.04,0.09,0.05,0.09,Matches,7f622eef
692,Djené,tg TOG,DF,Getafe,es La Liga,25,1991,36,36,3239,36,0.03,0,0.03,0,0,0.25,0,0.03,0,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,Matches,a4971d84
693,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,29,27,2416,26.8,0,0,0,0,0,0.07,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches,933d3b51
694,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28,28,2520,28,0,0,0,0,0,0.36,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,43e7a164
695,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30,30,2699,30,0,0.03,0,0,0,0.13,0.03,0,0.03,0.03,0,0.03,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,8.35E+09
696,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30,30,2700,30,0,0.03,0,0,0,0.07,0,0,0.03,0.03,0,0.03,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,6eee05f1
697,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,25,1992,36,36,3240,36,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ac295d9e
698,Keagan Dolly,za RSA,FWMF,Montpellier,fr Ligue 1,24,1993,17,9,881,9.8,0.1,0.2,0.1,0,0,0.1,0,0.1,0.2,0.31,0.1,0.31,0.12,0.12,0.14,0.27,0.12,0.14,0.27,0.12,0.27,Matches,ccb1c3af
699,Jaume Doménech,es ESP,GK,Valencia,es La Liga,26,1990,5,5,450,5,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c9cb972b
700,Jean-Luc Dompé,fr FRA,MF,Amiens,fr Ligue 1,21,1995,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches,9ffdf29a
701,Giulio Donati,it ITA,DFMF,Mainz 05,de Bundesliga,27,1990,29,26,2284,25.4,0,0.12,0,0,0,0.12,0.08,0,0.12,0.12,0,0.12,0.02,0.02,0.07,0.08,0.01,0.07,0.08,0.01,0.08,Matches,22051fbe
702,Ji Dong-won,kr KOR,FWMF,Augsburg,de Bundesliga,26,1991,3,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7d841904
703,Anastasios Donis,gr GRE,FWMF,Stuttgart,de Bundesliga,20,1996,18,11,949,10.5,0.19,0.19,0.19,0,0,0.1,0,0.19,0.19,0.38,0.19,0.38,0.43,0.43,0.2,0.62,0.43,0.19,0.62,0.43,0.62,Matches,0f26fd24
704,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,08f5afaa
705,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,28,20,1794,19.9,0.1,0.05,0.1,0,0,0.15,0,0.1,0.05,0.15,0.1,0.15,0.06,0.06,0.06,0.12,0.06,0.06,0.12,0.06,0.12,Matches,384dd218
706,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,3,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d28b4a9d
707,Niklas Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1,1,90,1,1,0,1,0,0,0,0,1,0,1,1,1,0.7,0.7,0,0.8,0.73,0.03,0.76,0.73,0.76,Matches,7f73bdf4
708,Gabriel Dos Santos,br BRA,FW,Troyes,fr Ligue 1,19,1997,1,0,84,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,67ac5bb8
709,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,14,10,983,10.9,0,0,0,0,0,0.28,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,Matches,ec699fdd
710,Mathieu Dossevi,tg TOG,FWMF,Metz,fr Ligue 1,29,1988,30,30,2509,27.9,0.04,0.39,0.04,0,0,0.07,0,0.04,0.39,0.43,0.04,0.43,0.08,0.08,0.33,0.41,0.08,0.33,0.41,0.08,0.41,Matches,6421dd73
711,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,24,1993,37,37,3324,36.9,0.19,0.08,0.19,0,0,0.27,0,0.19,0.08,0.27,0.19,0.27,0.1,0.1,0.07,0.17,0.1,0.07,0.17,0.1,0.17,Matches,02b29014
712,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,24,1992,19,12,1022,11.4,0.09,0,0.09,0,0,0.35,0,0.09,0,0.09,0.09,0.09,0.11,0.11,0.03,0.13,0.11,0.02,0.13,0.11,0.13,Matches,e208bcc8
713,Mohamed Dräger,tn TUN,MFFW,Freiburg,de Bundesliga,21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8954fddc
714,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26,1991,11,7,769,8.5,0,0,0,0,0,0.24,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,Matches,6fd8a334
715,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,26,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6fd8a334
716,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,19,1997,3,1,217,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,085e71a7
717,Boukary Dramé,sn SEN,DFMF,SPAL,it Serie A,32,1985,5,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a5cd894b
718,Julian Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,23,1993,30,19,1704,18.9,0.21,0.26,0.21,0,0,0.05,0,0.21,0.26,0.48,0.21,0.48,0.17,0.17,0.23,0.4,0.17,0.23,0.4,0.17,0.4,Matches,1a992676
719,Danny Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,12,5,527,5.9,0.17,0,0.17,0,0,0,0,0.17,0,0.17,0.17,0.17,0.03,0.03,0.05,0.07,0.03,0.04,0.07,0.03,0.07,Matches,2649ff32
720,Josip Drmić,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,13,4,467,5.2,0.77,0.19,0.77,0,0,0.19,0,0.77,0.19,0.96,0.77,0.96,0.62,0.62,0.04,0.65,0.62,0.04,0.65,0.62,0.65,Matches,15ea94de
721,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,18,16,1440,16,0,0,0,0,0,0.25,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,f0797d57
722,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11,11,990,11,0,0,0,0,0,0.09,0,0,0,0,0,0,0.09,0.09,0,0.09,0.09,0,0.09,0.09,0.09,Matches,aa0ac32d
723,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21,1995,24,24,2138,23.8,0,0.08,0,0,0,0.38,0.04,0,0.08,0.08,0,0.08,0.02,0.02,0.08,0.1,0.02,0.08,0.1,0.02,0.1,Matches,1fe0492d
724,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,34,34,3021,33.6,0.09,0.12,0.09,0,0,0.15,0,0.09,0.12,0.21,0.09,0.21,0.07,0.07,0.17,0.23,0.07,0.17,0.23,0.07,0.23,Matches,ff0ab48c
725,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3a949a25
726,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,17,9,744,8.3,0.12,0,0.12,0,0,0.36,0,0.12,0,0.12,0.12,0.12,0.16,0.16,0.04,0.2,0.16,0.04,0.2,0.16,0.2,Matches,79ca3e23
727,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,37,37,3292,36.6,0,0.03,0,0,0,0.22,0,0,0.03,0.03,0,0.03,0.05,0.05,0.02,0.07,0.05,0.02,0.07,0.05,0.07,Matches,7314bba4
728,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,20,19,1602,17.8,0,0,0,0,0,0.06,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.01,0.03,0.05,0.01,0.05,Matches,3fe6bd8c
729,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,26,23,1947,21.6,0,0.09,0,0,0,0.19,0,0,0.09,0.09,0,0.09,0.11,0.11,0.14,0.25,0.11,0.14,0.25,0.11,0.25,Matches,528492ea
730,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38,38,3420,38,0.03,0.03,0.03,0,0,0.18,0,0.03,0.03,0.05,0.03,0.05,0.07,0.07,0.01,0.08,0.07,0.01,0.08,0.07,0.08,Matches,282f75f3
731,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0e12089d
732,Jimmy Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,20,12,1028,11.4,0.26,0.26,0,0.26,0.35,0.44,0,0.26,0.26,0.53,0,0.26,0.3,0.03,0.25,0.28,0.29,0.26,0.55,0.03,0.28,Matches,f09a8b75
733,Riza Durmisi,dk DEN,DFMF,Betis,es La Liga,23,1994,24,23,2080,23.1,0.09,0.13,0.09,0,0,0.17,0,0.09,0.13,0.22,0.09,0.22,0.06,0.06,0.1,0.16,0.06,0.11,0.17,0.06,0.17,Matches,e5cd9da6
