Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
836,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,28,28,2473,27.5,0.07,0.07,0.07,0,0,0.25,0,0.07,0.07,0.15,0.07,0.15,0.06,0.06,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches,f8fcd2a5
837,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,31,27,2455,27.3,0,0.11,0,0,0.07,0.15,0,0,0.11,0.11,0,0.11,0.12,0.07,0.1,0.17,0.12,0.1,0.22,0.07,0.17,Matches,283c7121
838,Valentin Eysseric,fr FRA,MFFW,Fiorentina,it Serie A,28,1992,16,6,729,8.1,0.25,0,0.25,0,0,0.25,0,0.25,0,0.25,0.25,0.25,0.27,0.27,0.06,0.33,0.27,0.06,0.33,0.27,0.33,Matches,ae82fa48
839,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,34,29,2559,28.4,0.14,0.21,0.14,0,0,0.11,0,0.14,0.21,0.35,0.14,0.35,0.08,0.08,0.1,0.18,0.08,0.1,0.18,0.08,0.18,Matches,ae4fc6a4
840,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0f7dbaf6
841,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,1985,35,35,3150,35,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9328b835
842,Fabinho,br BRA,DFMF,Liverpool,eng Premier League,26,1993,30,28,2567,28.5,0,0,0,0,0,0.21,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,7f3b388c
843,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,22,19,1507,16.7,0,0.06,0,0,0,0.3,0.06,0,0.06,0.06,0,0.06,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches,bc7b4580
844,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,33,1987,21,7,877,9.7,0.21,0.31,0,0.21,0.21,0.21,0,0.21,0.31,0.51,0,0.31,0.32,0.15,0.3,0.46,0.31,0.3,0.62,0.16,0.46,Matches,33508c78
845,Bandiougou Fadiga,fr FRA,FWMF,Paris S-G,fr Ligue 1,19,2001,6,0,63,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,0.14,0.14,0,0.14,0.07,0,0.07,0.07,0.07,Matches,45bb4303
846,Bandiougou Fadiga,fr FRA,MF,Brest,fr Ligue 1,19,2001,4,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches,45bb4303
847,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,33,33,2899,32.2,0.03,0,0.03,0,0,0.4,0.06,0.03,0,0.03,0.03,0.03,0.02,0.02,0,0.03,0.02,0,0.03,0.02,0.03,Matches,9c221d14
848,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,366be751
849,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,22,22,1876,20.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,Matches,1e43fad8
850,Romain Faivre,fr FRA,MFFW,Brest,fr Ligue 1,22,1998,36,33,2891,32.1,0.19,0.16,0.16,0.03,0.03,0,0,0.19,0.16,0.34,0.16,0.31,0.22,0.2,0.18,0.37,0.22,0.18,0.4,0.2,0.37,Matches,745ca0a3
851,Fali,es ESP,DFMF,Cádiz,es La Liga,26,1993,34,29,2637,29.3,0,0,0,0,0,0.38,0,0,0,0,0,0,0.02,0.02,0.02,0.05,0.02,0.02,0.05,0.02,0.05,Matches,72a84002
852,Iago Falque,es ESP,MFFW,Benevento,it Serie A,30,1990,11,4,358,4,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.07,0.07,0.33,0.4,0.09,0.33,0.41,0.09,0.41,Matches,440c84ed
853,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,8,1,217,2.4,0,0,0,0,0,0.83,0,0,0,0,0,0,0.08,0.08,0.04,0.13,0.09,0.04,0.14,0.09,0.14,Matches,61f2f56a
854,Paolo Faragò,it ITA,DFMF,Cagliari,it Serie A,27,1993,8,4,369,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,0.02,0.02,0.17,0.2,0.03,0.17,0.2,0.03,0.2,Matches,9085dd7c
855,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,0.27,0,0.27,0.27,0.27,Matches,9085dd7c
856,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,34,33,2891,32.1,0.12,0.22,0.12,0,0,0.25,0,0.12,0.22,0.34,0.12,0.34,0.13,0.13,0.12,0.25,0.13,0.12,0.25,0.13,0.25,Matches,aae9d04a
857,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,21,12,1139,12.7,0,0.08,0,0,0,0.39,0,0,0.08,0.08,0,0.08,0.07,0.06,0.12,0.17,0.07,0.12,0.19,0.05,0.17,Matches,b7a5bc86
858,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,29,17,1514,16.8,0.24,0.12,0.24,0,0,0.3,0,0.24,0.12,0.36,0.24,0.36,0.2,0.2,0.18,0.38,0.2,0.18,0.38,0.2,0.38,Matches,157d29b6
859,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,3,1,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2c127b6f
860,Noah Fatar,fr FRA,FWMF,Angers,fr Ligue 1,18,2002,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2693f6bc
861,Ansu Fati,es ESP,FW,Barcelona,es La Liga,17,2002,7,6,431,4.8,0.83,0,0.83,0,0,0.21,0,0.84,0,0.84,0.84,0.84,0.38,0.38,0.29,0.67,0.37,0.29,0.66,0.37,0.66,Matches,0ba976e4
862,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,17,9,955,10.6,0,0.28,0,0,0,0.19,0,0,0.28,0.28,0,0.28,0.05,0.05,0.21,0.25,0.04,0.21,0.25,0.04,0.25,Matches,7.67E+11
863,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,11,2,339,3.8,0.53,0,0.53,0,0,0.26,0,0.53,0,0.53,0.53,0.53,0.47,0.47,0.03,0.5,0.49,0.03,0.52,0.49,0.52,Matches,44510fde
864,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,6,5,406,4.5,0.22,0,0.22,0,0,0.44,0,0.22,0,0.22,0.22,0.22,0.04,0.04,0,0.04,0.03,0,0.03,0.03,0.03,Matches,4e358a2d
865,Nabil Fekir,fr FRA,MFFW,Betis,es La Liga,27,1993,33,33,2622,29.1,0.17,0.21,0.14,0.03,0.1,0.17,0.03,0.17,0.21,0.38,0.14,0.34,0.26,0.18,0.18,0.36,0.26,0.18,0.44,0.18,0.36,Matches,bece776f
866,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,31,23,2057,22.9,0,0,0,0,0,0.35,0,0,0,0,0,0,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,51a3c4c8
867,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,14,10,909,10.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,15d0c248
868,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29,29,2610,29,0.03,0,0.03,0,0,0.17,0,0.03,0,0.03,0.03,0.03,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,677da306
869,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,20,1999,31,14,1572,17.5,0.4,0.29,0.34,0.06,0.11,0.34,0,0.4,0.29,0.69,0.34,0.63,0.29,0.21,0.22,0.42,0.29,0.22,0.51,0.2,0.42,Matches,8aafd64f
870,Zinedine Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,27,1993,33,33,2957,32.9,0.18,0.3,0.15,0.03,0.03,0.06,0,0.18,0.3,0.49,0.15,0.46,0.16,0.13,0.18,0.31,0.16,0.18,0.34,0.13,0.31,Matches,005c0807
871,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,25,1994,37,35,3099,34.4,0.52,0.35,0.26,0.26,0.29,0.17,0,0.52,0.35,0.87,0.26,0.61,0.45,0.23,0.32,0.55,0.45,0.32,0.77,0.23,0.55,Matches,507c7bdf
872,Edimilson Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,24,1996,14,9,841,9.3,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,0.08,0.08,0.1,0.17,0.07,0.1,0.17,0.07,0.17,Matches,3bb625ac
873,Aitor Fernández,es ESP,GK,Levante,es La Liga,29,1991,29,29,2610,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a01c3d54
874,Álex Fernández,es ESP,MF,Cádiz,es La Liga,27,1992,25,21,1946,21.6,0.19,0.05,0.09,0.09,0.09,0.05,0,0.18,0.05,0.23,0.09,0.14,0.15,0.08,0.08,0.16,0.15,0.08,0.23,0.08,0.16,Matches,aa677a35
875,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22,1998,22,22,1980,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f127d782
876,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33,1986,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,307fcd26
877,Augusto Fernández,ar ARG,MF,Cádiz,es La Liga,34,1986,12,4,369,4.1,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,78c40e94
878,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,24,1996,5,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.13,0.09,0.06,0.14,0.09,0.14,Matches,e08647d6
879,Carlos Fernández,es ESP,FWMF,Real Sociedad,es La Liga,24,1996,11,4,390,4.3,0.23,0.47,0.23,0,0,1.16,0,0.23,0.46,0.69,0.23,0.69,0.26,0.26,0.14,0.42,0.26,0.15,0.41,0.26,0.41,Matches,e08647d6
880,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,24,24,2079,23.1,0,0,0,0,0,0.17,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.03,Matches,f25b010f
881,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,25,24,2073,23,0.04,0,0.04,0,0,0.35,0,0.04,0,0.04,0.04,0.04,0.06,0.06,0.01,0.07,0.05,0.01,0.07,0.05,0.07,Matches,b86a64b2
882,Fernandinho,br BRA,MF,Manchester City,eng Premier League,35,1985,21,12,1188,13.2,0,0.15,0,0,0,0.45,0,0,0.15,0.15,0,0.15,0.06,0.06,0.07,0.13,0.06,0.07,0.13,0.06,0.13,Matches,101da2b5
883,Fernando,br BRA,MF,Sevilla,es La Liga,33,1987,31,28,2546,28.3,0.11,0.14,0.11,0,0,0.21,0,0.11,0.14,0.25,0.11,0.25,0.02,0.02,0.12,0.14,0.02,0.12,0.14,0.02,0.14,Matches,41f32541
884,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,12,11,880,9.8,0,0.1,0,0,0,0.31,0,0,0.1,0.1,0,0.1,0,0,0.04,0.04,0,0.04,0.04,0,0.04,Matches,d0dbca9f
885,David Ferreiro,es ESP,MFFW,Huesca,es La Liga,32,1988,37,29,2527,28.1,0.07,0.14,0.07,0,0,0.18,0,0.07,0.14,0.21,0.07,0.21,0.07,0.07,0.2,0.26,0.07,0.19,0.26,0.07,0.26,Matches,8970907e
886,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,18,14,1190,13.2,0,0.08,0,0,0,0.3,0,0,0.08,0.08,0,0.08,0.01,0.01,0.08,0.09,0.01,0.09,0.09,0.01,0.09,Matches,eb76987d
887,Facundo Ferreyra,ar ARG,FW,Celta Vigo,es La Liga,29,1991,13,2,300,3.3,0.3,0,0.3,0,0,1.52,0.3,0.3,0,0.3,0.3,0.3,0.42,0.42,0,0.42,0.43,0,0.43,0.43,0.43,Matches,b39a793e
888,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,34,31,2577,28.6,0,0.1,0,0,0,0.21,0,0,0.1,0.1,0,0.1,0.01,0.01,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches,375622c5
889,Marco Festa,it ITA,GK,Crotone,it Serie A,28,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c195ae4a
890,Fidel,es ESP,MFDF,Elche,es La Liga,30,1989,30,28,2396,26.6,0.23,0.11,0.15,0.08,0.11,0.3,0,0.23,0.11,0.34,0.15,0.26,0.15,0.07,0.19,0.26,0.16,0.19,0.35,0.07,0.26,Matches,eb82b6f1
891,Sam Field,eng ENG,MF,West Brom,eng Premier League,22,1998,3,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bd8a7d05
892,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,31,1989,17,4,544,6,0,0.17,0,0,0.33,0,0,0,0.17,0.17,0,0.17,0.52,0.27,0.23,0.5,0.51,0.24,0.75,0.26,0.5,Matches,f9e7c4ac
893,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,28,1991,36,33,2838,31.5,0.29,0.22,0.29,0,0,0.06,0,0.29,0.22,0.51,0.29,0.51,0.4,0.4,0.2,0.6,0.4,0.2,0.6,0.4,0.6,Matches,4c370d81
894,Junior Firpo,es ESP,DF,Barcelona,es La Liga,23,1996,7,3,289,3.2,0.31,0.31,0.31,0,0,0.63,0,0.31,0.31,0.62,0.31,0.62,0.25,0.25,0.22,0.47,0.26,0.21,0.47,0.26,0.47,Matches,24f59bb2
895,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,31,29,2575,28.6,0,0.07,0,0,0,0.14,0,0,0.07,0.07,0,0.07,0.03,0.03,0.09,0.12,0.03,0.09,0.12,0.03,0.12,Matches,b63e789d
896,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a92ab7be
897,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,2000,4,4,360,4,0.25,0,0.25,0,0,0.25,0,0.25,0,0.25,0.25,0.25,0.13,0.13,0,0.13,0.12,0,0.12,0.12,0.12,Matches,9642c929
898,Alexis Flips,fr FRA,MF,Reims,fr Ligue 1,20,2000,2,0,43,0.5,2,0,2,0,0,0,0,2.09,0,2.09,2.09,2.09,0.2,0.2,0,0.2,0.12,0,0.12,0.12,0.12,Matches,caef7840
899,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,21,18,1538,17.1,0.12,0.06,0.12,0,0,0.06,0,0.12,0.06,0.18,0.12,0.18,0.13,0.13,0.12,0.25,0.13,0.12,0.24,0.13,0.24,Matches,e288d4b3
900,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,954c26c9
901,Phil Foden,eng ENG,FWMF,Manchester City,eng Premier League,20,2000,28,17,1616,18,0.5,0.28,0.5,0,0,0,0,0.5,0.28,0.78,0.5,0.78,0.31,0.31,0.23,0.54,0.31,0.23,0.54,0.31,0.54,Matches,ed1e53f3
902,Mamadou Fofana,ml MLI,MFDF,Metz,fr Ligue 1,22,1998,16,11,1070,11.9,0,0,0,0,0,0.17,0,0,0,0,0,0,0.03,0.03,0.01,0.03,0.03,0,0.03,0.03,0.03,Matches,4c4ffacc
903,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,30,25,2309,25.7,0.08,0.12,0.08,0,0,0.08,0,0.08,0.12,0.19,0.08,0.19,0.12,0.12,0.09,0.21,0.12,0.09,0.22,0.12,0.22,Matches,5313ed43
904,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,28,27,2262,25.1,0,0,0,0,0,0.28,0,0,0,0,0,0,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,132a82f1
905,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,4,3,315,3.5,0,0,0,0,0,0.29,0,0,0,0,0,0,0.06,0.06,0,0.06,0.06,0,0.06,0.06,0.06,Matches,132a82f1
906,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,35,35,2873,31.9,0,0.09,0,0,0,0.31,0.03,0,0.09,0.09,0,0.09,0.07,0.07,0.07,0.14,0.06,0.07,0.14,0.06,0.14,Matches,822d51d7
907,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,37,37,3324,36.9,0,0.08,0,0,0,0.11,0,0,0.08,0.08,0,0.08,0.01,0.01,0.05,0.05,0.01,0.05,0.05,0.01,0.05,Matches,90eb507d
908,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dc56efc9
909,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,32,24,2175,24.2,0.04,0.04,0.04,0,0,0.33,0,0.04,0.04,0.08,0.04,0.08,0.1,0.1,0.04,0.13,0.09,0.04,0.13,0.09,0.13,Matches,2145368f
910,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,4,4,320,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.04,0,0.04,0.04,0.04,Matches,9f90c06b
911,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,14,7,652,7.2,0,0,0,0,0,0.42,0.14,0,0,0,0,0,0.08,0.08,0,0.08,0.08,0,0.08,0.08,0.08,Matches,1827a42d
912,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,36,36,3185,35.4,0.08,0,0.08,0,0,0.2,0,0.08,0,0.08,0.08,0.08,0.03,0.03,0.01,0.05,0.03,0.01,0.04,0.03,0.04,Matches,90f87966
913,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,30,1990,19,3,552,6.1,0.16,0.16,0.16,0,0,0.16,0,0.16,0.16,0.33,0.16,0.33,0.2,0.2,0.23,0.41,0.19,0.22,0.42,0.19,0.42,Matches,d60c26fc
914,Pablo Fornals,es ESP,FWMF,West Ham,eng Premier League,24,1996,33,31,2572,28.6,0.17,0.14,0.17,0,0,0.1,0,0.17,0.14,0.31,0.17,0.31,0.23,0.23,0.09,0.31,0.23,0.09,0.32,0.23,0.32,Matches,82927de4
915,Emil Forsberg,se SWE,FWMF,RB Leipzig,de Bundesliga,28,1991,29,20,1539,17.1,0.41,0.23,0.29,0.12,0.18,0,0,0.41,0.23,0.64,0.29,0.53,0.34,0.21,0.31,0.52,0.34,0.31,0.65,0.21,0.52,Matches,9a2e0ccc
916,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,1988,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c3e39f12
917,Philipp Förster,de GER,FWMF,Stuttgart,de Bundesliga,25,1995,25,17,1509,16.8,0.18,0.06,0.18,0,0.06,0.24,0,0.18,0.06,0.24,0.18,0.24,0.25,0.2,0.15,0.35,0.25,0.16,0.41,0.19,0.35,Matches,76fa965f
918,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,18,16,1435,15.9,0,0,0,0,0,0.44,0.06,0,0,0,0,0,0.01,0.01,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,574aa9ec
919,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ddcc9e22
920,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,1,1,80,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.33,0.33,0.03,0.31,0.34,0.03,0.34,Matches,a9142dc3
921,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,6,5,409,4.5,0,0,0,0,0,0.44,0,0,0,0,0,0,0.04,0.04,0.02,0.09,0.05,0.03,0.08,0.05,0.08,Matches,a9142dc3
922,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,23,11,1021,11.3,0,0.09,0,0,0,0.35,0,0,0.09,0.09,0,0.09,0,0,0.03,0.03,0,0.03,0.03,0,0.03,Matches,658d44be
923,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,32,32,2663,29.6,0,0.14,0,0,0,0.24,0,0,0.14,0.14,0,0.14,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches,45e17712
924,Juan Foyth,ar ARG,DFMF,Villarreal,es La Liga,22,1998,16,13,1168,13,0,0,0,0,0,0.46,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,Matches,6c7762c3
925,Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,21,1999,15,8,689,7.7,0,0.13,0,0,0,0.65,0,0,0.13,0.13,0,0.13,0.03,0.03,0.16,0.18,0.03,0.16,0.19,0.03,0.19,Matches,d80b1835
926,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,21,19,1540,17.1,0,0.06,0,0,0,0.35,0.06,0,0.06,0.06,0,0.06,0,0,0.12,0.12,0,0.12,0.12,0,0.12,Matches,626fab5f
927,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6722d4f0
928,Ryan Fraser,sct SCO,FWMF,Newcastle Utd,eng Premier League,26,1994,18,9,928,10.3,0,0.19,0,0,0,0.19,0.1,0,0.19,0.19,0,0.19,0.09,0.09,0.2,0.29,0.09,0.2,0.29,0.09,0.29,Matches,d56543a0
929,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,30,27,2390,26.6,0.04,0,0.04,0,0,0.19,0,0.04,0,0.04,0.04,0.04,0.07,0.07,0.09,0.17,0.07,0.1,0.17,0.07,0.17,Matches,b853e0ad
930,Ryan Fredericks,eng ENG,DFFW,West Ham,eng Premier League,27,1992,14,6,569,6.3,0.16,0.16,0.16,0,0,0.32,0,0.16,0.16,0.32,0.16,0.32,0.05,0.05,0.19,0.24,0.05,0.19,0.24,0.05,0.24,Matches,c067631c
931,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,34,32,2712,30.1,0.07,0.1,0.07,0,0,0.17,0,0.07,0.1,0.17,0.07,0.17,0.07,0.07,0.09,0.17,0.07,0.09,0.17,0.07,0.17,Matches,98d2c2c4
932,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,32,31,2785,30.9,0,0,0,0,0,0.19,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,f86ad3f5
933,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34,34,3060,34,0.15,0.06,0.15,0,0,0.03,0,0.15,0.06,0.21,0.15,0.21,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,b77f44a4
934,Jeremie Frimpong,nl NED,DFFW,Leverkusen,de Bundesliga,19,2000,10,4,436,4.8,0,0,0,0,0,0.21,0,0,0,0,0,0,0.02,0.02,0.13,0.15,0.02,0.13,0.15,0.02,0.15,Matches,74f2e748
935,Jorge de Frutos,es ESP,MFFW,Levante,es La Liga,23,1997,37,22,2186,24.3,0.16,0.37,0.16,0,0,0.12,0,0.16,0.37,0.54,0.16,0.54,0.14,0.14,0.22,0.35,0.13,0.22,0.35,0.13,0.35,Matches,38ce1150
936,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,9,8,702,7.8,0,0,0,0,0,0.51,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,Matches,a67a09fb
937,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,1996,33,33,2725,30.3,0.23,0.1,0.2,0.03,0.03,0.13,0,0.23,0.1,0.33,0.2,0.3,0.18,0.16,0.15,0.31,0.18,0.15,0.33,0.15,0.31,Matches,4b96c347
938,Niclas Füllkrug,de GER,FWMF,Werder Bremen,de Bundesliga,27,1993,19,10,877,9.7,0.62,0,0.41,0.21,0.21,0.1,0,0.62,0,0.62,0.41,0.41,0.62,0.46,0.02,0.48,0.62,0.02,0.64,0.46,0.49,Matches,4f16405e
939,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,10,8,727,8.1,0,0,0,0,0,0.12,0,0,0,0,0,0,0.15,0.15,0,0.15,0.15,0,0.15,0.15,0.15,Matches,89cbc961
940,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,35,32,2932,32.6,0.03,0.09,0.03,0,0,0.15,0,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.06,0.13,0.06,0.06,0.13,0.06,0.13,Matches,3ec9195b
941,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,1997,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,82328faf
942,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,2,2,133,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,bc224243
943,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,8,7,557,6.2,0,0,0,0,0,0.32,0,0,0,0,0,0,0.1,0.1,0,0.11,0.1,0.01,0.11,0.1,0.11,Matches,c235e803
944,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,16,10,870,9.7,0.31,0.21,0.21,0.1,0.1,0.1,0,0.31,0.21,0.52,0.21,0.41,0.37,0.3,0.19,0.47,0.37,0.18,0.56,0.3,0.48,Matches,8f866fe8
945,Mijat Gaćinović,rs SRB,DFMF,Hoffenheim,de Bundesliga,25,1995,23,7,822,9.1,0,0.22,0,0,0,0.55,0,0,0.22,0.22,0,0.22,0.2,0.2,0.21,0.41,0.2,0.21,0.41,0.2,0.41,Matches,16daec92
946,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,28,14,1232,13.7,0.22,0.15,0.22,0,0,0.15,0,0.22,0.15,0.37,0.22,0.37,0.09,0.09,0.09,0.18,0.09,0.09,0.18,0.09,0.18,Matches,ce30bfc8
