Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
776,Iago Falque,es ESP,FWMF,Torino,it Serie A,28,1990,26,19,1612,17.9,0.34,0.22,0.34,0,0,0.06,0,0.33,0.22,0.56,0.33,0.56,0.32,0.32,0.23,0.55,0.32,0.23,0.55,0.32,0.55,Matches,440c84ed
777,Paolo Faragò,it ITA,MFDF,Cagliari,it Serie A,25,1993,26,17,1703,18.9,0.05,0.05,0.05,0,0,0.42,0.05,0.05,0.05,0.11,0.05,0.11,0.11,0.11,0.13,0.23,0.1,0.13,0.23,0.1,0.23,Matches,9085dd7c
778,Mohamed Fares,dz ALG,DFMF,SPAL,it Serie A,22,1996,35,32,2949,32.8,0.09,0,0.09,0,0,0.37,0,0.09,0,0.09,0.09,0.09,0.08,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.16,Matches,b7a5bc86
779,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,16,7,700,7.8,0.38,0,0.38,0,0,0.38,0,0.39,0,0.39,0.39,0.39,0.32,0.32,0.04,0.36,0.32,0.03,0.36,0.32,0.36,Matches,157d29b6
780,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,16,16,1193,13.3,0.3,0.3,0.3,0,0,0.08,0,0.3,0.3,0.6,0.3,0.6,0.34,0.34,0.29,0.62,0.34,0.29,0.63,0.34,0.63,Matches,157d29b6
781,Andrea Favilli,it ITA,FWMF,Genoa,it Serie A,21,1997,6,0,170,1.9,0,1.05,0,0,0,0,0,0,1.06,1.06,0,1.06,0.16,0.16,0.11,0.32,0.17,0.13,0.3,0.17,0.3,Matches,44510fde
782,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,34,31,2806,31.2,0.16,0,0.16,0,0,0.19,0,0.16,0,0.16,0.16,0.16,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches,4e358a2d
783,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,21,19,1702,18.9,0.05,0.05,0.05,0,0,0.37,0,0.05,0.05,0.11,0.05,0.11,0.08,0.08,0.02,0.1,0.08,0.02,0.1,0.08,0.1,Matches,89151b16
784,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,29,24,1988,22.1,0.41,0.32,0.23,0.18,0.27,0.23,0,0.41,0.32,0.72,0.23,0.54,0.48,0.27,0.25,0.52,0.48,0.25,0.73,0.27,0.52,Matches,bece776f
785,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.12,0.79,0.92,0.12,0.92,Matches,6644712a
786,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,17,14,1095,12.2,0.16,0,0.16,0,0,0.41,0.08,0.16,0,0.16,0.16,0.16,0.07,0.07,0,0.07,0.06,0,0.06,0.06,0.06,Matches,de164de6
787,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,17,15,1289,14.3,0.07,0.07,0.07,0,0,0.28,0,0.07,0.07,0.14,0.07,0.14,0.03,0.03,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,15d0c248
788,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,11,2,244,2.7,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,677da306
789,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,14,6,752,8.4,0,0.12,0,0,0,0.12,0,0,0.12,0.12,0,0.12,0.04,0.04,0.02,0.06,0.03,0.03,0.06,0.03,0.06,Matches,87575fd9
790,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,29,22,2049,22.8,0.04,0.04,0.04,0,0,0.04,0,0.04,0.04,0.09,0.04,0.09,0.02,0.02,0.07,0.08,0.02,0.07,0.08,0.02,0.08,Matches,e5d01ecf
791,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,29,23,1970,21.9,0.09,0,0.09,0,0,0.41,0.05,0.09,0,0.09,0.09,0.09,0.05,0.05,0.05,0.1,0.05,0.05,0.1,0.05,0.1,Matches,3bb625ac
792,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,28,28,2225,24.7,0.04,0,0.04,0,0,0.4,0.04,0.04,0,0.04,0.04,0.04,0.04,0.04,0.01,0.04,0.04,0.01,0.04,0.04,0.04,Matches,8e58987d
793,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a01c3d54
794,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6,6,540,6,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,307fcd26
795,Borja Fernández,es ESP,MFDF,Valladolid,es La Liga,37,1981,19,10,841,9.3,0,0,0,0,0,0.43,0,0,0,0,0,0,0.01,0.01,0,0.01,0.02,0,0.02,0.02,0.02,Matches,9127f9ce
796,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,19,17,1484,16.5,0,0.06,0,0,0,0.12,0,0,0.06,0.06,0,0.06,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.03,Matches,f25b010f
797,Joaquín Fernández,es ESP,DFMF,Valladolid,es La Liga,22,1996,13,9,839,9.3,0.11,0,0.11,0,0,0.22,0,0.11,0,0.11,0.11,0.11,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,b86a64b2
798,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,29,27,2377,26.4,0.04,0.11,0.04,0,0,0.19,0,0.04,0.11,0.15,0.04,0.15,0.06,0.06,0.09,0.16,0.07,0.09,0.16,0.07,0.16,Matches,101da2b5
799,Juan Ferney Otero,co COL,FWMF,Amiens,fr Ligue 1,23,1995,33,24,2175,24.2,0.08,0.08,0.08,0,0,0.04,0,0.08,0.08,0.17,0.08,0.17,0.16,0.16,0.09,0.25,0.16,0.09,0.25,0.16,0.25,Matches,5.82E+22
800,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6,6,540,6,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d0dbca9f
801,David Ferreiro,es ESP,FWMF,Huesca,es La Liga,30,1988,35,23,2280,25.3,0.04,0.12,0.04,0,0,0.2,0,0.04,0.12,0.16,0.04,0.16,0.11,0.11,0.18,0.28,0.11,0.18,0.28,0.11,0.28,Matches,8970907e
802,Facundo Ferreyra,ar ARG,FWMF,Espanyol,es La Liga,27,1991,9,1,211,2.3,0.43,0,0.43,0,0,0.87,0,0.43,0,0.43,0.43,0.43,0.13,0.13,0,0.13,0.14,0,0.14,0.14,0.14,Matches,b39a793e
803,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,4,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,375622c5
804,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,24,21,1874,20.8,0.1,0.05,0.1,0,0,0.24,0,0.1,0.05,0.14,0.1,0.14,0.05,0.05,0.11,0.16,0.05,0.11,0.16,0.05,0.16,Matches,375622c5
805,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,18,13,1055,11.7,0.26,0,0.26,0,0,0.34,0,0.26,0,0.26,0.26,0.26,0.08,0.08,0.07,0.14,0.07,0.07,0.14,0.07,0.14,Matches,316162b6
806,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,18,17,1335,14.8,0.68,0.07,0.41,0.27,0.27,0.14,0,0.67,0.07,0.74,0.4,0.47,0.7,0.5,0.07,0.57,0.7,0.07,0.78,0.5,0.57,Matches,f9e7c4ac
807,Roberto Firmino,br BRA,FWMF,Liverpool,eng Premier League,26,1991,34,31,2607,29,0.41,0.21,0.38,0.03,0.03,0,0,0.41,0.21,0.62,0.38,0.59,0.46,0.43,0.21,0.64,0.46,0.21,0.66,0.43,0.64,Matches,4c370d81
808,Junior Firpo,es ESP,DFMF,Betis,es La Liga,21,1996,24,22,1937,21.5,0.14,0.19,0.14,0,0,0.33,0,0.14,0.19,0.33,0.14,0.33,0.09,0.09,0.1,0.2,0.09,0.1,0.19,0.09,0.19,Matches,24f59bb2
809,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,10,4,453,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,148d4105
810,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a92ab7be
811,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,20,11,976,10.8,0.28,0.09,0.28,0,0,0.28,0,0.28,0.09,0.37,0.28,0.37,0.23,0.23,0.02,0.25,0.23,0.02,0.25,0.23,0.25,Matches,df301450
812,Alessandro Florenzi,it ITA,DFFW,Roma,it Serie A,27,1991,29,24,2180,24.2,0.12,0.08,0.12,0,0,0.21,0.04,0.12,0.08,0.21,0.12,0.21,0.09,0.09,0.14,0.23,0.09,0.14,0.23,0.09,0.23,Matches,e288d4b3
813,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,13,3,335,3.7,0.27,0,0.27,0,0,0,0,0.27,0,0.27,0.27,0.27,0.7,0.7,0.22,0.92,0.69,0.22,0.91,0.69,0.91,Matches,ed1e53f3
814,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,10,4,479,5.3,0,0,0,0,0,0.38,0,0,0,0,0,0,0.09,0.09,0,0.09,0.09,0,0.09,0.09,0.09,Matches,9dafff2a
815,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,3,2,186,2.1,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,9dafff2a
816,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,31,31,2639,29.3,0.07,0.14,0.07,0,0,0.17,0,0.07,0.14,0.2,0.07,0.2,0.11,0.11,0.14,0.24,0.11,0.14,0.24,0.11,0.24,Matches,5313ed43
817,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,2,1,161,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,132a82f1
818,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,17,10,912,10.1,0.2,0.1,0.2,0,0,0,0,0.2,0.1,0.3,0.2,0.3,0.08,0.08,0.04,0.12,0.08,0.04,0.12,0.08,0.12,Matches,822d51d7
819,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,32,2880,32,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,Matches,90eb507d
820,Thomas Fontaine,mg MAD,DFMF,Reims,fr Ligue 1,27,1991,7,4,420,4.7,0,0.21,0,0,0,0.21,0,0,0.21,0.21,0,0.21,0,0,0.09,0.09,0.01,0.08,0.09,0.01,0.09,Matches,9f90c06b
821,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,36,36,3110,34.6,0.09,0.03,0.09,0,0,0.14,0.03,0.09,0.03,0.12,0.09,0.12,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches,90f87966
822,Rui Fonte,pt POR,FWMF,Lille,fr Ligue 1,28,1990,18,5,627,7,0.14,0,0.14,0,0,0.14,0,0.14,0,0.14,0.14,0.14,0.09,0.09,0.03,0.13,0.09,0.03,0.12,0.09,0.12,Matches,6ff8ef56
823,Pablo Fornals,es ESP,MFFW,Villarreal,es La Liga,22,1996,35,28,2479,27.5,0.07,0.11,0.07,0,0,0.15,0,0.07,0.11,0.18,0.07,0.18,0.16,0.16,0.17,0.33,0.16,0.17,0.33,0.16,0.33,Matches,82927de4
824,Emil Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,26,1991,20,14,1249,13.9,0.29,0.5,0.07,0.22,0.22,0,0,0.29,0.5,0.79,0.07,0.58,0.32,0.16,0.33,0.49,0.32,0.33,0.65,0.16,0.49,Matches,9a2e0ccc
825,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c3e39f12
826,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,3,1,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,574aa9ec
827,Iver Fossum,no NOR,MFFW,Hannover 96,de Bundesliga,22,1996,9,5,455,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.14,0.18,0.03,0.13,0.17,0.03,0.17,Matches,ce218223
828,Ben Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38,38,3420,38,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,d0b3ceb9
829,Timothy Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,12,10,793,8.8,0,0,0,0,0,0.34,0,0,0,0,0,0,0.01,0.01,0.05,0.06,0.01,0.04,0.05,0.01,0.05,Matches,a9142dc3
830,Dimitri Foulquier,fr FRA,MFFW,Getafe,es La Liga,25,1993,25,23,1799,20,0.15,0.1,0.15,0,0,0.35,0,0.15,0.1,0.25,0.15,0.25,0.06,0.06,0.08,0.14,0.06,0.09,0.14,0.06,0.14,Matches,45e17712
831,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,12,10,888,9.9,0.1,0,0.1,0,0,0.3,0.1,0.1,0,0.1,0.1,0.1,0.08,0.08,0.03,0.12,0.08,0.03,0.12,0.08,0.12,Matches,6c7762c3
832,Raphael Framberger,de GER,DFMF,Augsburg,de Bundesliga,22,1995,7,6,548,6.1,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.16,0.16,0,0.17,0.17,0,0.17,Matches,626fab5f
833,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,17,13,1229,13.7,0,0.15,0,0,0,0.07,0,0,0.15,0.15,0,0.15,0.01,0.01,0.1,0.1,0.01,0.1,0.11,0.01,0.11,Matches,1e0b6a73
834,Mike Frantz,de GER,MFFW,Freiburg,de Bundesliga,31,1986,31,29,2216,24.6,0.08,0.04,0.08,0,0,0.08,0,0.08,0.04,0.12,0.08,0.12,0.08,0.08,0.04,0.12,0.08,0.05,0.12,0.08,0.12,Matches,482b70ad
835,Ryan Fraser,sct SCO,MF,Bournemouth,eng Premier League,24,1994,38,35,3166,35.2,0.2,0.4,0.2,0,0,0.06,0,0.2,0.4,0.6,0.2,0.6,0.14,0.14,0.32,0.45,0.14,0.32,0.46,0.14,0.46,Matches,d56543a0
836,Pierluigi Frattali,it ITA,GK,Parma,it Serie A,32,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,71dac2c2
837,Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,17,13,1041,11.6,0.09,0.09,0.09,0,0,0.17,0,0.09,0.09,0.17,0.09,0.17,0.07,0.07,0.08,0.16,0.07,0.08,0.15,0.07,0.15,Matches,b853e0ad
838,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,15,12,1086,12.1,0.08,0,0.08,0,0,0.41,0,0.08,0,0.08,0.08,0.08,0.04,0.04,0.02,0.07,0.04,0.03,0.06,0.04,0.06,Matches,c067631c
839,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,35,35,3022,33.6,0.06,0.18,0.06,0,0,0.12,0,0.06,0.18,0.24,0.06,0.24,0.09,0.09,0.1,0.19,0.09,0.1,0.19,0.09,0.19,Matches,98d2c2c4
840,Nicolas Frey,fr FRA,DF,Chievo,it Serie A,34,1984,5,3,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,6378443d
841,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,20,1998,7,5,474,5.3,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f86ad3f5
842,Alexander Fuchs,de GER,MF,Nürnberg,de Bundesliga,21,1997,9,8,655,7.3,0.14,0,0.14,0,0,0.41,0,0.14,0,0.14,0.14,0.14,0.1,0.1,0.1,0.19,0.1,0.09,0.19,0.1,0.19,Matches,9c9bd01f
843,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,32,1986,3,2,207,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.09,0.13,0.03,0.1,0.13,0.03,0.13,Matches,a67a09fb
844,Javi Fuego,es ESP,MF,Villarreal,es La Liga,34,1984,5,3,233,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2e8fc160
845,Angelo Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,21,1996,31,18,1635,18.2,0.22,0.05,0.22,0,0,0.05,0,0.22,0.06,0.28,0.22,0.28,0.18,0.18,0.16,0.34,0.18,0.16,0.33,0.18,0.33,Matches,4b96c347
846,Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,25,1993,14,13,1112,12.4,0.16,0.08,0.08,0.08,0.08,0.08,0,0.16,0.08,0.24,0.08,0.16,0.3,0.23,0.08,0.31,0.3,0.08,0.38,0.24,0.32,Matches,4f16405e
847,Ramiro Funes Mori,ar ARG,DFMF,Villarreal,es La Liga,27,1991,31,29,2627,29.2,0.07,0.03,0.07,0,0,0.51,0,0.07,0.03,0.1,0.07,0.1,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,89cbc961
848,Manolo Gabbiadini,it ITA,FW,Southampton,eng Premier League,26,1991,12,4,476,5.3,0.19,0,0.19,0,0,0,0,0.19,0,0.19,0.19,0.19,0.47,0.47,0.02,0.49,0.47,0.03,0.5,0.47,0.5,Matches,8f866fe8
849,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,26,1991,18,8,812,9,0.44,0.22,0.44,0,0,0.56,0,0.44,0.22,0.67,0.44,0.67,0.23,0.23,0.16,0.39,0.23,0.15,0.39,0.23,0.39,Matches,8f866fe8
850,Mijat Gaćinović,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,23,1995,29,16,1626,18.1,0,0.06,0,0,0,0.17,0,0,0.06,0.06,0,0.06,0.09,0.09,0.11,0.2,0.1,0.11,0.21,0.1,0.21,Matches,16daec92
851,Gianluca Gaetano,it ITA,FW,Napoli,it Serie A,18,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.31,1.77,2.08,0.31,2.08,Matches,3b387cc7
852,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,24,1994,19,13,1087,12.1,0.41,0,0.41,0,0,0.33,0,0.41,0,0.41,0.41,0.41,0.22,0.22,0.09,0.32,0.23,0.09,0.32,0.23,0.32,Matches,ce30bfc8
853,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,28,1990,34,34,3045,33.8,0,0.06,0,0,0,0.21,0,0,0.06,0.06,0,0.06,0.04,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches,173061c0
854,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f6325f9
855,Javi Galán,es ESP,DFMF,Huesca,es La Liga,23,1994,16,16,1440,16,0,0.13,0,0,0,0.44,0,0,0.12,0.12,0,0.12,0.01,0.01,0.11,0.12,0,0.12,0.12,0,0.12,Matches,a4b00319
856,Sam Gallagher,eng ENG,FWMF,Southampton,eng Premier League,22,1995,4,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,44361ade
857,Álex Gallar,es ESP,MFFW,Huesca,es La Liga,26,1992,25,10,1009,11.2,0.36,0.09,0.27,0.09,0.09,0.18,0,0.36,0.09,0.45,0.27,0.36,0.31,0.24,0.22,0.46,0.31,0.22,0.53,0.24,0.46,Matches,36d5469c
858,Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,19,17,1539,17.1,0.29,0.06,0.29,0,0,0.23,0,0.29,0.06,0.35,0.29,0.35,0.21,0.21,0.1,0.31,0.21,0.1,0.31,0.21,0.31,Matches,82e9b89d
859,Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,17,17,1412,15.7,0.06,0,0.06,0,0,0.38,0,0.06,0,0.06,0.06,0.06,0.07,0.07,0.01,0.08,0.07,0.01,0.08,0.07,0.08,Matches,960fb42d
860,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,33,16,1612,17.9,0.34,0.06,0.34,0,0,0.06,0,0.33,0.06,0.39,0.33,0.39,0.41,0.41,0.17,0.59,0.41,0.17,0.59,0.41,0.59,Matches,42276181
861,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,33,32,2822,31.4,0,0.06,0,0,0,0.19,0,0,0.06,0.06,0,0.06,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches,72c812f3
862,Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,20,9,1036,11.5,0.17,0,0.17,0,0,0.09,0,0.17,0,0.17,0.17,0.17,0.34,0.34,0.1,0.44,0.34,0.1,0.44,0.34,0.44,Matches,23c63b7f
863,Cristian Ganea,ro ROU,MF,Athletic Club,es La Liga,26,1992,1,1,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,baf5665c
864,Ganso,br BRA,MFFW,Amiens,fr Ligue 1,28,1989,12,5,520,5.8,0,0.34,0,0,0,0,0,0,0.35,0.35,0,0.35,0.02,0.02,0.21,0.22,0.02,0.21,0.23,0.02,0.23,Matches,23593121
865,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,24,24,2136,23.7,0.08,0,0.08,0,0,0.17,0,0.08,0,0.08,0.08,0.08,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches,ac3fb1be
866,Borja Garcés,es ESP,FW,Atlético Madrid,es La Liga,18,1999,1,0,20,0.2,5,0,5,0,0,0,0,4.5,0,4.5,4.5,4.5,1,1,0,1,1.09,0,1.09,1.09,1.09,Matches,bc39454c
867,Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17,17,1530,17,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,17d9e354
868,Aleix García,es ESP,MF,Girona,es La Liga,21,1997,31,20,1663,18.5,0.11,0.05,0.11,0,0,0.05,0,0.11,0.05,0.16,0.11,0.16,0.08,0.08,0.07,0.15,0.08,0.07,0.15,0.08,0.15,Matches,a10361d2
869,Álvaro García,es ESP,FWMF,Rayo Vallecano,es La Liga,25,1992,35,17,1766,19.6,0.2,0.1,0.2,0,0,0.15,0,0.2,0.1,0.31,0.2,0.31,0.2,0.2,0.08,0.29,0.2,0.08,0.28,0.2,0.28,Matches,90bbd822
870,Borja García,es ESP,FWMF,Girona,es La Liga,27,1990,33,30,2629,29.2,0.03,0.1,0.03,0,0,0,0.03,0.03,0.1,0.14,0.03,0.14,0.06,0.06,0.14,0.21,0.06,0.14,0.21,0.06,0.21,Matches,e7f4603c
871,Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,29,29,2476,27.5,0,0.04,0,0,0,0.47,0,0,0.04,0.04,0,0.04,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,240d3a0b
872,Javi García,es ESP,DFMF,Betis,es La Liga,31,1987,13,6,524,5.8,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,167c1bb0
873,Manu García,es ESP,MF,Alavés,es La Liga,32,1986,34,25,2330,25.9,0.08,0.04,0.08,0,0,0.23,0,0.08,0.04,0.12,0.08,0.12,0.08,0.08,0.03,0.11,0.08,0.03,0.11,0.08,0.11,Matches,05a4465d
874,Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,31,21,1843,20.5,0,0.2,0,0,0,0.1,0.05,0,0.2,0.2,0,0.2,0.05,0.05,0.1,0.15,0.05,0.1,0.15,0.05,0.15,Matches,6ed1a2a2
875,Raúl García,es ESP,MFFW,Athletic Club,es La Liga,32,1986,33,27,2369,26.3,0.34,0.11,0.27,0.08,0.15,0.46,0,0.34,0.11,0.46,0.27,0.38,0.31,0.19,0.1,0.29,0.31,0.1,0.41,0.19,0.29,Matches,b418dbd4
876,Raúl García,es ESP,DF,Girona,es La Liga,29,1989,10,10,850,9.4,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches,1a317a1b
877,Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,5,4,381,4.2,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,1a317a1b
878,Sergio García,es ESP,FWMF,Espanyol,es La Liga,35,1983,29,17,1486,16.5,0.12,0.06,0.12,0,0,0.18,0,0.12,0.06,0.18,0.12,0.18,0.25,0.25,0.16,0.42,0.25,0.16,0.42,0.25,0.42,Matches,2bee98fd
879,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4e015693
880,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,31,30,2599,28.9,0.03,0.07,0.03,0,0,0.59,0.03,0.03,0.07,0.1,0.03,0.1,0.06,0.06,0.1,0.16,0.05,0.1,0.16,0.05,0.16,Matches,fb5d47b3
881,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,63d17038
882,Marcello Gazzola,it ITA,DFMF,Parma,it Serie A,33,1985,20,9,921,10.2,0.1,0,0.1,0,0,0.29,0,0.1,0,0.1,0.1,0.1,0.09,0.09,0.04,0.13,0.09,0.04,0.13,0.09,0.13,Matches,93390969
883,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,31,30,2672,29.7,0.07,0.03,0.07,0,0,0.1,0,0.07,0.03,0.1,0.07,0.1,0.05,0.05,0.06,0.11,0.05,0.06,0.11,0.05,0.11,Matches,6bd603db
884,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38,38,3420,38,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7ba6d84e
885,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,32,32,2814,31.3,0.1,0.06,0.1,0,0,0.06,0,0.1,0.06,0.16,0.1,0.16,0.12,0.12,0.06,0.18,0.12,0.06,0.18,0.12,0.18,Matches,3f65898c
