Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1210,Jussi Jääskeläinen,fi FIN,GK,West Ham,eng Premier League,39,1975,1,0,28,0.3,0,0,,,,0,0,0,0,0,,,Matches,340d2a24
1211,Lars Jacobsen,dk DEN,DF,Guingamp,fr Ligue 1,34,1979,25,24,2144,23.8,0.04,0.04,0.04,0,0,0.13,0,0.04,0.04,0.08,0.04,0.08,Matches,bef72e41
1212,Alharbi El Jadeyaoui,ma MAR,MF,Lens,fr Ligue 1,27,1986,26,13,1356,15.1,0.2,0,0.2,0,0.07,0.33,0,0.2,0,0.2,0.2,0.2,Matches,5133287a
1213,Phil Jagielka,eng ENG,DFMF,Everton,eng Premier League,31,1982,37,37,3285,36.5,0.11,0,0.11,0,0,0.03,0,0.11,0,0.11,0.11,0.11,Matches,3233eefd
1214,Jaime,es ESP,GK,Eibar,es La Liga,33,1980,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d7f052c3
1215,Mato Jajalo,ba BIH,MF,Palermo,it Serie A,26,1988,16,14,1120,12.4,0.08,0.08,0.08,0,0,0.4,0,0.08,0.08,0.16,0.08,0.16,Matches,8c65eb5f
1216,Eldin Jakupović,ch SUI,GK,Hull City,eng Premier League,29,1984,3,2,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1148323a
1217,Christophe Jallet,fr FRA,DF,Lyon,fr Ligue 1,30,1983,32,32,2880,32,0.03,0.09,0.03,0,0,0.19,0,0.03,0.09,0.12,0.03,0.12,Matches,46d50339
1218,Matty James,eng ENG,MF,Leicester City,eng Premier League,23,1991,27,20,1895,21.1,0,0.05,0,0,0,0.09,0.05,0,0.05,0.05,0,0.05,Matches,ebd0a048
1219,Christoph Janker,de GER,DF,Augsburg,de Bundesliga,29,1985,2,1,65,0.7,0,0,0,0,0,0,1.43,0,0,0,0,0,Matches,cf01fe3a
1220,Boško Janković,rs SRB,MF,Hellas Verona,it Serie A,30,1984,18,17,1247,13.9,0.07,0.14,0.07,0,0,0.29,0,0.07,0.14,0.22,0.07,0.22,Matches,7b17d906
1221,Daryl Janmaat,nl NED,DF,Newcastle Utd,eng Premier League,25,1989,37,37,3251,36.1,0.03,0.17,0.03,0,0,0.22,0.03,0.03,0.17,0.19,0.03,0.19,Matches,45da6694
1222,Marcell Jansen,de GER,DFMF,Hamburger SV,de Bundesliga,28,1985,15,11,1056,11.7,0.17,0.09,0.17,0,0,0.09,0,0.17,0.09,0.26,0.17,0.26,Matches,8686c780
1223,Pontus Jansson,se SWE,DF,Torino,it Serie A,23,1991,9,7,628,7,0,0,0,0,0.14,0.29,0.14,0,0,0,0,0,Matches,172e52d8
1224,Tony Jantschke,de GER,DFMF,M'Gladbach,de Bundesliga,24,1990,31,31,2745,30.5,0.03,0,0.03,0,0,0.16,0,0.03,0,0.03,0.03,0.03,Matches,34b54da7
1225,Adnan Januzaj,be BEL,FWMF,Manchester Utd,eng Premier League,19,1995,18,7,856,9.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4737cebe
1226,Gonzalo Jara,cl CHI,DFMF,Mainz 05,de Bundesliga,28,1985,17,9,980,10.9,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,9b1b4782
1227,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,29,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,27d2618c
1228,Matt Jarvis,eng ENG,MF,West Ham,eng Premier League,28,1986,11,4,416,4.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,02d6d2b4
1229,Jason,es ESP,FWMF,Levante,es La Liga,20,1994,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9038c2a1
1230,Benjamin Jeannot,fr FRA,FW,Lorient,fr Ligue 1,22,1992,31,25,2222,24.7,0.28,0.12,0.24,0.04,0.04,0,0,0.28,0.12,0.41,0.24,0.36,Matches,2e52206e
1231,Mile Jedinak,au AUS,MF,Crystal Palace,eng Premier League,29,1984,24,24,2078,23.1,0.22,0.13,0.09,0.13,0.13,0.17,0.04,0.22,0.13,0.35,0.09,0.22,Matches,22fd2214
1232,Tin Jedvaj,hr CRO,DF,Leverkusen,de Bundesliga,18,1995,22,18,1661,18.5,0.11,0.05,0.11,0,0,0.32,0.05,0.11,0.05,0.16,0.11,0.16,Matches,f820504e
1233,Nikica Jelavić,hr CRO,FW,Hull City,eng Premier League,28,1985,26,21,1805,20.1,0.4,0.05,0.4,0,0,0.15,0,0.4,0.05,0.45,0.4,0.45,Matches,1a29f38c
1234,Carl Jenkinson,eng ENG,DF,West Ham,eng Premier League,22,1992,32,29,2669,29.7,0,0.07,0,0,0,0.07,0,0,0.07,0.07,0,0.07,Matches,874125a3
1235,Hong Jeong-ho,kr KOR,DF,Augsburg,de Bundesliga,24,1989,17,10,945,10.5,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,f2fb78a6
1236,Jesé,es ESP,FWMF,Real Madrid,es La Liga,21,1993,16,3,555,6.2,0.48,0.16,0.48,0,0,0.32,0,0.49,0.16,0.65,0.49,0.65,Matches,4a537185
1237,Jesús,es ESP,GK,Levante,es La Liga,26,1988,6,6,540,6,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,fba3c8c1
1238,Juan Jesus,br BRA,DF,Inter,it Serie A,23,1991,32,32,2847,31.6,0,0,0,0,0,0.44,0,0,0,0,0,0,Matches,79083382
1239,Raúl Jiménez,mx MEX,FW,Atlético Madrid,es La Liga,23,1991,21,4,598,6.6,0.15,0.3,0.15,0,0,0,0,0.15,0.3,0.45,0.15,0.45,Matches,b561db50
1240,Kim Jin-su,kr KOR,DF,Hoffenheim,de Bundesliga,22,1992,19,17,1501,16.7,0,0.06,0,0,0,0.24,0,0,0.06,0.06,0,0.06,Matches,8e6ff136
1241,Petr Jiráček,cz CZE,MF,Hamburger SV,de Bundesliga,28,1986,19,9,965,10.7,0,0,0,0,0,0.47,0,0,0,0,0,0,Matches,81b013ec
1242,Joaquín,es ESP,FWMF,Fiorentina,it Serie A,33,1981,23,14,1420,15.8,0.13,0.19,0.13,0,0,0.06,0,0.13,0.19,0.32,0.13,0.32,Matches,4c5b14d2
1243,Adam Johnson,eng ENG,MF,Sunderland,eng Premier League,27,1987,32,23,2079,23.1,0.17,0.04,0.13,0.04,0.04,0.09,0,0.17,0.04,0.22,0.13,0.17,Matches,1ba61951
1244,Fabian Johnson,us USA,DFMF,M'Gladbach,de Bundesliga,26,1987,24,15,1426,15.8,0.06,0.25,0.06,0,0,0,0,0.06,0.25,0.32,0.06,0.32,Matches,76e5da9d
1245,Glen Johnson,eng ENG,DF,Liverpool,eng Premier League,29,1984,19,15,1332,14.8,0.07,0,0.07,0,0,0.14,0,0.07,0,0.07,0.07,0.07,Matches,8cceca90
1246,Miloš Jojić,rs SRB,MF,Dortmund,de Bundesliga,22,1992,10,5,514,5.7,0,0,0,0,0,0.53,0,0,0,0,0,0,Matches,fb59286d
1247,Bojan Jokić,si SVN,DFMF,Villarreal,es La Liga,28,1986,7,6,553,6.1,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,8ac44cc2
1248,Jonathas,br BRA,FW,Elche,es La Liga,25,1989,34,34,3015,33.5,0.42,0.21,0.42,0,0.03,0.33,0.03,0.42,0.21,0.63,0.42,0.63,Matches,531807b3
1249,Billy Jones,eng ENG,DF,Sunderland,eng Premier League,27,1987,14,14,1254,13.9,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,aa3cb1ad
1250,Brad Jones,au AUS,GK,Liverpool,eng Premier League,32,1982,3,3,195,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ffc1c226
1251,David Jones,eng ENG,MF,Burnley,eng Premier League,29,1984,36,36,3201,35.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f0edbe7
1252,Phil Jones,eng ENG,DFMF,Manchester Utd,eng Premier League,22,1992,22,22,1876,20.8,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,def899bd
1253,Marcel de Jong,ca CAN,DFMF,Augsburg,de Bundesliga,27,1986,1,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ff89334e
1254,Nigel de Jong,nl NED,MF,Milan,it Serie A,29,1984,29,29,2594,28.8,0.1,0,0.1,0,0,0.38,0,0.1,0,0.1,0.1,0.1,Matches,a0e209bc
1255,Siem de Jong,nl NED,FWMF,Newcastle Utd,eng Premier League,25,1989,4,1,149,1.7,0.59,0,0.59,0,0,0,0,0.6,0,0.6,0.6,0.6,Matches,cf2a6ace
1256,Park Joo-ho,kr KOR,DFMF,Mainz 05,de Bundesliga,27,1987,16,16,1412,15.7,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,502fd802
1257,Joan Jordán,es ESP,MF,Espanyol,es La Liga,20,1994,3,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2a0c8ba4
1258,Jorginho,it ITA,MF,Napoli,it Serie A,22,1991,23,14,1285,14.3,0,0,0,0,0,0.35,0,0,0,0,0,0,Matches,45db685d
1259,Cristóbal Jorquera,cl CHI,FWMF,Parma,it Serie A,25,1988,17,14,1193,13.3,0.08,0.15,0.08,0,0,0.38,0,0.08,0.15,0.23,0.08,0.23,Matches,2f50ace0
1260,Joselu,es ESP,FW,Hannover 96,de Bundesliga,24,1990,30,28,2474,27.5,0.29,0.11,0.25,0.04,0.07,0.15,0,0.29,0.11,0.4,0.25,0.36,Matches,6265208f
1261,Yann Jouffre,fr FRA,MF,Lorient,fr Ligue 1,30,1984,18,12,1100,12.2,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,Matches,5d66c10d
1262,Geoffrey Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,28,1986,29,29,2610,29,0,0,0,0,0,0.07,0,0,0,0,0,0,Matches,aaa7b6bf
1263,Stevan Jovetić,me MNE,FWMF,Manchester City,eng Premier League,24,1989,17,9,784,8.7,0.57,0.34,0.57,0,0,0,0,0.57,0.34,0.92,0.57,0.92,Matches,f36c432f
1264,Jozabed,es ESP,MF,Rayo Vallecano,es La Liga,23,1991,23,10,1185,13.2,0.08,0.08,0.08,0,0,0.15,0,0.08,0.08,0.15,0.08,0.15,Matches,9b337c7c
1265,Juanfran,es ESP,DFMF,Atlético Madrid,es La Liga,29,1985,35,34,3104,34.5,0,0.12,0,0,0,0.17,0,0,0.12,0.12,0,0.12,Matches,cfd8d664
1266,Juanfran,es ESP,DFFW,La Coruña,es La Liga,25,1988,34,33,2743,30.5,0.03,0.03,0.03,0,0,0.13,0,0.03,0.03,0.07,0.03,0.07,Matches,9ba48d64
1267,Juanfran,es ESP,DF,Levante,es La Liga,38,1976,17,16,1428,15.9,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,d8a22e59
1268,Juanito,ar ARG,FW,Hellas Verona,it Serie A,29,1985,26,20,1783,19.8,0.3,0.15,0.3,0,0,0.35,0,0.3,0.15,0.45,0.3,0.45,Matches,07df1b90
1269,Juankar,es ESP,DFFW,Granada,es La Liga,24,1990,21,15,1344,14.9,0,0.07,0,0,0,0.4,0.07,0,0.07,0.07,0,0.07,Matches,e9a12436
1270,Juanmi,es ESP,FWMF,Málaga,es La Liga,21,1993,34,26,2226,24.7,0.32,0,0.32,0,0,0.16,0,0.32,0,0.32,0.32,0.32,Matches,84399660
1271,Juanpi,ve VEN,MF,Málaga,es La Liga,20,1994,5,2,207,2.3,0,0,0,0,0,0.43,0,0,0,0,0,0,Matches,d79afcfc
1272,Jesper Juelsgård,dk DEN,DF,Evian,fr Ligue 1,25,1989,11,10,874,9.7,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,28ab6d0d
1273,Ažbe Jug,si SVN,GK,Bordeaux,fr Ligue 1,22,1992,2,1,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e47bb609
1274,Mariano Julio Izco,ar ARG,MF,Chievo,it Serie A,31,1983,28,28,2497,27.7,0.07,0.07,0.07,0,0,0.11,0,0.07,0.07,0.14,0.07,0.14,Matches,0d2bdb4b
1275,Christopher Jullien,fr FRA,DF,Freiburg,de Bundesliga,21,1993,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f323d995
1276,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,24,1990,22,17,1437,16,0,0.13,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches,86b30561
1277,Zlatko Junuzović,at AUT,MF,Werder Bremen,de Bundesliga,26,1987,33,32,2894,32.2,0.19,0.37,0.19,0,0,0.19,0,0.19,0.37,0.56,0.19,0.56,Matches,dba67bc4
1278,Lukas Jutkiewicz,eng ENG,FW,Burnley,eng Premier League,25,1989,25,10,981,10.9,0,0.18,0,0,0,0.09,0,0,0.18,0.18,0,0.18,Matches,3943a06f
1279,Younès Kaabouni,fr FRA,MF,Bordeaux,fr Ligue 1,19,1995,12,2,404,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,df7f88f0
1280,Younès Kaboul,fr FRA,DF,Tottenham,eng Premier League,28,1986,11,11,990,11,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,3680d723
1281,Gojko Kačar,rs SRB,DFMF,Hamburger SV,de Bundesliga,27,1987,13,7,715,7.9,0.38,0,0.38,0,0,0.51,0,0.38,0,0.38,0.38,0.38,Matches,cc58c4ea
1282,Elias Kachunga,cd COD,FWMF,Paderborn 07,de Bundesliga,22,1992,32,24,2218,24.6,0.24,0.04,0.24,0,0,0.16,0,0.24,0.04,0.28,0.24,0.28,Matches,5bddccc9
1283,Omar El Kaddouri,ma MAR,MF,Torino,it Serie A,23,1990,32,25,2304,25.6,0.12,0.16,0.12,0,0.04,0.35,0,0.12,0.16,0.27,0.12,0.27,Matches,92b17b2a
1284,Václav Kadlec,cz CZE,FW,Eint Frankfurt,de Bundesliga,22,1992,4,1,117,1.3,0.77,0,0.77,0,0,0,0,0.77,0,0.77,0.77,0.77,Matches,9ad2b8e2
1285,Shinji Kagawa,jp JPN,MF,Dortmund,de Bundesliga,25,1989,28,23,1869,20.8,0.24,0.29,0.24,0,0,0.1,0,0.24,0.29,0.53,0.24,0.53,Matches,5afafbfe
1286,Gaël Kakuta,cd COD,FWMF,Rayo Vallecano,es La Liga,23,1991,35,35,3053,33.9,0.15,0.21,0.15,0,0,0.03,0,0.15,0.21,0.35,0.15,0.35,Matches,5b1bf5e3
1287,Salomon Kalou,ci CIV,FWMF,Lille,fr Ligue 1,28,1985,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2042d931
1288,Salomon Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,28,1985,27,21,1858,20.6,0.29,0,0.19,0.1,0.1,0.1,0,0.29,0,0.29,0.19,0.19,Matches,2042d931
1289,François Kamano,gn GUI,FWGK,Bastia,fr Ligue 1,18,1996,23,19,1485,16.5,0.24,0.18,0.24,0,0,0.24,0.06,0.24,0.18,0.42,0.24,0.42,Matches,81d3318f
1290,Aboubakar Kamara,mr MTN,FW,Monaco,fr Ligue 1,19,1995,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4047c976
1291,Carlos Kameni,cm CMR,GK,Málaga,es La Liga,30,1984,38,38,3420,38,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,867c7fb3
1292,Kevin Kampl,si SVN,MF,Dortmund,de Bundesliga,23,1990,13,8,720,8,0,0.13,0,0,0,0.13,0,0,0.12,0.12,0,0.12,Matches,b825a650
1293,Jean-Armel Kana-Biyik,cm CMR,DF,Toulouse,fr Ligue 1,25,1989,13,13,1075,11.9,0.08,0,0.08,0,0,0,0.08,0.08,0,0.08,0.08,0.08,Matches,76a4233b
1294,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,21,1993,34,28,2581,28.7,0.73,0.14,0.66,0.07,0.1,0.14,0,0.73,0.14,0.87,0.66,0.8,Matches,21a66f6a
1295,Ahmed Kantari,ma MAR,DF,Lens,fr Ligue 1,29,1985,31,31,2764,30.7,0.03,0,0,0.03,0.03,0.2,0,0.03,0,0.03,0,0,Matches,e45045d2
1296,N'Golo Kanté,fr FRA,MF,Caen,fr Ligue 1,23,1991,37,36,3183,35.4,0.06,0.14,0.06,0,0,0.11,0.03,0.06,0.14,0.2,0.06,0.2,Matches,b9fbae28
1297,Abdelhamid El Kaoutari,ma MAR,DF,Montpellier,fr Ligue 1,24,1990,37,37,3330,37,0,0.03,0,0,0,0.08,0,0,0.03,0.03,0,0.03,Matches,494a3a41
1298,Stefanos Kapino,gr GRE,GK,Mainz 05,de Bundesliga,20,1994,2,1,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,62ba5881
1299,Nikolaos Karabelas,gr GRE,DF,Levante,es La Liga,29,1984,14,12,942,10.5,0,0.1,0,0,0,0.57,0,0,0.1,0.1,0,0.1,Matches,a41c6410
1300,Kenan Karaman,tr TUR,FWMF,Hannover 96,de Bundesliga,20,1994,11,0,267,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8f0f2230
1301,Benjamin Karamoko,ml MLI,DF,Saint-Étienne,fr Ligue 1,19,1995,2,1,135,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,Matches,acb9db1b
1302,Loris Karius,de GER,GK,Mainz 05,de Bundesliga,21,1993,33,33,2912,32.4,0,0,0,0,0,0.03,0.03,0,0,0,0,0,Matches,32e7ce92
1303,Orestis Karnezis,gr GRE,GK,Udinese,it Serie A,29,1985,37,37,3267,36.3,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,85b011bb
1304,Ahmed Kashi,dz ALG,MF,Metz,fr Ligue 1,25,1988,19,15,1356,15.1,0.07,0,0.07,0,0,0.13,0,0.07,0,0.07,0.07,0.07,Matches,0367a469
1305,Florian Kath,de GER,MF,Freiburg,de Bundesliga,19,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6a81a181
1306,Michael Keane,eng ENG,DF,Burnley,eng Premier League,21,1993,21,17,1598,17.8,0,0.06,0,0,0,0.06,0,0,0.06,0.06,0,0.06,Matches,c5b7c315
1307,Michael Keane,eng ENG,DF,Manchester Utd,eng Premier League,21,1993,1,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c5b7c315
1308,Sebastian Kehl,de GER,MF,Dortmund,de Bundesliga,34,1980,21,20,1692,18.8,0,0.05,0,0,0,0.16,0,0,0.05,0.05,0,0.05,Matches,6167875f
1309,Abdoulaye Keita,ml MLI,MF,Bastia,fr Ligue 1,20,1994,5,2,192,2.1,0,0.48,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches,ae77ece0
1310,Seydou Keita,ml MLI,MF,Roma,it Serie A,34,1980,26,18,1730,19.2,0.1,0.05,0.1,0,0,0.16,0.05,0.1,0.05,0.16,0.1,0.16,Matches,500c4e9b
1311,Martin Kelly,eng ENG,DFMF,Crystal Palace,eng Premier League,24,1990,31,27,2498,27.8,0,0.04,0,0,0,0.07,0,0,0.04,0.04,0,0.04,Matches,d7492450
1312,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,19,1995,13,10,919,10.2,0.2,0,0.2,0,0,0.29,0,0.2,0,0.2,0.2,0.2,Matches,815c314f
1313,Christophe Kerbrat,fr FRA,DFMF,Guingamp,fr Ligue 1,27,1986,32,27,2408,26.8,0,0,0,0,0,0.07,0.07,0,0,0,0,0,Matches,0515a4cb
1314,Sebastian Kerk,de GER,FWMF,Freiburg,de Bundesliga,20,1994,9,2,278,3.1,0.32,0,0.32,0,0,0.32,0,0.32,0,0.32,0.32,0.32,Matches,87fdfb9b
1315,Thomas Kessler,de GER,GK,Köln,de Bundesliga,28,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3967d651
1316,Wahbi Khazri,tn TUN,FWMF,Bordeaux,fr Ligue 1,23,1991,32,29,2362,26.2,0.34,0.19,0.27,0.08,0.08,0.31,0,0.34,0.19,0.53,0.27,0.46,Matches,2677a1de
1317,Sami Khedira,de GER,MF,Real Madrid,es La Liga,27,1987,11,3,306,3.4,0,0,0,0,0,0.59,0,0,0,0,0,0,Matches,38ac43d3
1318,Isaac Kiese Thelin,se SWE,FW,Bordeaux,fr Ligue 1,22,1992,15,12,1031,11.5,0.09,0.26,0.09,0,0,0.17,0,0.09,0.26,0.35,0.09,0.35,Matches,b956af7d
1319,Jerome Kiesewetter,us USA,FWMF,Stuttgart,de Bundesliga,21,1993,2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ee8fb451
1320,Stefan Kießling,de GER,FWMF,Leverkusen,de Bundesliga,30,1984,34,31,2567,28.5,0.32,0.14,0.32,0,0,0.14,0,0.32,0.14,0.46,0.32,0.46,Matches,c419e035
1321,Michael Kightly,eng ENG,FWMF,Burnley,eng Premier League,28,1986,17,10,948,10.5,0.1,0.19,0.1,0,0,0.29,0,0.09,0.19,0.28,0.09,0.28,Matches,26e5c484
1322,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,18,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aef6e670
1323,Andy King,wls WAL,MF,Leicester City,eng Premier League,25,1988,24,16,1376,15.3,0.13,0,0.13,0,0,0.07,0,0.13,0,0.13,0.13,0.13,Matches,d790907f
1324,David Kinsombi,cd COD,DFMF,Eint Frankfurt,de Bundesliga,18,1995,2,2,152,1.7,0,0,0,0,0,0.59,0,0,0,0,0,0,Matches,4dc9e563
1325,Oliver Kirch,de GER,DFMF,Dortmund,de Bundesliga,31,1982,6,5,433,4.8,0,0.21,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches,5764c4fc
1326,Jan Kirchhoff,de GER,DFMF,Schalke 04,de Bundesliga,23,1990,14,12,880,9.8,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,a14d04e3
1327,Thorsten Kirschbaum,de GER,GK,Stuttgart,de Bundesliga,27,1987,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f70e46e6
1328,Sonny Kittel,de GER,FWMF,Eint Frankfurt,de Bundesliga,21,1993,18,7,670,7.4,0,0.14,0,0,0,0.41,0,0,0.13,0.13,0,0.13,Matches,92904961
1329,Hiroshi Kiyotake,jp JPN,FWMF,Hannover 96,de Bundesliga,24,1989,32,29,2519,28,0.18,0.18,0.18,0,0,0.07,0,0.18,0.18,0.36,0.18,0.36,Matches,0dba1f3e
1330,Simon Kjær,dk DEN,DF,Lille,fr Ligue 1,25,1989,31,31,2706,30.1,0.03,0,0.03,0,0,0.2,0,0.03,0,0.03,0.03,0.03,Matches,8b8a56ce
1331,Felix Klaus,de GER,FWMF,Freiburg,de Bundesliga,21,1992,31,27,2214,24.6,0.08,0.08,0.08,0,0,0.2,0,0.08,0.08,0.16,0.08,0.16,Matches,aeda1f69
1332,Ragnar Klavan,ee EST,DF,Augsburg,de Bundesliga,28,1985,34,34,3060,34,0.06,0,0.06,0,0,0.03,0,0.06,0,0.06,0.06,0.06,Matches,008a6e6d
1333,Florian Klein,at AUT,DFMF,Stuttgart,de Bundesliga,27,1986,34,33,2949,32.8,0.09,0.06,0.06,0.03,0.03,0.06,0,0.09,0.06,0.15,0.06,0.12,Matches,dc8f5b58
1334,Miroslav Klose,de GER,FW,Lazio,it Serie A,36,1978,34,21,1833,20.4,0.64,0.25,0.64,0,0,0.25,0,0.64,0.25,0.88,0.64,0.88,Matches,5e36a0dd
1335,Timm Klose,ch SUI,DF,Wolfsburg,de Bundesliga,26,1988,12,11,959,10.7,0.09,0,0.09,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches,5f1d07f6
1336,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,22,1992,27,25,2297,25.5,0.08,0,0.08,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches,6bd5cd5d
1337,Anthony Knockaert,fr FRA,FWMF,Leicester City,eng Premier League,22,1991,9,3,335,3.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6c679c6d
1338,Süleyman Koç,tr TUR,MF,Paderborn 07,de Bundesliga,25,1989,29,23,1925,21.4,0.05,0.14,0.05,0,0,0.05,0,0.05,0.14,0.19,0.05,0.19,Matches,7afeae54
1339,Julian Koch,de GER,DFMF,Mainz 05,de Bundesliga,23,1990,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,197328ef
1340,Dominik Kohr,de GER,MF,Augsburg,de Bundesliga,20,1994,26,19,1634,18.2,0.05,0.05,0,0.05,0.05,0.55,0,0.06,0.06,0.11,0,0.06,Matches,0fbecd11
1341,Bengali-Fodé Koita,gn GUI,FWMF,Caen,fr Ligue 1,23,1990,29,22,1842,20.5,0.15,0.1,0.1,0.05,0.05,0.05,0,0.15,0.1,0.24,0.1,0.2,Matches,cbd4822d
1342,Koke,es ESP,MF,Atlético Madrid,es La Liga,22,1992,34,33,2881,32,0.06,0.31,0.06,0,0,0.28,0,0.06,0.31,0.37,0.06,0.37,Matches,55126f3b
1343,Aleksandar Kolarov,rs SRB,DF,Manchester City,eng Premier League,28,1985,21,16,1489,16.5,0.12,0.18,0.12,0,0,0.24,0,0.12,0.18,0.3,0.12,0.3,Matches,eda40760
1344,Sead Kolašinac,ba BIH,DFMF,Schalke 04,de Bundesliga,21,1993,6,6,451,5,0,0,0,0,0,0.6,0,0,0,0,0,0,Matches,3935e52e
1345,Timothée Kolodziejczak,fr FRA,DF,Sevilla,es La Liga,22,1991,18,18,1575,17.5,0.06,0,0.06,0,0,0.17,0,0.06,0,0.06,0.06,0.06,Matches,ab096c6f
1346,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,28,1986,25,23,2034,22.6,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,d2bff301
1347,Paul Konchesky,eng ENG,DFFW,Leicester City,eng Premier League,33,1981,26,26,2246,25,0.04,0.04,0.04,0,0,0.16,0.08,0.04,0.04,0.08,0.04,0.08,Matches,941bcf75
1348,Geoffrey Kondogbia,cf CTA,MF,Monaco,fr Ligue 1,21,1993,23,22,1908,21.2,0.05,0.05,0.05,0,0,0.14,0,0.05,0.05,0.09,0.05,0.09,Matches,cce181df
1349,Arouna Koné,ci CIV,FW,Everton,eng Premier League,30,1983,12,7,601,6.7,0.15,0.15,0.15,0,0,0.3,0,0.15,0.15,0.3,0.15,0.3,Matches,f9a72ca4
1350,Bakary Koné,bf BFA,DF,Lyon,fr Ligue 1,26,1988,17,14,1292,14.4,0.07,0,0.07,0,0,0.21,0,0.07,0,0.07,0.07,0.07,Matches,1f713024
1351,Djakaridja Koné,bf BFA,MF,Evian,fr Ligue 1,28,1986,26,22,1919,21.3,0.05,0,0.05,0,0,0.23,0,0.05,0,0.05,0.05,0.05,Matches,19b54bb6
1352,Famoussa Koné,ml MLI,FW,Bastia,fr Ligue 1,20,1994,4,2,253,2.8,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,7841c6b1
1353,Lamine Koné,ci CIV,DF,Lorient,fr Ligue 1,25,1989,30,30,2699,30,0.03,0.03,0.03,0,0,0.13,0,0.03,0.03,0.07,0.03,0.07,Matches,a46472d0
1354,Panagiotis Kone,gr GRE,MF,Udinese,it Serie A,27,1987,28,20,1670,18.6,0.05,0.16,0.05,0,0,0.48,0.05,0.05,0.16,0.22,0.05,0.22,Matches,27d34558
1355,Abdoulay Konko,fr FRA,DFMF,Lazio,it Serie A,30,1984,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,43857861
