Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
2168,Luca Ricci,it ITA,DF,Cesena,it Serie A,22,1989,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0dc6a7fd
2169,Jazz Richards,wls WAL,DFMF,Swansea City,eng Premier League,20,1991,8,6,577,6.4,0,0,0,0,0,0.63,0,0,0,0,0,0,Matches,afef14da
2170,Micah Richards,eng ENG,DF,Manchester City,eng Premier League,23,1988,29,23,2044,22.7,0.04,0.22,0.04,0,0,0.09,0,0.04,0.22,0.26,0.04,0.26,Matches,ff87875a
2171,Kieran Richardson,eng ENG,DFMF,Sunderland,eng Premier League,26,1984,29,26,2280,25.3,0.08,0.08,0.08,0,0,0.2,0,0.08,0.08,0.16,0.08,0.16,Matches,d2bf40b4
2172,Teddy Richert,fr FRA,GK,Sochaux,fr Ligue 1,36,1974,31,31,2716,30.2,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,18b03203
2173,Sam Ricketts,wls WAL,DF,Bolton,eng Premier League,29,1981,20,20,1800,20,0.05,0.05,0.05,0,0,0.15,0,0.05,0.05,0.1,0.05,0.1,Matches,3f8ef948
2174,Fran Rico,es ESP,MF,Granada,es La Liga,23,1987,19,13,1206,13.4,0.15,0.07,0.15,0,0,0.45,0,0.15,0.07,0.22,0.15,0.22,Matches,eda29127
2175,Mikel Rico,es ESP,MF,Granada,es La Liga,26,1984,36,32,3029,33.7,0.09,0.09,0.09,0,0,0.09,0,0.09,0.09,0.18,0.09,0.18,Matches,def69cd0
2176,Liam Ridgewell,eng ENG,DF,West Brom,eng Premier League,27,1984,13,13,1170,13,0.08,0.08,0.08,0,0,0.15,0,0.08,0.08,0.15,0.08,0.15,Matches,7c9e057e
2177,Asier Riesgo,es ESP,GK,Osasuna,es La Liga,27,1983,1,1,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,581c5276
2178,Sascha Riether,de GER,DFMF,Köln,de Bundesliga,28,1983,33,33,2950,32.8,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,3cb009c5
2179,Luca Rigoni,it ITA,MF,Chievo,it Serie A,26,1984,25,22,1939,21.5,0.09,0,0.09,0,0,0.28,0,0.09,0,0.09,0.09,0.09,Matches,4dba2a97
2180,Marco Rigoni,it ITA,MF,Novara,it Serie A,31,1980,35,35,3076,34.2,0.32,0.18,0.15,0.18,0.2,0.12,0,0.32,0.18,0.5,0.15,0.32,Matches,703d969c
2181,Joe Riley,eng ENG,DF,Bolton,eng Premier League,19,1991,3,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,63dd1061
2182,Leandro Rinaudo,it ITA,DF,Novara,it Serie A,28,1983,5,5,382,4.2,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,26536bf4
2183,Tomás Rincón,ve VEN,MF,Hamburger SV,de Bundesliga,23,1988,27,24,2111,23.5,0,0,0,0,0,0.34,0,0,0,0,0,0,Matches,f1cfc209
2184,Alexander Ring,fi FIN,MF,M'Gladbach,de Bundesliga,20,1991,8,1,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6c1221d6
2185,Pedro Ríos,es ESP,MF,Getafe,es La Liga,29,1981,22,17,1347,15,0.13,0.2,0.13,0,0,0.27,0,0.13,0.2,0.33,0.13,0.33,Matches,96ef8f9f
2186,Guillaume Rippert,fr FRA,DF,Evian,fr Ligue 1,26,1985,11,9,780,8.7,0,0,0,0,0,0.57,0.11,0,0,0,0,0,Matches,0a17b9f9
2187,Marcel Risse,de GER,DFFW,Mainz 05,de Bundesliga,21,1989,10,9,717,8,0.13,0.5,0.13,0,0,0.13,0,0.13,0.5,0.63,0.13,0.63,Matches,140afefb
2188,Alberto Rivera,es ESP,MF,Sporting Gijón,es La Liga,33,1978,29,21,1879,20.9,0,0.05,0,0,0,0.19,0,0,0.05,0.05,0,0.05,Matches,7002b605
2189,Quique Rivero,es ESP,MF,Racing Sant,es La Liga,19,1992,4,4,360,4,0,0,0,0,0,0.25,0,0,0,0,0,0,Matches,0204d102
2190,Emmanuel Rivière,fr FRA,FW,Toulouse,fr Ligue 1,21,1990,26,20,1649,18.3,0.27,0,0.27,0,0,0.16,0,0.27,0,0.27,0.27,0.27,Matches,2bae5658
2191,Cyriaque Rivieyran,fr FRA,DFMF,Auxerre,fr Ligue 1,20,1991,4,3,288,3.2,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,3ac24aa4
2192,Arjen Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,27,1984,24,18,1704,18.9,0.63,0.26,0.37,0.26,0.32,0.05,0,0.63,0.26,0.9,0.37,0.63,Matches,9586899
2193,Fabien Robert,fr FRA,FWMF,Lorient,fr Ligue 1,22,1989,1,0,31,0.3,0,0,0,0,0,3.33,0,0,0,0,0,0,Matches,34689a0c
2194,Roberto,es ESP,GK,Granada,es La Liga,32,1979,22,22,1980,22,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,95cf42ac
2195,Roberto,es ESP,GK,Zaragoza,es La Liga,25,1986,38,38,3420,38,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,ba3ca78f
2196,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,19,1992,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,335fa267
2197,Jason Roberts,gd GRN,FW,Blackburn,eng Premier League,33,1978,10,5,467,5.2,0,0.19,0,0,0,0.38,0,0,0.19,0.19,0,0.19,Matches,62487637
2198,Robinho,br BRA,FWMF,Milan,it Serie A,27,1984,28,21,1759,19.5,0.31,0.46,0.31,0,0,0.05,0,0.31,0.46,0.77,0.31,0.77,Matches,f034613c
2199,Paul Robinson,eng ENG,GK,Blackburn,eng Premier League,31,1979,34,34,3060,34,0,0.03,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,3515ba56
2200,Paul Robinson,eng ENG,DF,Bolton,eng Premier League,32,1978,17,15,1423,15.8,0,0.06,0,0,0,0.25,0,0,0.06,0.06,0,0.06,Matches,80cdbbe1
2201,Joel Robles,es ESP,GK,Rayo Vallecano,es La Liga,21,1990,13,13,1170,13,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,cda0b317
2202,Tommaso Rocchi,it ITA,FWMF,Lazio,it Serie A,33,1977,20,17,1216,13.5,0.37,0.22,0.37,0,0,0.07,0,0.37,0.22,0.59,0.37,0.59,Matches,9.28E+11
2203,Rubén Rochina,es ESP,FWMF,Blackburn,eng Premier League,20,1991,18,9,818,9.1,0.22,0.11,0.22,0,0,0.22,0,0.22,0.11,0.33,0.22,0.33,Matches,ecd8c01e
2204,Hugo Rodallega,co COL,FW,Wigan Athletic,eng Premier League,26,1985,23,11,1256,14,0.14,0.29,0.14,0,0,0.07,0,0.14,0.29,0.43,0.14,0.43,Matches,9683d0b2
2205,Ronny Rodelin,fr FRA,FWMF,Lille,fr Ligue 1,21,1989,9,1,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1f8c7aa9
2206,Rodnei,br BRA,DF,Kaiserslautern,de Bundesliga,25,1985,22,21,1817,20.2,0.05,0,0.05,0,0,0.2,0.05,0.05,0,0.05,0.05,0.05,Matches,86aab4db
2207,Kévin Rodrigues,pt POR,DFMF,Toulouse,fr Ligue 1,17,1994,1,0,21,0.2,0,,0,0,,0,0,0,,,0,,Matches,f1bed920
2208,Gonzalo Rodríguez,ar ARG,DF,Villarreal,es La Liga,27,1984,26,24,2060,22.9,0.04,0,0.04,0,0,0.35,0,0.04,0,0.04,0.04,0.04,Matches,46e6fea3
2209,Juan Rodríguez,es ESP,MF,Getafe,es La Liga,29,1982,17,10,908,10.1,0,0,0,0,0,0.3,0,0,0,0,0,0,Matches,25c3c939
2210,Maxi Rodríguez,ar ARG,FWMF,Liverpool,eng Premier League,30,1981,12,10,790,8.8,0.45,0.11,0.45,0,0,0.11,0,0.46,0.11,0.57,0.46,0.57,Matches,4f06b1e0
2211,Raúl Rodríguez,es ESP,DF,Espanyol,es La Liga,23,1987,28,28,2433,27,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,815a6c71
2212,Ricardo Rodríguez,ch SUI,DFMF,Wolfsburg,de Bundesliga,18,1992,17,17,1530,17,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,7f78ad23
2213,Jack Rodwell,eng ENG,DFMF,Everton,eng Premier League,20,1991,14,11,925,10.3,0.19,0.1,0.19,0,0,0.19,0.1,0.19,0.1,0.29,0.19,0.29,Matches,a07579ee
2214,Simon Rolfes,de GER,MF,Leverkusen,de Bundesliga,29,1982,31,22,1825,20.3,0.15,0.15,0.1,0.05,0.1,0.05,0,0.15,0.15,0.3,0.1,0.25,Matches,be7e7400
2215,Alaixys Romao,tg TOG,DFMF,Lorient,fr Ligue 1,27,1984,32,32,2869,31.9,0.03,0.03,0.03,0,0,0.34,0.06,0.03,0.03,0.06,0.03,0.06,Matches,0aa874f4
2216,Romaric,ci CIV,MF,Espanyol,es La Liga,28,1983,28,22,1878,20.9,0.14,0.14,0.14,0,0,0.33,0,0.14,0.14,0.29,0.14,0.29,Matches,9bb5c5e0
2217,Jaime Romero,es ESP,FWMF,Granada,es La Liga,21,1990,18,6,578,6.4,0.16,0,0.16,0,0,0.47,0.31,0.16,0,0.16,0.16,0.16,Matches,e28205f4
2218,Oriol Romeu,es ESP,MF,Chelsea,eng Premier League,19,1991,16,11,955,10.6,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,4b511457
2219,Rômulo,it ITA,DFMF,Fiorentina,it Serie A,24,1987,10,4,462,5.1,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,07abb358
2220,Cristiano Ronaldo,pt POR,FWMF,Real Madrid,es La Liga,26,1985,38,37,3350,37.2,1.24,0.32,0.91,0.32,0.35,0.11,0,1.24,0.32,1.56,0.91,1.24,Matches,dea698d9
2221,Salomón Rondón,ve VEN,FW,Málaga,es La Liga,21,1989,37,29,2472,27.5,0.4,0.11,0.4,0,0,0.04,0,0.4,0.11,0.51,0.4,0.51,Matches,b318a643
2222,Ronny,br BRA,DFMF,Hertha BSC,de Bundesliga,25,1986,10,2,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b4031fbb
2223,Wayne Rooney,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1985,34,32,2830,31.4,0.86,0.13,0.67,0.19,0.25,0.03,0,0.86,0.13,0.99,0.67,0.8,Matches,f07be45a
2224,Antonio Rosati,it ITA,GK,Napoli,it Serie A,28,1983,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,28a15394
2225,Danny Rose,eng ENG,DFMF,Tottenham,eng Premier League,21,1990,11,3,321,3.6,0,0,0,0,0,0.28,0.28,0,0,0,0,0,Matches,89d10e53
2226,Markus Rosenberg,se SWE,FW,Werder Bremen,de Bundesliga,28,1982,33,26,2362,26.2,0.38,0.19,0.38,0,0,0.11,0,0.38,0.19,0.57,0.38,0.57,Matches,5faa73aa
2227,Jan Rosenthal,de GER,FWMF,Freiburg,de Bundesliga,25,1986,18,15,1105,12.3,0.16,0,0.16,0,0,0.16,0,0.16,0,0.16,0.16,0.16,Matches,feff3bb7
2228,Odise Roshi,al ALB,MF,Köln,de Bundesliga,20,1991,20,3,572,6.4,0.16,0.16,0.16,0,0,0.31,0,0.16,0.16,0.31,0.16,0.31,Matches,cd56b151
2229,Aleandro Rosi,it ITA,DFMF,Roma,it Serie A,24,1987,21,21,1754,19.5,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,Matches,1b729ba2
2230,Tomáš Rosický,cz CZE,MF,Arsenal,eng Premier League,30,1980,28,19,1762,19.6,0.05,0.2,0.05,0,0,0.2,0,0.05,0.2,0.26,0.05,0.26,Matches,dbb688e3
2231,Luca Rossettini,it ITA,DF,Siena,it Serie A,26,1985,31,30,2746,30.5,0.03,0,0.03,0,0,0.36,0,0.03,0,0.03,0.03,0.03,Matches,47a500ae
2232,Andrea Rossi,it ITA,DF,Siena,it Serie A,24,1986,10,7,720,8,0,0.13,0,0,0,0.63,0,0,0.12,0.12,0,0.12,Matches,17f1ab30
2233,Giuseppe Rossi,it ITA,FW,Villarreal,es La Liga,24,1987,9,9,746,8.3,0.36,0,0.12,0.24,0.36,0.36,0,0.36,0,0.36,0.12,0.12,Matches,fe48a073
2234,Marco Rossi,it ITA,DF,Cesena,it Serie A,23,1987,21,14,1430,15.9,0,0,0,0,0,0.31,0.06,0,0,0,0,0,Matches,9fe54f03
2235,Marco Rossi,it ITA,MF,Genoa,it Serie A,33,1978,30,30,2547,28.3,0.14,0.07,0.14,0,0,0.18,0.04,0.14,0.07,0.21,0.14,0.21,Matches,85a6f80b
2236,Sébastien Roudet,fr FRA,MF,Sochaux,fr Ligue 1,30,1981,23,15,1266,14.1,0.07,0,0.07,0,0,0.14,0.07,0.07,0,0.07,0.07,0.07,Matches,23fd1821
2237,Jérôme Roussillon,fr FRA,DFMF,Sochaux,fr Ligue 1,18,1993,4,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,13203c45
2238,Wayne Routledge,eng ENG,FWMF,Swansea City,eng Premier League,26,1985,28,17,1459,16.2,0.06,0.25,0.06,0,0,0.12,0,0.06,0.25,0.31,0.06,0.31,Matches,1d387eee
2239,Nolan Roux,fr FRA,FWMF,Lille,fr Ligue 1,23,1988,17,10,958,10.6,0.47,0.09,0.47,0,0,0,0,0.47,0.09,0.56,0.47,0.56,Matches,3071a619
2240,Nolan Roux,fr FRA,FWMF,Brest,fr Ligue 1,23,1988,18,18,1554,17.3,0.23,0.06,0.23,0,0,0.23,0,0.23,0.06,0.29,0.23,0.29,Matches,3071a619
2241,Rovérsio,br BRA,DF,Osasuna,es La Liga,27,1984,16,14,1200,13.3,0.15,0,0.15,0,0,0.38,0,0.15,0,0.15,0.15,0.15,Matches,ba50a22c
2242,Daniel Royer,at AUT,FWMF,Hannover 96,de Bundesliga,21,1990,3,1,91,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,a92a4407
2243,David Rozehnal,cz CZE,DF,Lille,fr Ligue 1,31,1980,15,11,1090,12.1,0.08,0.08,0.08,0,0,0.5,0,0.08,0.08,0.17,0.08,0.17,Matches,f97753b7
2244,Antonio Rozzi,it ITA,FWMF,Lazio,it Serie A,17,1994,3,0,38,0.4,0,0,0,0,0,2.5,0,0,0,0,0,0,Matches,bef7564e
2245,Rubén,es ESP,GK,Málaga,es La Liga,27,1984,4,2,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,24279b8b
2246,Rubén,es ESP,DF,Osasuna,es La Liga,29,1982,11,8,697,7.7,0,0,0,0,0,0.39,0,0,0,0,0,0,Matches,d0c06281
2247,Marco Ruben,ar ARG,FW,Villarreal,es La Liga,24,1986,31,26,2269,25.2,0.36,0.12,0.32,0.04,0.08,0.32,0,0.36,0.12,0.48,0.32,0.44,Matches,30795728
2248,Matteo Rubin,it ITA,DFMF,Bologna,it Serie A,24,1987,10,9,770,8.6,0.12,0,0.12,0,0,0.23,0,0.12,0,0.12,0.12,0.12,Matches,0473469e
2249,Matteo Rubin,it ITA,DFMF,Parma,it Serie A,24,1987,4,3,278,3.1,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,0473469e
2250,Raffaele Rubino,it ITA,FW,Novara,it Serie A,33,1978,19,7,849,9.4,0.21,0,0.21,0,0,0.21,0,0.21,0,0.21,0.21,0.21,Matches,26f15b47
2251,Declan Rudd,eng ENG,GK,Norwich City,eng Premier League,20,1991,2,1,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,42f4f848
2252,John Ruddy,eng ENG,GK,Norwich City,eng Premier League,24,1986,37,37,3320,36.9,0,0,0,0,0,0.03,0.03,0,0,0,0,0,Matches,da8b19e2
2253,Antonio Rüdiger,de GER,DF,Stuttgart,de Bundesliga,18,1993,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,18b896d6
2254,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,21,1990,28,27,2332,25.9,0,0.08,0,0,0,0.23,0,0,0.08,0.08,0,0.08,Matches,80f36c88
2255,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1986,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,cac76a72
2256,Bryan Ruiz,cr CRC,FWMF,Fulham,eng Premier League,25,1985,27,17,1514,16.8,0.12,0.18,0.12,0,0,0,0,0.12,0.18,0.3,0.12,0.3,Matches,fa6292e2
2257,Víctor Ruiz,es ESP,DFMF,Valencia,es La Liga,22,1989,22,22,1960,21.8,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,b3dc6eca
2258,Nikita Rukavytsya,au AUS,FWMF,Hertha BSC,de Bundesliga,24,1987,24,16,1358,15.1,0.07,0.13,0.07,0,0,0,0,0.07,0.13,0.2,0.07,0.2,Matches,12e7ac0a
2259,Lukas Rupp,de GER,MF,M'Gladbach,de Bundesliga,20,1991,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3faa1780
2260,Marco Russ,de GER,DFMF,Wolfsburg,de Bundesliga,25,1985,24,21,1975,21.9,0.05,0,0.05,0,0,0.32,0,0.05,0,0.05,0.05,0.05,Matches,e26c4233
2261,Orlando Sá,pt POR,FW,Fulham,eng Premier League,23,1988,7,3,282,3.1,0.32,0,0.32,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches,e054ee4e
2262,Felipe Saad,br BRA,DF,Ajaccio,fr Ligue 1,27,1983,3,2,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7a7eb049
2263,Felipe Saad,br BRA,DF,Evian,fr Ligue 1,27,1983,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7a7eb049
2264,Idriss Saadi,dz ALG,FW,Saint-Étienne,fr Ligue 1,19,1992,7,2,211,2.3,0,0,0,0,0,0.43,0,0,0,0,0,0,Matches,17f29fb0
2265,Julien Sablé,fr FRA,MF,Nice,fr Ligue 1,30,1980,20,16,1285,14.3,0,0,0,0,0,0.07,0,0,0,0,0,0,Matches,3eec50d0
2266,Jean-Philippe Sabo,fr FRA,DF,Marseille,fr Ligue 1,24,1987,4,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7e97bc79
2267,José Saez,fr FRA,MF,Valenciennes,fr Ligue 1,29,1982,23,10,1003,11.1,0.09,0,0.09,0,0,0.09,0,0.09,0,0.09,0.09,0.09,Matches,49f37d05
2268,Yannick Sagbo,ci CIV,FW,Evian,fr Ligue 1,23,1988,33,30,2563,28.5,0.35,0.14,0.25,0.11,0.14,0.07,0,0.35,0.14,0.49,0.25,0.39,Matches,8320d584
2269,Bacary Sagna,fr FRA,DF,Arsenal,eng Premier League,28,1983,21,20,1697,18.9,0.05,0.11,0.05,0,0,0.11,0,0.05,0.11,0.16,0.05,0.16,Matches,6ef56efd
2270,Louis Saha,fr FRA,FW,Everton,eng Premier League,32,1978,18,15,1278,14.2,0.07,0,0.07,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches,7106e4fe
2271,Louis Saha,fr FRA,FW,Tottenham,eng Premier League,32,1978,10,5,400,4.4,0.68,0.23,0.68,0,0,0,0,0.68,0.23,0.9,0.68,0.9,Matches,7106e4fe
2272,Olcay Şahan,tr TUR,FWMF,Kaiserslautern,de Bundesliga,24,1987,27,23,1974,21.9,0.05,0.09,0.05,0,0,0.23,0,0.05,0.09,0.14,0.05,0.14,Matches,b05eeb7b
2273,Ben Sahar,il ISR,FWMF,Auxerre,fr Ligue 1,21,1989,21,13,1016,11.3,0.27,0.27,0.27,0,0,0.09,0,0.27,0.27,0.53,0.27,0.53,Matches,eb87ec70
2274,Nuri Şahin,tr TUR,MF,Real Madrid,es La Liga,22,1988,4,2,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f4081572
2275,Jamel Saihi,tn TUN,MF,Montpellier,fr Ligue 1,24,1987,30,28,2439,27.1,0,0.04,0,0,0,0.33,0,0,0.04,0.04,0,0.04,Matches,5b29dd71
2276,Henri Saivet,sn SEN,FWMF,Bordeaux,fr Ligue 1,20,1990,24,4,697,7.7,0.13,0.26,0.13,0,0,0,0,0.13,0.26,0.39,0.13,0.39,Matches,f3709655
2277,Samuel Sáiz,es ESP,FWMF,Getafe,es La Liga,20,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,13e0eb29
2278,Gōtoku Sakai,jp JPN,DFMF,Stuttgart,de Bundesliga,20,1991,14,14,1260,14,0,0.21,0,0,0,0.07,0,0,0.21,0.21,0,0.21,Matches,c8e25f78
2279,Mamadou Sakho,fr FRA,DF,Paris S-G,fr Ligue 1,21,1990,22,20,1774,19.7,0,0,0,0,0,0.2,0.05,0,0,0,0,0,Matches,87935cf3
2280,Bakary Sako,ml MLI,MF,Saint-Étienne,fr Ligue 1,23,1988,36,28,2693,29.9,0.13,0.1,0.13,0,0,0.13,0,0.13,0.1,0.23,0.13,0.23,Matches,381d7d54
2281,Jacopo Sala,it ITA,DFFW,Hamburger SV,de Bundesliga,19,1991,13,9,714,7.9,0.13,0,0.13,0,0,0.25,0,0.13,0,0.13,0.13,0.13,Matches,da5a981b
2282,Míchel Salgado,es ESP,DF,Blackburn,eng Premier League,35,1975,9,9,652,7.2,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,68f36bc6
2283,Amidu Salifu,gh GHA,MF,Fiorentina,it Serie A,18,1992,14,6,693,7.7,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,5d85e7f9
2284,Hasan Salihamidžić,ba BIH,DFMF,Wolfsburg,de Bundesliga,34,1977,15,10,788,8.8,0.34,0,0.34,0,0,0.34,0,0.34,0,0.34,0.34,0.34,Matches,f1366d68
2285,Sejad Salihović,ba BIH,DFMF,Hoffenheim,de Bundesliga,26,1984,23,21,1800,20,0.45,0.15,0.1,0.35,0.4,0.4,0,0.45,0.15,0.6,0.1,0.25,Matches,a4e14205
2286,Eduardo Salvio,ar ARG,FWMF,Atlético Madrid,es La Liga,21,1990,31,17,1619,18,0.17,0.11,0.17,0,0,0.39,0,0.17,0.11,0.28,0.17,0.28,Matches,5f424f35
2287,Sidney Sam,de GER,FWMF,Leverkusen,de Bundesliga,23,1988,18,16,1407,15.6,0.26,0.13,0.26,0,0,0.06,0,0.26,0.13,0.38,0.26,0.38,Matches,988d81bd
2288,Mamadou Samassa,ml MLI,FW,Valenciennes,fr Ligue 1,25,1986,30,8,970,10.8,0.37,0,0.28,0.09,0.09,0.19,0,0.37,0,0.37,0.28,0.28,Matches,f5ce7201
2289,Christopher Samba,cg CGO,DF,Blackburn,eng Premier League,27,1984,16,16,1349,15,0.13,0.13,0.13,0,0,0.13,0,0.13,0.13,0.27,0.13,0.27,Matches,e43cada1
2290,Joël Sami,cd COD,DF,Nancy,fr Ligue 1,26,1984,27,26,2345,26.1,0,0,0,0,0,0.15,0.04,0,0,0,0,0,Matches,62ec9d5e
2291,Paolo Sammarco,it ITA,MF,Chievo,it Serie A,28,1983,28,19,1586,17.6,0.11,0.11,0.11,0,0,0.28,0,0.11,0.11,0.23,0.11,0.23,Matches,3c1e4e84
2292,Frédéric Sammaritano,fr FRA,FWMF,Ajaccio,fr Ligue 1,25,1986,30,18,1663,18.5,0.27,0.05,0.27,0,0,0.16,0,0.27,0.05,0.32,0.27,0.32,Matches,8802c1d5
2293,Conor Sammon,ie IRL,FW,Wigan Athletic,eng Premier League,24,1986,25,8,848,9.4,0,0,0,0,0,0.11,0.11,0,0,0,0,0,Matches,70c3608c
2294,Rui Sampaio,pt POR,MF,Cagliari,it Serie A,24,1987,6,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f62ffacd
2295,Jairo Samperio,es ESP,FWMF,Racing Sant,es La Liga,18,1993,25,14,1250,13.9,0.14,0.29,0.14,0,0,0.14,0,0.14,0.29,0.43,0.14,0.43,Matches,c0a0c18f
2296,Mario Sampirisi,it ITA,DFMF,Genoa,it Serie A,18,1992,4,1,111,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,Matches,cda2ec29
2297,Walter Samuel,ar ARG,DF,Inter,it Serie A,33,1978,27,27,2303,25.6,0.08,0.08,0.08,0,0,0.16,0,0.08,0.08,0.16,0.08,0.16,Matches,ceb6c79d
2298,Mikel San José,es ESP,DFMF,Athletic Club,es La Liga,22,1989,24,15,1640,18.2,0.11,0,0.11,0,0,0.33,0,0.11,0,0.11,0.11,0.11,Matches,003a5c72
2299,Alexis Sánchez,cl CHI,FWMF,Barcelona,es La Liga,22,1988,25,20,1666,18.5,0.65,0.22,0.65,0,0,0.22,0,0.65,0.22,0.86,0.65,0.86,Matches,2c0f8e9e
2300,Carlos Sánchez,co COL,MF,Valenciennes,fr Ligue 1,25,1986,21,20,1661,18.5,0,0,0,0,0,0.38,0.05,0,0,0,0,0,Matches,50b51fac
2301,César Sánchez,es ESP,GK,Villarreal,es La Liga,39,1971,2,1,158,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,c6e6e5d6
2302,Sergio Sánchez,es ESP,DF,Málaga,es La Liga,25,1986,19,16,1415,15.7,0,0.06,0,0,0,0.38,0,0,0.06,0.06,0,0.06,Matches,83a83b0a
2303,Víctor Sánchez,es ESP,DFMF,Espanyol,es La Liga,23,1987,6,5,460,5.1,0,0.2,0,0,0,0.59,0,0,0.2,0.2,0,0.2,Matches,ad4d0985
2304,Sandro,br BRA,MF,Tottenham,eng Premier League,22,1989,23,17,1411,15.7,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,c1c2c925
2305,Lamine Sané,sn SEN,DFMF,Bordeaux,fr Ligue 1,24,1987,32,30,2723,30.3,0.07,0.07,0.07,0,0,0.2,0,0.07,0.07,0.13,0.07,0.13,Matches,125cb9fe
2306,Salif Sané,sn SEN,DFMF,Nancy,fr Ligue 1,20,1990,32,30,2692,29.9,0.07,0,0.07,0,0,0.1,0,0.07,0,0.07,0.07,0.07,Matches,791abba1
2307,Gastón Sangoy,ar ARG,FWMF,Sporting Gijón,es La Liga,26,1984,16,7,770,8.6,0.47,0.12,0.35,0.12,0.12,0.12,0,0.47,0.12,0.58,0.35,0.47,Matches,e1f3d532
2308,Younousse Sankharé,sn SEN,MF,Dijon,fr Ligue 1,21,1989,33,31,2745,30.5,0.13,0,0.13,0,0,0.33,0.03,0.13,0,0.13,0.13,0.13,Matches,c650629d
2309,Gibril Sankoh,sl SLE,DF,Augsburg,de Bundesliga,28,1983,20,19,1677,18.6,0,0.05,0,0,0,0.22,0,0,0.05,0.05,0,0.05,Matches,08a298be
2310,Tuncay Şanlı,tr TUR,FWMF,Bolton,eng Premier League,29,1982,16,3,395,4.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e7a2dc67
2311,Yaya Sanogo,fr FRA,FW,Auxerre,fr Ligue 1,18,1993,7,3,284,3.2,0.31,0,0.31,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches,11ced928
2312,Roque Santa Cruz,py PAR,FW,Betis,es La Liga,29,1981,33,20,1964,21.8,0.32,0.09,0.32,0,0,0.09,0,0.32,0.09,0.41,0.32,0.41,Matches,7f2107eb
2313,Fabiano Santacroce,it ITA,DF,Parma,it Serie A,24,1986,12,5,553,6.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,99036505
2314,Felipe Santana,br BRA,DF,Dortmund,de Bundesliga,25,1986,13,10,947,10.5,0.1,0,0.1,0,0,0.1,0,0.1,0,0.1,0.1,0.1,Matches,156527c0
