Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
734,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,4,4,259,2.9,0,0,0,0,0,0.34,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0.01,0.04,0.03,0.04,Matches,2649ff32
735,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2649ff32
736,Josip Drmić,ch SUI,FWMF,Norwich City,eng Premier League,26,1992,21,5,647,7.2,0.14,0,0.14,0,0,0,0.14,0.14,0,0.14,0.14,0.14,0.36,0.36,0.06,0.42,0.36,0.06,0.42,0.36,0.42,Matches,15ea94de
737,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,36,34,3087,34.3,0.09,0.03,0.09,0,0,0.2,0,0.09,0.03,0.12,0.09,0.12,0.03,0.03,0,0.04,0.04,0,0.04,0.04,0.04,Matches,93090f69
738,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,6,4,405,4.5,0,0,0,0,0,0.44,0,0,0,0,0,0,0.07,0.07,0,0.07,0.08,0,0.08,0.08,0.08,Matches,73ddc40c
739,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,8,5,485,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.03,0,0.03,0.03,0.03,Matches,aa0ac32d
740,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,31,30,2663,29.6,0,0.03,0,0,0,0.37,0,0,0.03,0.03,0,0.03,0.04,0.04,0.03,0.07,0.04,0.03,0.08,0.04,0.08,Matches,1fe0492d
741,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c59f90b0
742,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,16,15,1346,15,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,0.01,0.11,0.11,0.01,0.11,0.11,0.01,0.11,Matches,ff0ab48c
743,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3a949a25
744,Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,10,9,724,8,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.13,0.23,0.09,0.13,0.22,0.09,0.22,Matches,79ca3e23
745,Ondrej Duda,sk SVK,MFFW,Hertha BSC,de Bundesliga,24,1994,7,6,447,5,0,0.2,0,0,0,0.4,0,0,0.2,0.2,0,0.2,0.1,0.1,0.1,0.2,0.11,0.09,0.2,0.11,0.2,Matches,79ca3e23
746,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,19,12,1238,13.8,0.07,0,0.07,0,0,0.14,0,0.07,0,0.07,0.07,0.07,0.11,0.11,0,0.11,0.11,0,0.11,0.11,0.11,Matches,7314bba4
747,Haris Duljević,ba BIH,FWMF,Nîmes,fr Ligue 1,25,1993,14,5,520,5.8,0,0.52,0,0,0,0,0,0,0.52,0.52,0,0.52,0.16,0.16,0.24,0.4,0.15,0.24,0.39,0.15,0.39,Matches,9b6556d2
748,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,16,14,1228,13.6,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,3fe6bd8c
749,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,13,10,887,9.9,0.1,0.1,0.1,0,0,0.2,0,0.1,0.1,0.2,0.1,0.2,0.08,0.08,0.06,0.13,0.08,0.06,0.14,0.08,0.14,Matches,528492ea
750,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,13,10,843,9.4,0.11,0.53,0.11,0,0,0.32,0,0.11,0.53,0.64,0.11,0.64,0.15,0.15,0.1,0.24,0.15,0.1,0.25,0.15,0.25,Matches,528492ea
751,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,36,36,3230,35.9,0.08,0.08,0.08,0,0,0.25,0,0.08,0.08,0.17,0.08,0.17,0.11,0.11,0.03,0.14,0.11,0.03,0.14,0.11,0.14,Matches,282f75f3
752,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,27,1992,9,6,511,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.02,0.14,0.12,0.02,0.14,0.12,0.14,Matches,cf623c78
753,Riza Durmisi,dk DEN,DF,Nice,fr Ligue 1,25,1994,4,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,e5cd9da6
754,Hugo Duro,es ESP,FWMF,Getafe,es La Liga,19,1999,12,4,378,4.2,0.24,0.24,0.24,0,0,0.71,0,0.24,0.24,0.48,0.24,0.48,0.24,0.24,0.1,0.33,0.24,0.09,0.33,0.24,0.33,Matches,37e103f8
755,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,14,13,1178,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,Matches,0cbc8baa
756,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,25,1993,33,25,2155,23.9,0.46,0.25,0.42,0.04,0.04,0.21,0,0.46,0.25,0.71,0.42,0.67,0.37,0.33,0.28,0.61,0.37,0.27,0.64,0.34,0.61,Matches,e0921a4f
757,Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,35,31,2854,31.7,0.5,0.22,0.5,0,0,0.13,0,0.5,0.22,0.73,0.5,0.73,0.57,0.57,0.15,0.73,0.57,0.16,0.73,0.57,0.73,Matches,3bb7f478
758,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,14,8,698,7.8,0.13,0.13,0.13,0,0,0.26,0,0.13,0.13,0.26,0.13,0.26,0.08,0.08,0.18,0.24,0.07,0.18,0.25,0.07,0.25,Matches,756959aa
759,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28,28,2520,28,0,0,0,0,0,0.07,0,0,0,0,0,0,0.05,0.05,0,0.05,0.04,0,0.05,0.04,0.05,Matches,72a0fb65
760,Simone Edera,it ITA,MFFW,Torino,it Serie A,22,1997,13,4,398,4.4,0.23,0.23,0.23,0,0,0.91,0.23,0.23,0.23,0.45,0.23,0.45,0.2,0.2,0.09,0.3,0.21,0.09,0.3,0.21,0.3,Matches,8697c095
761,Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,35,35,3071,34.1,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3bb7b8b4
762,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,36,36,3187,35.4,0.06,0,0.06,0,0,0.14,0.03,0.06,0,0.06,0.06,0.06,0.06,0.06,0,0.07,0.07,0,0.07,0.07,0.07,Matches,debe38a0
763,Johannes Eggestein,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,14,4,510,5.7,0.18,0,0.18,0,0,0.53,0.18,0.18,0,0.18,0.18,0.18,0.16,0.16,0.11,0.26,0.16,0.11,0.27,0.16,0.27,Matches,d571df78
764,Maximilian Eggestein,de GER,MFDF,Werder Bremen,de Bundesliga,22,1996,32,32,2855,31.7,0.03,0.09,0.03,0,0,0.19,0,0.03,0.09,0.13,0.03,0.13,0.08,0.08,0.05,0.14,0.08,0.06,0.13,0.08,0.13,Matches,beb882a8
765,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,31,29,2329,25.9,0.04,0.04,0.04,0,0,0.23,0.04,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.05,0.08,0.04,0.05,0.08,0.04,0.08,Matches,76b2817e
766,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,32,27,2385,26.5,0,0.08,0,0,0,0.3,0,0,0.08,0.08,0,0.08,0.06,0.06,0.04,0.09,0.06,0.04,0.1,0.06,0.1,Matches,f503ea63
767,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c8387671
768,Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,26,12,1134,12.6,0.08,0.08,0.08,0,0,0.56,0,0.08,0.08,0.16,0.08,0.16,0.15,0.15,0.07,0.21,0.15,0.07,0.22,0.15,0.22,Matches,cf007308
769,Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6cb0211b
770,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,18,11,1031,11.5,0.09,0.09,0.09,0,0,0.09,0,0.09,0.09,0.17,0.09,0.17,0.02,0.02,0.23,0.24,0.02,0.22,0.24,0.02,0.24,Matches,615ef733
771,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,22,17,1510,16.8,0,0.06,0,0,0,0.24,0,0,0.06,0.06,0,0.06,0.04,0.04,0.01,0.06,0.04,0.01,0.06,0.04,0.06,Matches,f7dc2ae5
772,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,32,30,2618,29.1,0.03,0,0.03,0,0,0.17,0,0.03,0,0.03,0.03,0.03,0.02,0.02,0,0.02,0.02,0,0.03,0.02,0.03,Matches,48035304
773,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,25,24,2121,23.6,0.08,0,0.08,0,0,0.38,0.04,0.08,0,0.08,0.08,0.08,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,fd47b4f2
774,Adri Embarba,es ESP,MFFW,Espanyol,es La Liga,27,1992,18,17,1371,15.2,0.13,0.26,0.07,0.07,0.07,0.26,0,0.13,0.26,0.39,0.07,0.33,0.18,0.14,0.12,0.26,0.19,0.12,0.31,0.14,0.26,Matches,db8f0eba
775,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,28,17,1550,17.2,0.47,0.29,0.47,0,0.06,0.23,0,0.46,0.29,0.75,0.46,0.75,0.52,0.48,0.28,0.76,0.52,0.28,0.8,0.48,0.76,Matches,0b4f388a
776,Emerson,br BRA,DF,Betis,es La Liga,20,1999,33,32,2839,31.5,0.1,0.19,0.1,0,0,0.35,0,0.1,0.19,0.29,0.1,0.29,0.04,0.04,0.13,0.17,0.04,0.13,0.17,0.04,0.17,Matches,df8b52a5
777,Renaud Emond,be BEL,FWMF,Nantes,fr Ligue 1,27,1991,6,3,292,3.2,0,0,0,0,0,0.31,0,0,0,0,0,0,0.28,0.28,0,0.28,0.28,0.01,0.29,0.28,0.29,Matches,5c9ac7f0
778,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,13,8,855,9.5,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,Matches,825b8997
779,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,18,15,1385,15.4,0.26,0.13,0.26,0,0,0.13,0,0.26,0.13,0.39,0.26,0.39,0.25,0.25,0.05,0.31,0.26,0.05,0.31,0.26,0.31,Matches,04e17fd5
780,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,18,7,796,8.8,0.45,0,0.45,0,0,0.11,0,0.45,0,0.45,0.45,0.45,0.41,0.41,0.02,0.44,0.41,0.03,0.44,0.41,0.44,Matches,04e17fd5
781,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,17,15,1447,16.1,0.06,0,0.06,0,0,0.06,0,0.06,0,0.06,0.06,0.06,0.05,0.05,0.01,0.05,0.05,0,0.05,0.05,0.05,Matches,4fdf1fd9
782,Sergi Enrich,es ESP,FW,Eibar,es La Liga,29,1990,30,21,1865,20.7,0.05,0.19,0.05,0,0,0.29,0,0.05,0.19,0.24,0.05,0.24,0.13,0.13,0.07,0.19,0.13,0.07,0.19,0.13,0.19,Matches,bb4b1242
783,Javier Eraso,es ESP,MFFW,Leganés,es La Liga,29,1990,20,11,815,9.1,0,0,0,0,0,0.33,0,0,0,0,0,0,0.07,0.07,0.07,0.12,0.06,0.06,0.13,0.06,0.13,Matches,aec0fb6f
784,Christian Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,20,10,1097,12.2,0.16,0.16,0.16,0,0,0.41,0,0.16,0.16,0.33,0.16,0.33,0.16,0.16,0.16,0.32,0.16,0.16,0.32,0.16,0.32,Matches,980522ec
785,Christian Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,17,8,703,7.8,0.13,0.26,0.13,0,0,0,0,0.13,0.26,0.38,0.13,0.38,0.31,0.31,0.4,0.72,0.31,0.4,0.71,0.31,0.71,Matches,980522ec
786,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,23,18,1674,18.6,0,0.05,0,0,0,0.48,0.05,0,0.05,0.05,0,0.05,0.09,0.09,0.04,0.13,0.09,0.04,0.13,0.09,0.13,Matches,3f79a1c8
787,Aarón Escandell,es ESP,GK,Granada,es La Liga,23,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,67669ce7
788,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,11,8,773,8.6,0.12,0,0.12,0,0,0.23,0,0.12,0,0.12,0.12,0.12,0.09,0.09,0.06,0.15,0.09,0.06,0.15,0.09,0.15,Matches,b0616e3d
789,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,26,26,2259,25.1,0.12,0,0.12,0,0,0.2,0.04,0.12,0,0.12,0.12,0.12,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,4242011c
790,Sebastiano Esposito,it ITA,FW,Inter,it Serie A,17,2002,7,2,199,2.2,0.45,0,0,0.45,0.45,0.91,0,0.45,0,0.45,0,0,0.77,0.45,0.05,0.5,0.78,0.05,0.83,0.44,0.49,Matches,7ff93107
791,Vicente Esquerdo,es ESP,MFFW,Valencia,es La Liga,20,1999,3,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ced26057
792,Alexander Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,29,1990,7,1,213,2.4,0,0,0,0,0,0.42,0,0,0,0,0,0,0.13,0.13,0.42,0.54,0.14,0.41,0.55,0.14,0.55,Matches,b48215cd
793,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,36,32,2979,33.1,0.03,0.15,0.03,0,0,0.24,0,0.03,0.15,0.18,0.03,0.18,0.04,0.04,0.11,0.15,0.04,0.11,0.14,0.04,0.14,Matches,d38fdf53
794,Oghenekaro Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,10,6,572,6.4,0.16,0,0.16,0,0,0.63,0,0.16,0,0.16,0.16,0.16,0.09,0.09,0.03,0.13,0.09,0.04,0.13,0.09,0.13,Matches,b579e83d
795,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,11,3,394,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.11,0.14,0.03,0.11,0.13,0.03,0.13,Matches,b037bd4f
796,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,17,16,1446,16.1,0,0,0,0,0,0.43,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,4a895384
797,Antony Evans,eng ENG,MFDF,Paderborn 07,de Bundesliga,20,1998,6,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.35,0.35,0.03,0.34,0.37,0.03,0.37,Matches,cce7087c
798,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,38,38,3383,37.6,0.03,0.03,0.03,0,0,0.21,0.03,0.03,0.03,0.05,0.03,0.05,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,f8fcd2a5
799,Edu Expósito,es ESP,MF,Eibar,es La Liga,22,1996,35,24,2316,25.7,0.16,0.04,0.12,0.04,0.08,0.12,0,0.16,0.04,0.19,0.12,0.16,0.11,0.04,0.05,0.09,0.11,0.05,0.16,0.04,0.09,Matches,283c7121
800,Valentin Eysseric,fr FRA,FWMF,Hellas Verona,it Serie A,27,1992,6,3,353,3.9,0,0,0,0,0,0.77,0,0,0,0,0,0,0.13,0.13,0.21,0.33,0.13,0.19,0.33,0.13,0.33,Matches,ae82fa48
801,Valentin Eysseric,fr FRA,MF,Fiorentina,it Serie A,27,1992,3,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.18,0,0.18,0.18,0.18,Matches,ae82fa48
802,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,34,1985,25,25,2117,23.5,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9328b835
803,Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,28,22,2079,23.1,0.09,0.13,0.09,0,0,0.26,0,0.09,0.13,0.22,0.09,0.22,0.02,0.02,0.08,0.1,0.02,0.08,0.09,0.02,0.09,Matches,7f3b388c
804,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,10,10,834,9.3,0,0,0,0,0,0.43,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches,bc7b4580
805,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,18,12,930,10.3,0,0.29,0,0,0,0.1,0.1,0,0.29,0.29,0,0.29,0.05,0.05,0.22,0.27,0.05,0.23,0.27,0.05,0.27,Matches,33508c78
806,Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,af245161
807,Ralf Fährmann,de GER,GK,Norwich City,eng Premier League,30,1988,1,1,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1e43fad8
808,Fayçal Fajr,ma MAR,MF,Getafe,es La Liga,30,1988,10,5,403,4.5,0,0,0,0,0,0.44,0,0,0,0,0,0,0.09,0.09,0.11,0.22,0.1,0.11,0.21,0.1,0.21,Matches,79135368
809,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ca8fa0c0
810,Filippo Falco,it ITA,FWMF,Lecce,it Serie A,27,1992,30,24,2014,22.4,0.18,0.27,0.18,0,0,0,0,0.18,0.27,0.45,0.18,0.45,0.14,0.14,0.2,0.33,0.14,0.2,0.33,0.14,0.33,Matches,e23f56c1
811,Eliseo Falcon,es ESP,DFMF,Levante,es La Liga,22,1997,1,1,73,0.8,0,0,0,0,0,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,904cd50d
812,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,24,1995,2,2,180,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f5a610b
813,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,b82880c6
814,Iago Falque,es ESP,MFFW,Torino,it Serie A,29,1990,4,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0.09,0.27,0.15,0.1,0.26,0.15,0.26,Matches,440c84ed
815,Iago Falque,es ESP,MF,Genoa,it Serie A,29,1990,10,6,519,5.8,0.34,0.17,0,0.34,0.52,0,0,0.35,0.17,0.52,0,0.17,0.53,0.14,0.16,0.29,0.53,0.15,0.68,0.14,0.3,Matches,440c84ed
816,Akin Famewo,eng ENG,MF,Norwich City,eng Premier League,20,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9d9a71c1
817,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,7,0,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.13,0.08,0.06,0.15,0.08,0.15,Matches,61f2f56a
818,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,26,1993,21,14,1343,14.9,0.07,0.07,0.07,0,0,0.2,0,0.07,0.07,0.13,0.07,0.13,0.1,0.1,0.05,0.15,0.1,0.05,0.15,0.1,0.15,Matches,9085dd7c
819,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,36,36,3228,35.9,0.14,0.08,0.14,0,0,0.17,0,0.14,0.08,0.22,0.14,0.22,0.13,0.13,0.06,0.19,0.13,0.06,0.19,0.13,0.19,Matches,aae9d04a
820,Mohamed Fares,dz ALG,DFMF,SPAL,it Serie A,23,1996,8,5,421,4.7,0,0,0,0,0,0.43,0,0,0,0,0,0,0.02,0.02,0.15,0.17,0.02,0.15,0.17,0.02,0.17,Matches,b7a5bc86
821,Diego Farias,br BRA,FWMF,Lecce,it Serie A,29,1990,18,7,824,9.2,0.22,0,0.22,0,0,0.33,0.11,0.22,0,0.22,0.22,0.22,0.18,0.18,0.18,0.37,0.19,0.19,0.37,0.19,0.37,Matches,157d29b6
822,Ansu Fati,es ESP,FWDF,Barcelona,es La Liga,16,2002,24,11,1027,11.4,0.61,0.09,0.61,0,0,0.18,0.09,0.61,0.09,0.7,0.61,0.7,0.32,0.32,0.16,0.47,0.32,0.16,0.48,0.32,0.48,Matches,0ba976e4
823,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,22,1980,22,0.09,0.14,0.09,0,0,0.05,0,0.09,0.14,0.23,0.09,0.23,0.02,0.02,0.08,0.11,0.02,0.08,0.11,0.02,0.11,Matches,7.67E+11
824,Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,20,7,658,7.3,0,0,0,0,0,0.55,0,0,0,0,0,0,0.22,0.22,0.11,0.33,0.22,0.11,0.33,0.22,0.33,Matches,44510fde
825,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,16,14,1213,13.5,0.07,0,0.07,0,0,0.15,0.07,0.07,0,0.07,0.07,0.07,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches,4e358a2d
826,Aleix Febas,es ESP,MF,Mallorca,es La Liga,23,1996,29,22,1690,18.8,0,0.16,0,0,0,0.21,0,0,0.16,0.16,0,0.16,0.03,0.03,0.07,0.11,0.03,0.08,0.11,0.03,0.11,Matches,38126309
827,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,17,16,1431,15.9,0.06,0.13,0.06,0,0,0.63,0.13,0.06,0.13,0.19,0.06,0.19,0.05,0.05,0.04,0.09,0.05,0.04,0.09,0.05,0.09,Matches,89151b16
828,Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,13,11,786,8.7,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,874d7a32
829,Nabil Fekir,fr FRA,MFFW,Betis,es La Liga,26,1993,32,31,2638,29.3,0.24,0.14,0.2,0.03,0.03,0.34,0.07,0.24,0.14,0.38,0.2,0.34,0.25,0.23,0.09,0.31,0.25,0.09,0.34,0.23,0.31,Matches,bece776f
830,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,25,23,2102,23.4,0.04,0,0.04,0,0,0.3,0,0.04,0,0.04,0.04,0.04,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,51a3c4c8
831,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,26,24,2024,22.5,0.04,0.04,0.04,0,0,0.27,0,0.04,0.04,0.09,0.04,0.09,0.02,0.02,0.01,0.04,0.02,0.02,0.04,0.02,0.04,Matches,15d0c248
832,Lucas Felippe,br BRA,MFDF,Hellas Verona,it Serie A,19,2000,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches,85e51909
833,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,26,21,1966,21.8,0,0,0,0,0,0.14,0,0,0,0,0,0,0.01,0.01,0.03,0.04,0.01,0.03,0.04,0.01,0.04,Matches,677da306
834,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,19,1999,27,21,1745,19.4,0.31,0.05,0.31,0,0,0.31,0,0.31,0.05,0.36,0.31,0.36,0.38,0.38,0.13,0.51,0.38,0.13,0.51,0.38,0.51,Matches,8aafd64f
835,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,28,26,2237,24.9,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,0.07,0,0.07,Matches,e5d01ecf
836,Zinedine Ferhat,dz ALG,FWMF,Nîmes,fr Ligue 1,26,1993,26,25,2246,25,0.12,0.16,0.12,0,0,0.04,0,0.12,0.16,0.28,0.12,0.28,0.12,0.12,0.2,0.32,0.12,0.19,0.32,0.12,0.32,Matches,005c0807
837,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,14,14,1186,13.2,0.61,0.53,0.3,0.3,0.3,0.15,0,0.61,0.53,1.14,0.3,0.83,0.44,0.21,0.19,0.4,0.44,0.19,0.63,0.21,0.4,Matches,507c7bdf
838,Edimilson Fernandes,ch SUI,MFDF,Mainz 05,de Bundesliga,23,1996,24,18,1484,16.5,0.06,0,0.06,0,0,0.42,0.06,0.06,0,0.06,0.06,0.06,0.05,0.05,0.04,0.08,0.05,0.04,0.09,0.05,0.09,Matches,3bb625ac
839,Gedson Fernandes,pt POR,MFDF,Tottenham,eng Premier League,20,1999,7,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.07,0.22,0.29,0.07,0.29,Matches,e2dde94c
840,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,32,1986,11,10,775,8.6,0,0,0,0,0,0.58,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e58987d
841,Matheus Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,3,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0,0.33,0.3,0.02,0.31,0.3,0.31,Matches,f76fdcd2
842,Aitor Fernández,es ESP,GK,Levante,es La Liga,28,1991,36,36,3240,36,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,a01c3d54
843,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,32,1986,4,4,360,4,0,0.25,0,0,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0.07,0.07,0,0.07,0.07,0,0.07,Matches,307fcd26
844,Carlos Fernández,es ESP,FWMF,Granada,es La Liga,23,1996,34,21,2201,24.5,0.41,0.12,0.37,0.04,0.04,0.33,0,0.41,0.12,0.53,0.37,0.49,0.36,0.32,0.07,0.39,0.36,0.07,0.42,0.32,0.39,Matches,e08647d6
