Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1981,Sergio Pellissier,it ITA,FW,Chievo,it Serie A,33,1979,24,13,1313,14.6,0.34,0,0.27,0.07,0.07,0,0,0.34,0,0.34,0.27,0.27,Matches,878ee034
1982,Federico Peluso,it ITA,DF,Atalanta,it Serie A,28,1984,13,13,1064,11.8,0.08,0.08,0.08,0,0,0.68,0.17,0.08,0.08,0.17,0.08,0.17,Matches,4f2908e5
1983,Federico Peluso,it ITA,DF,Juventus,it Serie A,28,1984,12,7,701,7.8,0,0,0,0,0,0.64,0,0,0,0,0,0,Matches,4f2908e5
1984,Carlos Peña,es ESP,DF,Valladolid,es La Liga,29,1983,17,11,1065,11.8,0,0.08,0,0,0,0.25,0,0,0.08,0.08,0,0.08,Matches,26a03602
1985,Rubén Peña,es ESP,DFMF,Valladolid,es La Liga,21,1991,4,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1f079188
1986,Jermaine Pennant,eng ENG,MF,Stoke City,eng Premier League,29,1983,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c6043950
1987,Nicolas Penneteau,fr FRA,GK,Valenciennes,fr Ligue 1,31,1981,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,3870f7c3
1988,Xavier Pentecôte,fr FRA,FW,Nice,fr Ligue 1,25,1986,2,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,56cbdc98
1989,Pepe,pt POR,DFMF,Real Madrid,es La Liga,29,1983,28,26,2347,26.1,0.04,0.04,0,0.04,0.04,0.27,0,0.04,0.04,0.08,0,0.04,Matches,c906ce0f
1990,Simone Pepe,it ITA,FWMF,Juventus,it Serie A,28,1983,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1f3674c2
1991,James Perch,eng ENG,DFMF,Newcastle Utd,eng Premier League,26,1985,27,19,1822,20.2,0.05,0,0.05,0,0,0.4,0,0.05,0,0.05,0.05,0.05,Matches,c461de51
1992,Alberto Perea,es ESP,FWMF,Rayo Vallecano,es La Liga,21,1990,4,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5496cc91
1993,Álvaro Pereira,uy URU,DFMF,Inter,it Serie A,26,1985,28,22,2136,23.7,0.04,0.17,0.04,0,0,0.38,0,0.04,0.17,0.21,0.04,0.21,Matches,1b0aaf11
1994,João Pereira,pt POR,DFMF,Valencia,es La Liga,28,1984,30,28,2502,27.8,0,0.14,0,0,0,0.32,0,0,0.14,0.14,0,0.14,Matches,aefd0c5b
1995,Jonathan Pereira,es ESP,FW,Betis,es La Liga,25,1987,6,1,253,2.8,0,0.36,0,0,0,0.71,0,0,0.36,0.36,0,0.36,Matches,806ab4b6
1996,Michael Pereira,fr FRA,FWMF,Mallorca,es La Liga,24,1987,25,17,1453,16.1,0.06,0,0.06,0,0,0.37,0,0.06,0,0.06,0.06,0.06,Matches,2969ccd2
1997,Bruno Pereirinha,pt POR,DFMF,Lazio,it Serie A,24,1988,8,3,426,4.7,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,02e7fa4f
1998,Roberto Pereyra,ar ARG,FWMF,Udinese,it Serie A,21,1991,37,31,2806,31.2,0.16,0.03,0.16,0,0,0.06,0,0.16,0.03,0.19,0.16,0.19,Matches,75f2c59f
1999,Diego Pérez,uy URU,MF,Bologna,it Serie A,32,1980,23,23,1708,19,0,0.11,0,0,0,0.42,0,0,0.11,0.11,0,0.11,Matches,9590d6c5
2000,Iñigo Pérez,es ESP,MF,Athletic Club,es La Liga,24,1988,5,5,390,4.3,0,0.23,0,0,0,0.47,0,0,0.23,0.23,0,0.23,Matches,bc61cc65
2001,Rubén Pérez,es ESP,MF,Betis,es La Liga,23,1989,25,18,1624,18,0.06,0.06,0.06,0,0,0.61,0.06,0.06,0.06,0.11,0.06,0.11,Matches,3c7bc9bd
2002,Víctor Pérez,es ESP,MF,Valladolid,es La Liga,24,1988,25,24,2166,24.1,0.17,0.04,0,0.17,0.21,0.17,0,0.17,0.04,0.21,0,0.04,Matches,5918a484
2003,Gabriele Perico,it ITA,DF,Cagliari,it Serie A,28,1984,16,12,1101,12.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,afaccb74
2004,Mattia Perin,it ITA,GK,Pescara,it Serie A,19,1992,29,28,2520,28,0,0,0,0,0,0,0.04,0,0,0,0,0,Matches,4c62d0c8
2005,Ivan Perišić,hr CRO,DFFW,Dortmund,de Bundesliga,23,1989,14,5,511,5.7,0.35,0,0.35,0,0,0.18,0,0.35,0,0.35,0.35,0.35,Matches,6fe90922
2006,Ivan Perišić,hr CRO,DFFW,Wolfsburg,de Bundesliga,23,1989,11,7,542,6,0.33,0.33,0.33,0,0,0.17,0,0.33,0.33,0.66,0.33,0.66,Matches,6fe90922
2007,Diego Perotti,ar ARG,FWMF,Sevilla,es La Liga,24,1988,18,8,834,9.3,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,a40d5a0c
2008,Damien Perquis,pl POL,DF,Betis,es La Liga,28,1984,10,7,651,7.2,0,0,0,0,0,0.28,0.14,0,0,0,0,0,Matches,c33b3de1
2009,Loïc Perrin,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,26,1985,34,34,3060,34,0.06,0,0.06,0,0,0.12,0,0.06,0,0.06,0.06,0.06,Matches,6b200d45
2010,Simone Perrotta,it ITA,MF,Roma,it Serie A,34,1977,16,5,584,6.5,0.31,0,0.31,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches,12fedefa
2011,Robin van Persie,nl NED,FW,Manchester Utd,eng Premier League,28,1983,38,35,3123,34.7,0.75,0.26,0.66,0.09,0.12,0.17,0,0.75,0.26,1.01,0.66,0.92,Matches,3fcab3a8
2012,Nils Petersen,de GER,FW,Werder Bremen,de Bundesliga,23,1988,34,30,2736,30.4,0.36,0.16,0.36,0,0,0.1,0,0.36,0.16,0.53,0.36,0.53,Matches,f93e6e94
2013,Bruno Petković,hr CRO,FW,Catania,it Serie A,17,1994,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,24228180
2014,Mladen Petrić,hr CRO,FW,Fulham,eng Premier League,31,1981,23,9,886,9.8,0.51,0.1,0.41,0.1,0.1,0,0,0.51,0.1,0.61,0.41,0.51,Matches,2cc63c53
2015,Martin Petrov,bg BUL,FWMF,Espanyol,es La Liga,33,1979,8,0,142,1.6,0,0.63,0,0,0,0,0,0,0.63,0.63,0,0.63,Matches,011360ce
2016,Milan Petržela,cz CZE,MF,Augsburg,de Bundesliga,29,1983,12,5,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,74bafc9c
2017,Thanos Petsos,gr GRE,DFMF,Greuther Fürth,de Bundesliga,21,1991,14,9,859,9.5,0.11,0,0.11,0,0,0.32,0,0.1,0,0.1,0.1,0.1,Matches,e40815f3
2018,Alexi Peuget,fr FRA,MF,Reims,fr Ligue 1,21,1990,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,22dabac7
2019,Mathieu Peybernes,fr FRA,DF,Sochaux,fr Ligue 1,21,1990,25,19,1783,19.8,0,0.05,0,0,0,0.15,0,0,0.05,0.05,0,0.05,Matches,34c872d2
2020,Ronny Philp,de GER,DF,Augsburg,de Bundesliga,23,1989,4,4,312,3.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,daba27f7
2021,Pablo Piatti,ar ARG,FWMF,Valencia,es La Liga,23,1989,14,10,828,9.2,0.11,0.22,0.11,0,0,0.43,0,0.11,0.22,0.33,0.11,0.33,Matches,48e89655
2022,Lucas Piazon,br BRA,FWMF,Chelsea,eng Premier League,18,1994,1,0,17,0.2,0,5,0,0,5,0,0,0,5.29,5.29,0,5.29,Matches,f201798c
2023,Lucas Piazon,br BRA,FWMF,Málaga,es La Liga,18,1994,11,4,459,5.1,0,0.39,0,0,0,0,0,0,0.39,0.39,0,0.39,Matches,f201798c
2024,Jérémy Pied,fr FRA,DFFW,Nice,fr Ligue 1,23,1989,26,18,1537,17.1,0,0.18,0,0,0,0.12,0,0,0.18,0.18,0,0.18,Matches,a634b9d2
2025,Jérémy Pied,fr FRA,DFFW,Lyon,fr Ligue 1,23,1989,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a634b9d2
2026,Steven Pienaar,za RSA,MF,Everton,eng Premier League,30,1982,35,35,3057,34,0.18,0.18,0.18,0,0,0.21,0.06,0.18,0.18,0.35,0.18,0.35,Matches,8056f6e6
2027,Jean-Baptiste Pierazzi,fr FRA,MF,Ajaccio,fr Ligue 1,27,1985,18,10,905,10.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,Matches,703ca242
2028,Anthony Pilkington,ie IRL,FWMF,Norwich City,eng Premier League,24,1988,30,25,2156,24,0.21,0.13,0.21,0,0,0.08,0,0.21,0.13,0.33,0.21,0.33,Matches,b31af577
2029,Tomás Pina Isla,es ESP,MF,Mallorca,es La Liga,24,1987,36,34,2869,31.9,0,0,0,0,0,0.28,0,0,0,0,0,0,Matches,e54bd0a2
2030,Mauricio Pinilla,cl CHI,FW,Cagliari,it Serie A,28,1984,23,12,1296,14.4,0.49,0.07,0.14,0.35,0.42,0.56,0.07,0.49,0.07,0.56,0.14,0.21,Matches,33bd231e
2031,Javier Pinola,ar ARG,DF,Nürnberg,de Bundesliga,29,1983,28,27,2461,27.3,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,faa5ffa8
2032,Ádám Pintér,hu HUN,DFMF,Zaragoza,es La Liga,24,1988,18,16,1352,15,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,fdbcd938
2033,Sérgio Pinto,pt POR,FWMF,Hannover 96,de Bundesliga,31,1980,30,28,2445,27.2,0.07,0.04,0.07,0,0,0.26,0.04,0.07,0.04,0.11,0.07,0.11,Matches,85ecb7ea
2034,Tiago Pinto,pt POR,DF,La Coruña,es La Liga,24,1988,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,e7bfde19
2035,Giampiero Pinzi,it ITA,MF,Udinese,it Serie A,31,1981,19,17,1384,15.4,0.19,0.13,0.19,0,0,0.58,0,0.2,0.13,0.33,0.2,0.33,Matches,8857991f
2036,Laurent Pionnier,fr FRA,GK,Montpellier,fr Ligue 1,30,1982,5,4,434,4.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5856228
2037,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,25,1987,28,27,2399,26.7,0.07,0,0.07,0,0,0.19,0.04,0.08,0,0.08,0.08,0.08,Matches,adfc9123
2038,Iván Piris,py PAR,DF,Roma,it Serie A,23,1989,29,28,2405,26.7,0,0.11,0,0,0,0.19,0,0,0.11,0.11,0,0.11,Matches,95ced740
2039,Andrea Pirlo,it ITA,MF,Juventus,it Serie A,33,1979,32,32,2857,31.7,0.16,0.22,0.16,0,0.03,0.25,0,0.16,0.22,0.38,0.16,0.38,Matches,71c5f16f
2040,Eros Pisano,it ITA,DF,Genoa,it Serie A,25,1987,10,9,668,7.4,0.14,0,0.14,0,0,0.54,0,0.13,0,0.13,0.13,0.13,Matches,81515841
2041,Eros Pisano,it ITA,DF,Palermo,it Serie A,25,1987,11,7,590,6.6,0,0,0,0,0,0.3,0,0,0,0,0,0,Matches,81515841
2042,Francesco Pisano,it ITA,DF,Cagliari,it Serie A,26,1986,28,28,2427,27,0.04,0.04,0.04,0,0,0.26,0.04,0.04,0.04,0.07,0.04,0.07,Matches,d76a53f3
2043,Giammario Piscitella,it ITA,FW,Genoa,it Serie A,19,1993,6,0,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b78a88de
2044,Łukasz Piszczek,pl POL,DFMF,Dortmund,de Bundesliga,27,1985,29,28,2531,28.1,0.07,0.28,0.07,0,0,0.04,0,0.07,0.28,0.36,0.07,0.36,Matches,fe2db476
2045,Romain Pitau,fr FRA,MF,Montpellier,fr Ligue 1,34,1977,16,10,764,8.5,0,0.12,0,0,0,0.47,0,0,0.12,0.12,0,0.12,Matches,8a45ccf1
2046,Piti,es ESP,FWMF,Rayo Vallecano,es La Liga,31,1981,35,33,2808,31.2,0.58,0.06,0.42,0.16,0.16,0.29,0,0.58,0.06,0.64,0.42,0.48,Matches,ab530738
2047,Jonathan Pitroipa,bf BFA,FWMF,Rennes,fr Ligue 1,26,1986,32,32,2820,31.3,0.22,0.16,0.22,0,0,0.06,0,0.22,0.16,0.38,0.22,0.38,Matches,f9c1fe93
2048,Claudio Pizarro,pe PER,FW,Bayern Munich,de Bundesliga,33,1978,20,7,754,8.4,0.71,0.83,0.71,0,0,0,0,0.72,0.84,1.55,0.72,1.55,Matches,54b6ee79
2049,David Pizarro,cl CHI,MF,Fiorentina,it Serie A,32,1979,29,28,2475,27.5,0.11,0.07,0,0.11,0.11,0.47,0,0.11,0.07,0.18,0,0.07,Matches,8b92c119
2050,Pizzi,pt POR,FWMF,La Coruña,es La Liga,22,1989,35,35,3084,34.3,0.23,0.12,0.12,0.12,0.12,0.17,0.03,0.23,0.12,0.35,0.12,0.23,Matches,96094cbc
2051,Miralem Pjanić,ba BIH,MF,Roma,it Serie A,22,1990,27,20,1706,19,0.16,0.32,0.16,0,0,0.37,0.05,0.16,0.32,0.47,0.16,0.47,Matches,ad6df2d5
2052,Johny Placide,ht HAI,GK,Reims,fr Ligue 1,24,1988,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f1666a9d
2053,Marc Planus,fr FRA,DF,Bordeaux,fr Ligue 1,30,1982,28,27,2340,26,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,d73c1b19
2054,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,30,1982,33,28,2590,28.8,0.07,0.1,0.03,0.03,0.03,0.14,0,0.07,0.1,0.17,0.03,0.14,Matches,516dc25b
2055,Marvin Plattenhardt,de GER,DF,Nürnberg,de Bundesliga,20,1992,14,8,819,9.1,0.11,0.11,0.11,0,0,0.33,0,0.11,0.11,0.22,0.11,0.22,Matches,f7aa75bd
2056,Alassane Pléa,fr FRA,FWMF,Lyon,fr Ligue 1,19,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bc6bd723
2057,Thomas Pledl,de GER,FWMF,Greuther Fürth,de Bundesliga,18,1994,7,3,302,3.4,0,0.59,0,0,0,0.29,0,0,0.6,0.6,0,0.6,Matches,1748c9f7
2058,Sébastien Pocognoli,be BEL,DFMF,Hannover 96,de Bundesliga,24,1987,11,10,759,8.4,0,0.12,0,0,0,0,0.12,0,0.12,0.12,0,0.12,Matches,cc41eec1
2059,Lukas Podolski,de GER,FWMF,Arsenal,eng Premier League,27,1985,33,25,1985,22.1,0.5,0.41,0.5,0,0,0.05,0,0.5,0.41,0.91,0.5,0.91,Matches,88f0a9a0
2060,Emanuel Pogatetz,at AUT,DF,West Ham,eng Premier League,29,1983,6,1,153,1.7,0,0,0,0,0,1.18,0,0,0,0,0,0,Matches,6b08d120
2061,Emanuel Pogatetz,at AUT,DF,Wolfsburg,de Bundesliga,29,1983,8,8,643,7.1,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,6b08d120
2062,Paul Pogba,fr FRA,MF,Juventus,it Serie A,19,1993,27,18,1741,19.3,0.26,0,0.26,0,0,0.05,0.05,0.26,0,0.26,0.26,0.26,Matches,867239d3
2063,Pavel Pogrebnyak,ru RUS,FW,Reading,eng Premier League,28,1983,29,26,2016,22.4,0.22,0,0.22,0,0,0.18,0.04,0.22,0,0.22,0.22,0.22,Matches,f1085969
2064,Jan Polák,cz CZE,MF,Wolfsburg,de Bundesliga,31,1981,27,26,2207,24.5,0.04,0.08,0.04,0,0,0.16,0,0.04,0.08,0.12,0.04,0.12,Matches,c36c5174
2065,Eugen Polanski,pl POL,MF,Mainz 05,de Bundesliga,26,1986,12,9,712,7.9,0,0,0,0,0,0.25,0,0,0,0,0,0,Matches,fb2a63bb
2066,Eugen Polanski,pl POL,MF,Hoffenheim,de Bundesliga,26,1986,11,9,744,8.3,0,0.12,0,0,0,0.36,0.12,0,0.12,0.12,0,0.12,Matches,fb2a63bb
2067,Andrea Poli,it ITA,MF,Sampdoria,it Serie A,22,1989,31,31,2495,27.7,0.11,0,0.11,0,0,0.14,0,0.11,0,0.11,0.11,0.11,Matches,b3fd7075
2068,Ciro Polito,it ITA,GK,Atalanta,it Serie A,33,1979,4,3,290,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,52ab87eb
2069,Sebastian Polter,de GER,FW,Nürnberg,de Bundesliga,21,1991,26,10,1087,12.1,0.41,0,0.41,0,0,0.5,0,0.41,0,0.41,0.41,0.41,Matches,3745e8bd
2070,Goran Popov,mk MKD,DFMF,West Brom,eng Premier League,27,1984,12,10,890,9.9,0,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,Matches,4b7fd1e2
2071,Daniele Portanova,it ITA,DF,Bologna,it Serie A,33,1978,5,5,450,5,0.2,0,0.2,0,0,0.2,0,0.2,0,0.2,0.2,0.2,Matches,19dee7dd
2072,Daniele Portanova,it ITA,DF,Genoa,it Serie A,33,1978,15,15,1350,15,0.07,0,0.07,0,0,0.2,0,0.07,0,0.07,0.07,0.07,Matches,19dee7dd
2073,Francisco Portillo,es ESP,MF,Málaga,es La Liga,22,1990,27,20,1703,18.9,0.11,0.26,0.11,0,0,0.11,0,0.11,0.26,0.37,0.11,0.37,Matches,8e010ff4
2074,Zdeněk Pospěch,cz CZE,DF,Mainz 05,de Bundesliga,33,1978,33,32,2828,31.4,0.03,0.1,0.03,0,0,0.06,0,0.03,0.1,0.13,0.03,0.13,Matches,b69769a6
2075,Hélder Postiga,pt POR,FW,Zaragoza,es La Liga,29,1982,37,36,3151,35,0.4,0.09,0.37,0.03,0.03,0.2,0,0.4,0.09,0.49,0.37,0.46,Matches,c8504093
2076,Alessandro Potenza,it ITA,DF,Catania,it Serie A,28,1984,2,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,58e1cadb
2077,Dan Potts,eng ENG,DF,West Ham,eng Premier League,18,1994,2,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3595affe
2078,Loïc Poujol,fr FRA,MF,Sochaux,fr Ligue 1,23,1989,23,21,1844,20.5,0.1,0,0.1,0,0,0.29,0.05,0.1,0,0.1,0.1,0.1,Matches,16ddc7fe
2079,Yoann Poulard,fr FRA,DF,Ajaccio,fr Ligue 1,36,1976,36,36,3230,35.9,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,11b8a92d
2080,Simon Poulsen,dk DEN,DF,Sampdoria,it Serie A,27,1984,7,3,187,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e30623a
2081,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,19,1992,7,6,535,5.9,0,0,0,0,0,0.34,0,0,0,0,0,0,Matches,b92edde2
2082,Simon Pouplin,fr FRA,GK,Sochaux,fr Ligue 1,27,1985,34,34,3060,34,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,e76c18e4
2083,Nick Powell,eng ENG,FWMF,Manchester Utd,eng Premier League,18,1994,2,0,32,0.4,2.5,0,2.5,0,0,0,0,2.81,0,2.81,2.81,2.81,Matches,05ca4fcb
2084,Alejandro Pozuelo,es ESP,FWMF,Betis,es La Liga,20,1991,11,4,433,4.8,0.21,0,0.21,0,0,0.21,0,0.21,0,0.21,0.21,0.21,Matches,5e1280ff
2085,Nicola Pozzi,it ITA,FW,Sampdoria,it Serie A,26,1986,6,1,134,1.5,0.67,0,0,0.67,1.33,0.67,0,0.67,0,0.67,0,0,Matches,a594bbdd
2086,Nicola Pozzi,it ITA,FW,Siena,it Serie A,26,1986,3,0,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a594bbdd
2087,Guly do Prado,br BRA,FWMF,Southampton,eng Premier League,30,1981,18,8,764,8.5,0,0.12,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches,3ed6e788
2088,Danijel Pranjić,hr CRO,DFMF,Celta Vigo,es La Liga,30,1981,10,4,438,4.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,38929ff9
2089,Nicolas de Préville,fr FRA,FWMF,Reims,fr Ligue 1,21,1991,10,4,468,5.2,0.19,0,0.19,0,0,0.58,0,0.19,0,0.19,0.19,0.19,Matches,b0547a87
2090,Edgar Prib,de GER,MF,Greuther Fürth,de Bundesliga,22,1989,27,25,2284,25.4,0.12,0.16,0.12,0,0.04,0.16,0,0.12,0.16,0.28,0.12,0.28,Matches,420ff5a3
2091,Xabi Prieto,es ESP,MF,Real Sociedad,es La Liga,28,1983,35,33,2836,31.5,0.29,0.1,0.19,0.1,0.1,0.06,0,0.29,0.1,0.38,0.19,0.29,Matches,d054d8b0
2092,Sloan Privat,fr FRA,FW,Sochaux,fr Ligue 1,23,1989,33,19,1811,20.1,0.45,0.1,0.45,0,0,0.15,0,0.45,0.1,0.55,0.45,0.55,Matches,4df04a86
2093,Sebastian Prödl,at AUT,DFMF,Werder Bremen,de Bundesliga,25,1987,28,23,1933,21.5,0.05,0,0.05,0,0,0.09,0.05,0.05,0,0.05,0.05,0.05,Matches,f5e6d08d
2094,Grégoire Puel,fr FRA,DFMF,Nice,fr Ligue 1,20,1992,8,8,676,7.5,0,0.13,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches,72394298
2095,Israel Puerto,es ESP,DF,Sevilla,es La Liga,19,1993,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c657b98d
2096,Christian Puggioni,it ITA,GK,Chievo,it Serie A,31,1981,17,17,1530,17,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,b39dfab0
2097,Grégory Pujol,fr FRA,FW,Valenciennes,fr Ligue 1,32,1980,23,15,1391,15.5,0.52,0.06,0.52,0,0,0.13,0,0.52,0.06,0.58,0.52,0.58,Matches,fa669152
2098,Teemu Pukki,fi FIN,FW,Schalke 04,de Bundesliga,22,1990,17,2,448,5,0.6,0.2,0.6,0,0,0,0,0.6,0.2,0.8,0.6,0.8,Matches,0745b37d
2099,Jorge Pulido,es ESP,DF,Atlético Madrid,es La Liga,21,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,978cd030
2100,Nico Pulzetti,it ITA,MF,Bologna,it Serie A,28,1984,6,2,196,2.2,0,0,0,0,0,0.45,0,0,0,0,0,0,Matches,d3b19afe
2101,Francisco Puñal,es ESP,MF,Osasuna,es La Liga,36,1975,22,13,1388,15.4,0.06,0.06,0.06,0,0,0.32,0.06,0.06,0.06,0.13,0.06,0.13,Matches,408ec22e
2102,Jason Puncheon,eng ENG,MF,Southampton,eng Premier League,26,1986,32,25,2057,22.9,0.26,0.04,0.26,0,0,0.04,0,0.26,0.04,0.31,0.26,0.31,Matches,fd3f57ce
2103,Anton Putsila,by BLR,MF,Freiburg,de Bundesliga,25,1987,2,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1f367ca1
2104,Sébastien Puygrenier,fr FRA,DF,Nancy,fr Ligue 1,30,1982,36,36,3240,36,0.19,0,0.19,0,0,0.14,0,0.19,0,0.19,0.19,0.19,Matches,13b1fd46
2105,Carles Puyol,es ESP,DF,Barcelona,es La Liga,34,1978,13,12,963,10.7,0.09,0,0.09,0,0,0.28,0,0.09,0,0.09,0.09,0.09,Matches,7c0bda9b
2106,Fabio Quagliarella,it ITA,FW,Juventus,it Serie A,29,1983,27,13,1156,12.8,0.7,0.31,0.7,0,0,0,0,0.7,0.31,1.01,0.7,1.01,Matches,ee4f2f3b
2107,Julien Quercia,fr FRA,FWMF,Lorient,fr Ligue 1,25,1986,7,3,293,3.3,0.3,0,0.3,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches,3ab6b24e
2108,Juan Quintero,co COL,MF,Pescara,it Serie A,19,1993,17,12,1020,11.3,0.09,0.18,0.09,0,0,0.27,0,0.09,0.18,0.26,0.09,0.26,Matches,540d0b37
2109,Bryan Rabello,cl CHI,MF,Sevilla,es La Liga,18,1994,3,0,109,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ad052490
2110,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,17,1995,6,1,200,2.2,0,0,0,0,0,0.45,0,0,0,0,0,0,Matches,8.79E+254
2111,Adrien Rabiot,fr FRA,MF,Toulouse,fr Ligue 1,17,1995,13,12,1035,11.5,0.09,0.26,0.09,0,0,0.09,0,0.09,0.26,0.35,0.09,0.35,Matches,8.79E+254
2112,Mohammed Rabiu,gh GHA,MF,Evian,fr Ligue 1,22,1989,28,23,1956,21.7,0.09,0.14,0.09,0,0,0.51,0,0.09,0.14,0.23,0.09,0.23,Matches,f4a9eb92
2113,Fouad Rachid,km COM,MF,Nancy,fr Ligue 1,20,1991,2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6d886ca8
2114,Ivan Radovanović,rs SRB,DFMF,Atalanta,it Serie A,23,1988,16,8,653,7.3,0,0,0,0,0,0.41,0,0,0,0,0,0,Matches,023937a9
2115,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,25,1986,23,22,1939,21.5,0.05,0,0.05,0,0,0.19,0,0.05,0,0.05,0.05,0.05,Matches,53de807a
2116,Rafa,es ESP,DFMF,Getafe,es La Liga,27,1985,19,16,1572,17.5,0.06,0,0.06,0,0,0.34,0,0.06,0,0.06,0.06,0.06,Matches,0b89dbcc
2117,Rafael,br BRA,DFMF,Manchester Utd,eng Premier League,22,1990,28,27,2313,25.7,0.12,0.12,0.12,0,0,0.23,0.04,0.12,0.12,0.23,0.12,0.23,Matches,9a1f2e1c
2118,Nando Rafael,ao ANG,FW,Düsseldorf,de Bundesliga,28,1984,11,4,423,4.7,0.43,0,0.43,0,0,0.43,0,0.43,0,0.43,0.43,0.43,Matches,44d50502
2119,Albert Rafetraniaina,mg MAD,DFMF,Nice,fr Ligue 1,15,1996,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,40726d19
2120,Raffael,br BRA,FWMF,Schalke 04,de Bundesliga,27,1985,16,7,798,8.9,0.22,0.56,0.11,0.11,0.11,0,0,0.23,0.56,0.79,0.11,0.68,Matches,791af558
2121,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,26,1985,13,6,574,6.4,0.31,0.16,0.31,0,0,0.31,0.16,0.31,0.16,0.47,0.31,0.47,Matches,d003e213
2122,Baba Rahman,gh GHA,DF,Greuther Fürth,de Bundesliga,18,1994,20,18,1629,18.1,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,e4086af3
2123,Cristian Raimondi,it ITA,DFMF,Atalanta,it Serie A,31,1981,26,22,2039,22.7,0.04,0.13,0.04,0,0,0.31,0.04,0.04,0.13,0.18,0.04,0.18,Matches,a6909989
2124,Slobodan Rajković,rs SRB,DF,Hamburger SV,de Bundesliga,23,1989,13,6,640,7.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9686fc54
2125,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,24,1988,34,34,2948,32.8,0.24,0.27,0.21,0.03,0.06,0.3,0.06,0.24,0.27,0.52,0.21,0.49,Matches,89f951b5
2126,Patrick Rakovsky,de GER,GK,Nürnberg,de Bundesliga,19,1993,4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cf9bf817
2127,Valdet Rama,al ALB,FWMF,Valladolid,es La Liga,24,1987,5,1,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,00b159ff
