Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
147,Jordan Ayew,gh GHA,FWMF,Swansea City,eng Premier League,24,1991,14,9,866,9.6,0.1,0.21,0.1,0,0,0.1,0,0.1,0.21,0.31,0.1,0.31,Matches,da052c14
148,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,26,1989,38,38,3420,38,0.03,0.11,0.03,0,0,0.11,0,0.03,0.11,0.13,0.03,0.13,Matches,53cad200
149,Florian Baak,de GER,DF,Hertha BSC,de Bundesliga,17,1999,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,150d5992
150,Ludovic Baal,gf GUF,DFMF,Rennes,fr Ligue 1,30,1986,33,33,2880,32,0,0.13,0,0,0,0.09,0.03,0,0.12,0.12,0,0.12,Matches,d3ce9f1f
151,Mame Baba Thiam,sn SEN,FW,Empoli,it Serie A,23,1992,15,9,876,9.7,0.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0.21,0.1,0.21,Matches,ec304819
152,Khouma Babacar,sn SEN,FW,Fiorentina,it Serie A,23,1993,22,13,1326,14.7,0.68,0.07,0.61,0.07,0.07,0,0,0.68,0.07,0.75,0.61,0.68,Matches,422ec08a
153,Ryan Babel,nl NED,MFFW,La Coruña,es La Liga,29,1986,11,5,562,6.2,0.65,0.16,0.65,0,0.16,0.48,0,0.64,0.16,0.8,0.64,0.8,Matches,6438d426
154,Jean-Sylvain Babin,mq MTQ,DF,Sporting Gijón,es La Liga,29,1986,22,20,1713,19,0.05,0.05,0.05,0,0,0.11,0,0.05,0.05,0.11,0.05,0.11,Matches,ba998e22
155,Carlos Bacca,co COL,FW,Milan,it Serie A,29,1986,32,26,2112,23.5,0.55,0.13,0.38,0.17,0.26,0.13,0,0.55,0.13,0.68,0.38,0.51,Matches,09a9e921
156,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,27,1989,33,29,2508,27.9,0.07,0.07,0.07,0,0,0.32,0,0.07,0.07,0.14,0.07,0.14,Matches,e8c930bb
157,Loic Badiashile,fr FRA,GK,Monaco,fr Ligue 1,18,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,34e38ddf
158,Tobias Badila,cg CGO,DF,Nancy,fr Ligue 1,23,1993,26,24,2252,25,0.04,0,0.04,0,0,0.28,0,0.04,0,0.04,0.04,0.04,Matches,c0dddddd
159,Holger Badstuber,de GER,DF,Bayern Munich,de Bundesliga,27,1989,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,45b7edae
160,Holger Badstuber,de GER,DF,Schalke 04,de Bundesliga,27,1989,10,10,862,9.6,0,0,0,0,0,0.1,0,0,0,0,0,0,Matches,45b7edae
161,Dylan Bahamboula,cg CGO,FW,Dijon,fr Ligue 1,21,1995,11,4,526,5.8,0.17,0,0.17,0,0,0.17,0,0.17,0,0.17,0.17,0.17,Matches,7844c810
162,Jean-Christophe Bahebeck,fr FRA,FW,Pescara,it Serie A,23,1993,15,11,815,9.1,0.44,0.11,0.44,0,0,0,0,0.44,0.11,0.55,0.44,0.55,Matches,a8be386b
163,Farès Bahlouli,fr FRA,MF,Lille,fr Ligue 1,21,1995,3,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,776972d5
164,Nabil Bahoui,se SWE,MF,Hamburger SV,de Bundesliga,25,1991,1,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8689dccc
165,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,32,1984,27,27,2393,26.6,0.04,0.11,0.04,0,0,0.19,0,0.04,0.11,0.15,0.04,0.15,Matches,f261abcb
166,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,18,1997,8,0,140,1.6,0,0,0,0,0,0.63,0,0,0,0,0,0,Matches,3a233281
167,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,22,1994,25,24,2058,22.9,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,a1232f4e
168,Leighton Baines,eng ENG,DFMF,Everton,eng Premier League,31,1984,32,32,2819,31.3,0.06,0.1,0,0.06,0.1,0.13,0,0.06,0.1,0.16,0,0.1,Matches,b18095b6
169,Cédric Bakambu,cd COD,FW,Villarreal,es La Liga,25,1991,26,17,1567,17.4,0.63,0.06,0.63,0,0,0.29,0,0.63,0.06,0.69,0.63,0.69,Matches,0af4dcf0
170,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,21,1994,32,25,2223,24.7,0.08,0.04,0.08,0,0,0.08,0.04,0.08,0.04,0.12,0.08,0.12,Matches,59bf127b
171,Zakaria Bakkali,be BEL,FW,Valencia,es La Liga,20,1996,18,1,288,3.2,0.31,0,0.31,0,0,0.63,0,0.31,0,0.31,0.31,0.31,Matches,ec3efd7f
172,Keita Baldé,sn SEN,FW,Lazio,it Serie A,21,1995,31,21,1926,21.4,0.75,0.19,0.65,0.09,0.09,0.23,0.09,0.75,0.19,0.93,0.65,0.84,Matches,509a4ccb
173,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,27,1989,19,17,1418,15.8,0.44,0.13,0.44,0,0,0.19,0.06,0.44,0.13,0.57,0.44,0.57,Matches,a58bb1e1
174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,28,1988,33,33,2847,31.6,0.03,0.03,0.03,0,0,0.09,0.03,0.03,0.03,0.06,0.03,0.06,Matches,1fe67e86
175,Andrija Balić,hr CRO,MFFW,Udinese,it Serie A,18,1997,4,3,239,2.7,0.37,0,0.37,0,0,0.37,0,0.38,0,0.38,0.38,0.38,Matches,9be4ee80
176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,24,1992,27,26,2331,25.9,0,0.15,0,0,0,0.15,0,0,0.15,0.15,0,0.15,Matches,cee88597
177,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,36,1980,23,20,1714,19,0,0.11,0,0,0,0.37,0,0,0.11,0.11,0,0.11,Matches,4e7bfc23
178,Norbert Balogh,hu HUN,MFFW,Palermo,it Serie A,20,1996,16,6,532,5.9,0,0,0,0,0,0.34,0.34,0,0,0,0,0,Matches,24190824
179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,28,1988,17,13,1023,11.4,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,78e68b4d
180,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,25,1990,23,20,1741,19.3,0.78,0.05,0.62,0.16,0.21,0.31,0.21,0.78,0.05,0.83,0.62,0.67,Matches,8ff07990
181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,26,1990,8,7,593,6.6,0,0.15,0,0,0,0.3,0,0,0.15,0.15,0,0.15,Matches,7fecbcdb
182,Jonathan Bamba,fr FRA,FW,Angers,fr Ligue 1,20,1996,16,9,833,9.3,0.32,0.22,0.32,0,0,0,0,0.32,0.22,0.54,0.32,0.54,Matches,b2bd0f6c
183,Patrick Bamford,eng ENG,FWMF,Burnley,eng Premier League,22,1993,6,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,93feac6e
184,Patrick Bamford,eng ENG,FW,Middlesbrough,eng Premier League,22,1993,8,2,287,3.2,0.31,0,0.31,0,0,0.31,0,0.31,0,0.31,0.31,0.31,Matches,93feac6e
185,Yacine Bammou,ma MAR,FWMF,Nantes,fr Ligue 1,24,1991,32,18,1778,19.8,0.2,0.15,0.2,0,0,0.35,0,0.2,0.15,0.35,0.2,0.35,Matches,a1d04509
186,Éver Banega,ar ARG,MF,Inter,it Serie A,28,1988,28,20,1555,17.3,0.35,0.35,0.35,0,0,0.17,0.12,0.35,0.35,0.69,0.35,0.69,Matches,fa937f7a
187,Patrick Banggaard,dk DEN,DF,Darmstadt 98,de Bundesliga,22,1994,9,9,810,9,0,0,0,0,0,0.44,0,0,0,0,0,0,Matches,02d819d2
188,Léo Baptistão,br BRA,FWMF,Espanyol,es La Liga,23,1992,21,16,1424,15.8,0.38,0.32,0.38,0,0,0.06,0,0.38,0.32,0.7,0.38,0.7,Matches,35f6db55
189,Federico Barba,it ITA,DF,Empoli,it Serie A,22,1993,11,9,812,9,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,c010b898
190,Andrea Barberis,it ITA,MF,Crotone,it Serie A,22,1993,26,23,2059,22.9,0,0.13,0,0,0,0.13,0,0,0.13,0.13,0,0.13,Matches,32ebfe1e
191,Gabriel Barbosa,br BRA,FWMF,Inter,it Serie A,19,1996,9,0,120,1.3,0.77,0,0.77,0,0,2.31,0,0.75,0,0.75,0.75,0.75,Matches,72d0e1b6
192,Phil Bardsley,sct SCO,DF,Stoke City,eng Premier League,31,1985,15,14,1168,13,0,0,0,0,0,0.38,0.15,0,0,0,0,0,Matches,1ae30132
193,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,19,1997,28,22,1908,21.2,0,0.05,0,0,0,0.47,0.09,0,0.05,0.05,0,0.05,Matches,6928979a
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,27,1989,11,4,455,5.1,0.2,0.2,0.2,0,0,0.59,0,0.2,0.2,0.4,0.2,0.4,Matches,3f7cd8f1
195,Kike Barja,es ESP,MF,Osasuna,es La Liga,19,1997,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aad53e64
196,Ross Barkley,eng ENG,MFFW,Everton,eng Premier League,22,1993,36,32,2899,32.2,0.16,0.25,0.16,0,0,0.16,0,0.16,0.25,0.4,0.16,0.4,Matches,3a24769f
197,Aymen Barkok,ma MAR,MF,Eint Frankfurt,de Bundesliga,18,1998,18,6,659,7.3,0.27,0.27,0.27,0,0,0.14,0,0.27,0.27,0.55,0.27,0.55,Matches,a2a85828
198,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,26,1989,28,20,1773,19.7,0.3,0.1,0.2,0.1,0.1,0.36,0.1,0.3,0.1,0.41,0.2,0.3,Matches,2691c772
199,Antonio Barragán,es ESP,DF,Middlesbrough,eng Premier League,29,1987,26,26,2193,24.4,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,487d9b09
200,David Barral,es ESP,FW,Granada,es La Liga,33,1983,8,2,316,3.5,0,0.29,0,0,0,0.29,0,0,0.28,0.28,0,0.28,Matches,d99f9282
201,Antonio Barreca,it ITA,DF,Torino,it Serie A,21,1995,28,25,2362,26.2,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,Matches,6a189491
202,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,32,1984,32,32,2679,29.8,0.07,0,0.07,0,0,0.13,0.03,0.07,0,0.07,0.07,0.07,Matches,43a1bea5
203,Diego Barrios,es ESP,GK,Leganés,es La Liga,22,1994,1,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ca8ea008
204,Modou Barrow,gm GAM,MFFW,Swansea City,eng Premier League,23,1992,18,12,1145,12.7,0,0.16,0,0,0,0.08,0,0,0.16,0.16,0,0.16,Matches,75783f5f
205,Gareth Barry,eng ENG,MF,Everton,eng Premier League,35,1981,33,23,2108,23.4,0.09,0.04,0.09,0,0,0.43,0,0.09,0.04,0.13,0.09,0.13,Matches,7dbbe367
206,Fin Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,29,1987,31,23,2219,24.7,0.32,0.24,0.32,0,0,0.16,0,0.32,0.24,0.57,0.32,0.57,Matches,acc7b7ec
207,Maxime Barthelmé,fr FRA,FWMF,Lorient,fr Ligue 1,27,1988,9,3,327,3.6,0,0.28,0,0,0,0.28,0,0,0.28,0.28,0,0.28,Matches,9b8b52d3
208,Joey Barton,eng ENG,MF,Burnley,eng Premier League,33,1982,14,12,1105,12.3,0.08,0,0.08,0,0,0.33,0,0.08,0,0.08,0.08,0.08,Matches,93bfa675
209,Marc Bartra,es ESP,DF,Dortmund,de Bundesliga,25,1991,19,18,1560,17.3,0,0,0,0,0,0.29,0,0,0,0,0,0,Matches,b742cc0d
210,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,35,1981,23,17,1532,17,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,7c0000fd
211,Marko Baša,me MNE,DF,Lille,fr Ligue 1,33,1982,23,23,1949,21.7,0.05,0,0.05,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,f170b78c
212,Daniele Baselli,it ITA,MF,Torino,it Serie A,24,1992,37,28,2288,25.4,0.24,0.2,0.24,0,0,0.24,0,0.24,0.2,0.43,0.24,0.43,Matches,ea06dd97
213,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,18,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,67d251a2
214,Amine Bassi,fr FRA,MF,Nancy,fr Ligue 1,18,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ced1d98f
215,Dušan Basta,rs SRB,DFMF,Lazio,it Serie A,31,1984,27,24,2120,23.6,0.04,0.08,0.04,0,0,0.08,0,0.04,0.08,0.13,0.04,0.13,Matches,3b57f7f8
216,Samuel Bastien,cd COD,MFFW,Chievo,it Serie A,19,1996,12,8,799,8.9,0.11,0,0.11,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches,ec30b9c8
217,Borja Bastón,es ESP,FW,Swansea City,eng Premier League,23,1992,18,4,561,6.2,0.16,0,0.16,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,8c44e37b
218,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,17,1999,3,1,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,75b86fb3
219,Bastos,ao ANG,DFMF,Lazio,it Serie A,25,1991,11,10,774,8.6,0,0,0,0,0,0.58,0.23,0,0,0,0,0,Matches,c01c66d9
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,22,1993,20,1,254,2.8,1.79,0.36,1.79,0,0,0,0,1.77,0.35,2.13,1.77,2.13,Matches,2973d8ff
221,Robert Bauer,de GER,DFMF,Werder Bremen,de Bundesliga,21,1995,27,25,2122,23.6,0.04,0.13,0.04,0,0,0.21,0,0.04,0.13,0.17,0.04,0.17,Matches,9b88e120
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,26,1990,34,34,3060,34,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,47064058
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,28,1988,22,19,1561,17.3,0,0.06,0,0,0,0.06,0,0,0.06,0.06,0,0.06,Matches,69374ff5
224,Éric Bauthéac,fr FRA,MFFW,Lille,fr Ligue 1,28,1987,13,9,725,8.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,af859ca4
225,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,21,1995,12,2,312,3.5,0.86,0,0.86,0,0,0,0,0.87,0,0.87,0.87,0.87,Matches,debc6b55
226,Paul Baysse,fr FRA,DF,Nice,fr Ligue 1,28,1988,22,20,1858,20.6,0.1,0.05,0.1,0,0,0.05,0,0.1,0.05,0.15,0.1,0.15,Matches,2515040a
227,Hervé Bazile,ht HAI,MFFW,Caen,fr Ligue 1,26,1990,19,7,732,8.1,0.25,0.25,0.25,0,0,0.12,0,0.25,0.25,0.49,0.25,0.49,Matches,7abfcbff
228,Riechedly Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,19,1996,12,12,969,10.8,0,0.09,0,0,0,0.46,0,0,0.09,0.09,0,0.09,Matches,da59a197
229,Claudio Beauvue,gp GLP,FW,Celta Vigo,es La Liga,28,1988,13,5,658,7.3,0.14,0.27,0.14,0,0,0.14,0,0.14,0.27,0.41,0.14,0.41,Matches,8ca253a3
230,Bebé,cv CPV,MFFW,Eibar,es La Liga,26,1990,20,8,687,7.6,0.39,0.26,0.39,0,0,0.26,0,0.39,0.26,0.66,0.39,0.66,Matches,d8712bf9
231,Henri Bedimo,cm CMR,DF,Marseille,fr Ligue 1,32,1984,16,13,1173,13,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,0d57f1c1
232,Andrea Beghetto,it ITA,MF,Genoa,it Serie A,21,1994,3,1,152,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,438dfc6a
233,Asmir Begović,ba BIH,GK,Chelsea,eng Premier League,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7b4de647
234,Valon Behrami,ch SUI,MF,Watford,eng Premier League,31,1985,27,26,2030,22.6,0,0.09,0,0,0,0.31,0,0,0.09,0.09,0,0.09,Matches,d3d758d8
235,Jérémie Bela,ao ANG,MFFW,Dijon,fr Ligue 1,23,1993,14,2,375,4.2,0,0.24,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches,5680bf3f
236,Younès Belhanda,ma MAR,FWMF,Nice,fr Ligue 1,26,1990,31,28,2541,28.2,0.11,0.18,0.11,0,0,0.28,0.04,0.11,0.18,0.28,0.11,0.28,Matches,e204ec12
237,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,24,1991,31,30,2744,30.5,0.16,0.03,0.16,0,0,0.33,0.07,0.16,0.03,0.2,0.16,0.2,Matches,857a5abe
238,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,26,1990,16,14,1113,12.4,0.16,0.4,0.16,0,0,0.32,0,0.16,0.4,0.57,0.16,0.57,Matches,bee0bab1
239,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,21,1995,33,27,2503,27.8,0.04,0.14,0.04,0,0,0.14,0,0.04,0.14,0.18,0.04,0.18,Matches,f874dd44
240,François Bellugou,fr FRA,MFDF,Lorient,fr Ligue 1,29,1987,26,16,1422,15.8,0,0,0,0,0,0.32,0.06,0,0,0,0,0,Matches,2174bc8d
241,Giuseppe Bellusci,it ITA,DF,Empoli,it Serie A,26,1989,33,33,2970,33,0.03,0,0.03,0,0,0.45,0,0.03,0,0.03,0.03,0.03,Matches,7f1c3bca
242,Anthony Belmonte,fr FRA,MF,Dijon,fr Ligue 1,20,1995,8,4,261,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1d5013e2
243,Andrea Belotti,it ITA,FW,Torino,it Serie A,22,1993,35,34,3070,34.1,0.76,0.21,0.7,0.06,0.15,0.15,0,0.76,0.21,0.97,0.7,0.91,Matches,d705ba44
244,Hatem Ben Arfa,fr FRA,MFFW,Paris S-G,fr Ligue 1,29,1987,23,5,643,7.1,0,0.14,0,0,0,0.14,0,0,0.14,0.14,0,0.14,Matches,74dc806c
245,Issam Ben Khémis,tn TUN,MF,Lorient,fr Ligue 1,20,1996,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fe44c055
246,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,25,1990,31,20,1661,18.5,0.59,0.27,0.54,0.05,0.05,0,0,0.6,0.27,0.87,0.54,0.81,Matches,942b4f90
247,Syam Ben Youssef,tn TUN,DF,Caen,fr Ligue 1,27,1989,17,14,1293,14.4,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,2293f5df
248,Änis Ben-Hatira,tn TUN,MF,Darmstadt 98,de Bundesliga,28,1988,11,8,586,6.5,0.15,0,0.15,0,0,0.46,0,0.15,0,0.15,0.15,0.15,Matches,132e4111
249,Diego Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,32,1983,14,14,1260,14,0,0,0,0,0,0.07,0,0,0,0,0,0,Matches,b7e7937d
250,Ahmad Benali,ly LBY,FWMF,Pescara,it Serie A,24,1992,33,31,2490,27.7,0.22,0.07,0.22,0,0,0.18,0.07,0.22,0.07,0.29,0.22,0.29,Matches,a128b07e
251,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,29,1987,11,11,917,10.2,0,0,0,0,0,0.39,0,0,0,0,0,0,Matches,8309b068
252,Marco Benassi,it ITA,MF,Torino,it Serie A,21,1994,28,24,2044,22.7,0.22,0.13,0.22,0,0,0.22,0,0.22,0.13,0.35,0.22,0.35,Matches,0000acda
253,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,29,1987,15,14,1179,13.1,0.08,0,0.08,0,0,0.23,0,0.08,0,0.08,0.08,0.08,Matches,3b15ef2d
254,Lars Bender,de GER,MFDF,Leverkusen,de Bundesliga,27,1989,9,9,602,6.7,0,0.15,0,0,0,0.6,0,0,0.15,0.15,0,0.15,Matches,c50281a0
255,Sven Bender,de GER,DF,Dortmund,de Bundesliga,27,1989,6,3,272,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,070ec0b1
256,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,18,1997,8,3,288,3.2,0.31,0,0.31,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches,fe888e39
257,Nicolas Benezet,fr FRA,FW,Guingamp,fr Ligue 1,25,1991,5,3,169,1.9,0.53,0.53,0.53,0,0,0,0,0.53,0.53,1.07,0.53,1.07,Matches,30395d3b
258,Pierre Bengtsson,se SWE,DFMF,Bastia,fr Ligue 1,28,1988,30,29,2626,29.2,0.03,0.03,0.03,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches,d1992a3b
259,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,23,1993,3,2,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8a2248b4
260,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,21,1995,25,22,1838,20.4,0,0,0,0,0,0.2,0.1,0,0,0,0,0,Matches,378825c7
261,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,21,1994,32,28,2548,28.3,0.18,0.14,0.14,0.04,0.04,0.42,0,0.18,0.14,0.32,0.14,0.28,Matches,3189f61a
262,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,25,1990,36,36,3131,34.8,0.43,0.06,0.37,0.06,0.11,0.29,0,0.43,0.06,0.49,0.37,0.43,Matches,ab070c55
263,Jonathan Benteke,be BEL,FW,Crystal Palace,eng Premier League,21,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5c59bc47
264,Accursio Bentivegna,it ITA,MFFW,Palermo,it Serie A,20,1996,3,2,89,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2130bea6
265,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,28,1987,29,23,1903,21.1,0.52,0.24,0.52,0,0,0,0,0.52,0.24,0.76,0.52,0.76,Matches,70d74ece
266,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,21,1994,25,21,1627,18.1,0.17,0.17,0.11,0.06,0.06,0.17,0,0.17,0.17,0.33,0.11,0.28,Matches,6fbde63a
267,Saido Berahino,bi BDI,FW,West Brom,eng Premier League,22,1993,4,3,243,2.7,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,25b166d0
268,Saido Berahino,bi BDI,FW,Stoke City,eng Premier League,22,1993,13,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,25b166d0
269,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,21,1994,21,20,1732,19.2,0.26,0.47,0.16,0.1,0.16,0.31,0,0.26,0.47,0.73,0.16,0.62,Matches,53a0e358
270,Yuri Berchiche,es ESP,DF,Real Sociedad,es La Liga,26,1990,35,35,3088,34.3,0.09,0.06,0.09,0,0,0.26,0,0.09,0.06,0.15,0.09,0.15,Matches,b6e50615
271,Álex Berenguer,es ESP,DFMF,Osasuna,es La Liga,21,1995,29,22,2120,23.6,0.04,0.25,0.04,0,0,0.13,0,0.04,0.25,0.3,0.04,0.3,Matches,dc1c2fce
272,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,24,1992,13,11,1051,11.7,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,61b3978f
273,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,25,1990,20,10,998,11.1,0.09,0.18,0.09,0,0,0.09,0,0.09,0.18,0.27,0.09,0.27,Matches,f72293fc
274,Álex Bergantiños,es ESP,MFDF,La Coruña,es La Liga,31,1985,8,6,553,6.1,0.16,0,0.16,0,0,0.33,0,0.16,0,0.16,0.16,0.16,Matches,65ea8868
275,Markel Bergara,es ESP,MF,Real Sociedad,es La Liga,30,1986,6,3,288,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,04a65a8f
276,Franck Béria,fr FRA,DF,Lille,fr Ligue 1,33,1983,28,27,2326,25.8,0.04,0,0.04,0,0,0.27,0.08,0.04,0,0.04,0.04,0.04,Matches,c4d64855
277,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,25,1991,22,18,1444,16,0.38,0,0.38,0,0.06,0,0,0.37,0,0.37,0.37,0.37,Matches,9001138b
278,Kévin Bérigaud,fr FRA,FW,Angers,fr Ligue 1,28,1988,13,4,470,5.2,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,3250c6cd
279,Kévin Bérigaud,fr FRA,MFFW,Montpellier,fr Ligue 1,28,1988,13,6,625,6.9,0,0.14,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches,3250c6cd
280,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,27,1989,26,26,2340,26,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,ee833569
281,Quentin Bernard,fr FRA,DF,Dijon,fr Ligue 1,27,1989,7,6,554,6.2,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,3916b09c
282,Federico Bernardeschi,it ITA,MFFW,Fiorentina,it Serie A,22,1994,32,27,2292,25.5,0.43,0.16,0.31,0.12,0.16,0.2,0.04,0.43,0.16,0.59,0.31,0.47,Matches,ee93c1a9
283,Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,21,1995,22,21,1892,21,0,0.05,0,0,0,0.14,0,0,0.05,0.05,0,0.05,Matches,17370b95
284,Juan Bernat,es ESP,DF,Bayern Munich,de Bundesliga,23,1993,18,13,1238,13.8,0.14,0.14,0.14,0,0,0.07,0,0.15,0.15,0.29,0.15,0.29,Matches,433dc9a2
285,Andrea Bertolacci,it ITA,MF,Milan,it Serie A,25,1991,15,9,820,9.1,0.11,0,0.11,0,0,0.33,0,0.11,0,0.11,0.11,0.11,Matches,c75b6a02
286,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,26,1989,28,28,2507,27.9,0.07,0.11,0.07,0,0,0.11,0,0.07,0.11,0.18,0.07,0.18,Matches,1226327
287,Vincent Bessat,fr FRA,DFMF,Caen,fr Ligue 1,30,1985,37,31,2815,31.3,0,0.16,0,0,0,0.1,0,0,0.16,0.16,0,0.16,Matches,5e6342d4
288,Max Besuschkow,de GER,MF,Eint Frankfurt,de Bundesliga,19,1997,3,1,87,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,8d64d363
289,Roman Bezjak,si SVN,MF,Darmstadt 98,de Bundesliga,27,1989,11,7,588,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c082d484
290,Jonathan Biabiany,fr FRA,FWMF,Inter,it Serie A,28,1988,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6b99d135
291,Roberto Biancu,it ITA,MF,Cagliari,it Serie A,16,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,57020aa5
292,Ermin Bičakčić,ba BIH,DFMF,Hoffenheim,de Bundesliga,26,1990,18,11,1055,11.7,0.09,0,0.09,0,0,0.34,0,0.09,0,0.09,0.09,0.09,Matches,7aac47fe
293,Thievy Bifouma,cg CGO,FWMF,Bastia,fr Ligue 1,24,1992,14,9,707,7.9,0.25,0.13,0.25,0,0,0.38,0,0.25,0.13,0.38,0.25,0.38,Matches,5978dc3c
