Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
2335,Marcel Schäfer,de GER,DFMF,Wolfsburg,de Bundesliga,31,1984,21,14,1307,14.5,0.07,0.14,0.07,0,0,0.07,0,0.07,0.14,0.21,0.07,0.21,Matches,11b349cf
2336,Fabian Schär,ch SUI,DF,Hoffenheim,de Bundesliga,23,1991,24,20,1728,19.2,0.05,0,0.05,0,0,0.16,0,0.05,0,0.05,0.05,0.05,Matches,c8aa95da
2337,Julian Schieber,de GER,FW,Hertha BSC,de Bundesliga,26,1989,6,0,141,1.6,0,0.63,0,0,0,0.63,0,0,0.64,0.64,0,0.64,Matches,37c213cf
2338,Sven Schipplock,de GER,FW,Hamburger SV,de Bundesliga,26,1988,20,9,928,10.3,0,0.39,0,0,0,0.29,0,0,0.39,0.39,0,0.39,Matches,53eeaf6a
2339,Jeffrey Schlupp,gh GHA,DFMF,Leicester City,eng Premier League,22,1992,24,14,1387,15.4,0.06,0.13,0.06,0,0,0.26,0,0.06,0.13,0.19,0.06,0.19,Matches,3312f911
2340,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,28,1986,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,53af52f3
2341,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,27,1988,26,22,2060,22.9,0,0.17,0,0,0,0.09,0,0,0.17,0.17,0,0.17,Matches,89565ac5
2342,Jonathan Schmid,fr FRA,MFFW,Hoffenheim,de Bundesliga,25,1990,23,16,1453,16.1,0.25,0,0.25,0,0,0.06,0,0.25,0,0.25,0.25,0.25,Matches,088ca1bd
2343,Manuel Schmiedebach,de GER,MFFW,Hannover 96,de Bundesliga,26,1988,22,22,1801,20,0.05,0.05,0.05,0,0,0.2,0,0.05,0.05,0.1,0.05,0.1,Matches,d8f5dc3d
2344,Morgan Schneiderlin,fr FRA,MF,Manchester Utd,eng Premier League,25,1989,29,25,2205,24.5,0.04,0,0.04,0,0,0.12,0,0.04,0,0.04,0.04,0.04,Matches,51b41c5c
2345,Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,21,1994,13,5,474,5.3,0.57,0.19,0.57,0,0,0.19,0,0.57,0.19,0.76,0.57,0.76,Matches,106bca06
2346,Christian Schulz,de GER,DF,Hannover 96,de Bundesliga,32,1983,25,24,2123,23.6,0.08,0,0.08,0,0,0.25,0,0.08,0,0.08,0.08,0.08,Matches,b8699f1e
2347,Marvin Schulz,de GER,DFMF,M'Gladbach,de Bundesliga,20,1995,8,4,397,4.4,0,0.23,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches,651167c8
2348,Nico Schulz,de GER,DFMF,M'Gladbach,de Bundesliga,22,1993,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fa274d97
2349,Nico Schulz,de GER,DFMF,Hertha BSC,de Bundesliga,22,1993,1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fa274d97
2350,André Schürrle,de GER,MFFW,Wolfsburg,de Bundesliga,24,1990,29,21,1906,21.2,0.42,0.14,0.42,0,0,0.24,0,0.42,0.14,0.57,0.42,0.57,Matches,ecbb3fdf
2351,Daniel Schwaab,de GER,DFMF,Stuttgart,de Bundesliga,26,1988,29,26,2387,26.5,0,0.04,0,0,0,0.11,0,0,0.04,0.04,0,0.04,Matches,824bd41a
2352,Pirmin Schwegler,ch SUI,MF,Hoffenheim,de Bundesliga,28,1987,21,16,1415,15.7,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,5528407e
2353,Bastian Schweinsteiger,de GER,MF,Manchester Utd,eng Premier League,30,1984,18,13,1202,13.4,0.07,0,0.07,0,0,0.22,0,0.07,0,0.07,0.07,0.07,Matches,ccc22fea
2354,Andrea Seculin,it ITA,GK,Chievo,it Serie A,25,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4f573f4
2355,Haris Seferović,ch SUI,FW,Eint Frankfurt,de Bundesliga,23,1992,29,25,2208,24.5,0.12,0.2,0.08,0.04,0.04,0.41,0,0.12,0.2,0.33,0.08,0.29,Matches,a45eac1f
2356,Paul Seguin,de GER,MF,Wolfsburg,de Bundesliga,20,1995,4,2,178,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8872ed17
2357,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,21,1994,3,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4db2157a
2358,Josep Señé,es ESP,MFFW,Celta Vigo,es La Liga,23,1991,8,4,385,4.3,0,0.23,0,0,0,0.23,0,0,0.23,0.23,0,0.23,Matches,8fc259d7
2359,Suat Serdar,de GER,MF,Mainz 05,de Bundesliga,18,1997,12,2,208,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b3325a30
2360,Jean Seri,ci CIV,MF,Nice,fr Ligue 1,24,1991,38,35,3103,34.5,0.09,0.17,0.09,0,0,0.06,0,0.09,0.17,0.26,0.09,0.26,Matches,10efd0e1
2361,Mathias Serin,fr FRA,MF,Angers,fr Ligue 1,23,1991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9fc1b5e3
2362,Grégory Sertic,fr FRA,DF,Bordeaux,fr Ligue 1,25,1989,1,1,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4527123
2363,Stéphane Sessègnon,bj BEN,MFFW,West Brom,eng Premier League,31,1984,25,21,1752,19.5,0.1,0.1,0.1,0,0,0.05,0,0.1,0.1,0.21,0.1,0.21,Matches,35c5f9b1
2364,Nicolas Seube,fr FRA,MF,Caen,fr Ligue 1,35,1979,33,24,2172,24.1,0,0.04,0,0,0,0.25,0.04,0,0.04,0.04,0,0.04,Matches,a2b5da1e
2365,Salva Sevilla,es ESP,MF,Espanyol,es La Liga,31,1984,15,5,533,5.9,0.17,0,0.17,0,0,0.51,0,0.17,0,0.17,0.17,0.17,Matches,75bd85ea
2366,Stephan El Shaarawy,it ITA,FWMF,Monaco,fr Ligue 1,22,1992,15,7,681,7.6,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,d3aaad90
2367,Stephan El Shaarawy,it ITA,FWMF,Roma,it Serie A,22,1992,16,15,1191,13.2,0.61,0.15,0.61,0,0,0,0,0.6,0.15,0.76,0.6,0.76,Matches,d3aaad90
2368,Xherdan Shaqiri,ch SUI,MF,Stoke City,eng Premier League,23,1991,27,27,2012,22.4,0.13,0.27,0.13,0,0,0.13,0,0.13,0.27,0.4,0.13,0.4,Matches,6421ec64
2369,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,20,1995,5,5,450,5,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0.2,Matches,9c94165b
2370,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,27,1987,20,20,1696,18.8,0,0,0,0,0,0.16,0.05,0,0,0,0,0,Matches,285a3d44
2371,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,23,1992,15,11,1050,11.7,0,0.26,0,0,0,0.26,0,0,0.26,0.26,0,0.26,Matches,3727dd3c
2372,Jonjo Shelvey,eng ENG,MF,Swansea City,eng Premier League,23,1992,16,14,1216,13.5,0.07,0.15,0,0.07,0.07,0.37,0,0.07,0.15,0.22,0,0.15,Matches,3727dd3c
2373,Djibril Sidibé,fr FRA,DFMF,Lille,fr Ligue 1,23,1992,37,36,3276,36.4,0.11,0.08,0.11,0,0,0.08,0,0.11,0.08,0.19,0.11,0.19,Matches,4c5b714f
2374,Sidnei,br BRA,DF,La Coruña,es La Liga,25,1989,33,33,2895,32.2,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,b14d0c5d
2375,Steve Sidwell,eng ENG,MF,Stoke City,eng Premier League,32,1982,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ed083afd
2376,Franco Signorelli,ve VEN,MF,Empoli,it Serie A,24,1991,1,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f1f4ae9
2377,Franck Signorino,fr FRA,DFMF,Reims,fr Ligue 1,33,1981,29,29,2559,28.4,0,0.07,0,0,0,0.18,0,0,0.07,0.07,0,0.07,Matches,88f4ddd2
2378,Gylfi Sigurðsson,is ISL,MFFW,Swansea City,eng Premier League,25,1989,36,32,2914,32.4,0.34,0.09,0.25,0.09,0.09,0.19,0,0.34,0.09,0.43,0.25,0.34,Matches,76dd1480
2379,Kolbeinn Sigþórsson,is ISL,FW,Nantes,fr Ligue 1,25,1990,26,19,1688,18.8,0.16,0,0.16,0,0,0.21,0.05,0.16,0,0.16,0.16,0.16,Matches,adf825b9
2380,Luca Siligardi,it ITA,MFFW,Hellas Verona,it Serie A,27,1988,28,17,1407,15.6,0.13,0,0.13,0,0,0.06,0,0.13,0,0.13,0.13,0.13,Matches,1cac99dc
2381,Bernardo Silva,pt POR,MFFW,Monaco,fr Ligue 1,20,1994,32,22,2239,24.9,0.28,0.04,0.28,0,0,0.28,0,0.28,0.04,0.32,0.28,0.32,Matches,3eb22ec9
2382,David Silva,es ESP,MF,Manchester City,eng Premier League,29,1986,24,22,1791,19.9,0.1,0.55,0.1,0,0,0.05,0,0.1,0.55,0.65,0.1,0.65,Matches,e2716bd0
2383,Gabriel Silva,br BRA,MFDF,Carpi,it Serie A,24,1991,16,14,1282,14.2,0,0.14,0,0,0,0.28,0,0,0.14,0.14,0,0.14,Matches,4914ed4a
2384,Gabriel Silva,br BRA,MF,Genoa,it Serie A,24,1991,11,8,769,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4914ed4a
2385,Gastón Silva,uy URU,MFDF,Torino,it Serie A,21,1994,12,10,895,9.9,0,0.1,0,0,0,0.3,0,0,0.1,0.1,0,0.1,Matches,47d493c3
2386,Lucas Silva,br BRA,MF,Marseille,fr Ligue 1,22,1993,22,11,1038,11.5,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,1c646218
2387,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,30,1984,30,29,2622,29.1,0.03,0.03,0.03,0,0,0.1,0,0.03,0.03,0.07,0.03,0.07,Matches,86e7deaf
2388,Eddy Silvestre,az AZE,MF,Eibar,es La Liga,22,1992,6,1,212,2.4,0,0,0,0,0,0.83,0,0,0,0,0,0,Matches,15ac2dc2
2389,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,30,1984,25,21,1975,21.9,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,b6ca47a2
2390,David Simón,es ESP,DF,Las Palmas,es La Liga,26,1988,27,24,2263,25.1,0.04,0.08,0.04,0,0,0.28,0,0.04,0.08,0.12,0.04,0.12,Matches,251336da
2391,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,28,1987,30,30,2610,29,0,0,0,0,0,0.14,0.03,0,0,0,0,0,Matches,3201b03d
2392,Scott Sinclair,eng ENG,FWMF,Aston Villa,eng Premier League,26,1989,27,19,1595,17.7,0.11,0,0.06,0.06,0.06,0,0,0.11,0,0.11,0.06,0.06,Matches,273c483b
2393,Giovanni Sio,ci CIV,FW,Rennes,fr Ligue 1,26,1989,34,28,2599,28.9,0.24,0.24,0.24,0,0.03,0.35,0.07,0.24,0.24,0.48,0.24,0.48,Matches,0fe7f7bc
2394,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,27,1988,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0d8a37c2
2395,Guilherme Siqueira,br BRA,DF,Valencia,es La Liga,29,1986,14,14,1093,12.1,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,3770a135
2396,Guilherme Siqueira,br BRA,DF,Atlético Madrid,es La Liga,29,1986,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,3770a135
2397,Pantxi Sirieix,fr FRA,MF,Toulouse,fr Ligue 1,34,1980,5,0,73,0.8,0,2.5,0,0,0,1.25,0,0,2.47,2.47,0,2.47,Matches,e6dd61a7
2398,Salvatore Sirigu,it ITA,GK,Paris S-G,fr Ligue 1,28,1987,3,2,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,10dc46f0
2399,Sandro Sirigu,de GER,MF,Darmstadt 98,de Bundesliga,26,1988,6,1,124,1.4,0,1.43,0,0,0,0,0,0,1.45,1.45,0,1.45,Matches,8da7db0a
2400,Maicon Sisenando,br BRA,DF,Roma,it Serie A,34,1981,15,12,1007,11.2,0.09,0.18,0.09,0,0,0.18,0.09,0.09,0.18,0.27,0.09,0.27,Matches,fbc5d136
2401,Moussa Sissoko,fr FRA,MF,Newcastle Utd,eng Premier League,25,1989,37,37,3217,35.7,0.03,0.2,0.03,0,0,0.08,0,0.03,0.2,0.22,0.03,0.22,Matches,2acd49b9
2402,Slimane Sissoko,fr FRA,FW,Angers,fr Ligue 1,24,1991,12,2,316,3.5,0,0.29,0,0,0,0.29,0.29,0,0.28,0.28,0,0.28,Matches,7a37efc7
2403,Sito,es ESP,MF,Valencia,es La Liga,18,1996,1,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,59504479
2404,Ellyes Skhiri,tn TUN,MFDF,Montpellier,fr Ligue 1,20,1995,12,9,815,9.1,0.22,0,0.22,0,0,0.11,0,0.22,0,0.22,0.22,0.22,Matches,c2211709
2405,Łukasz Skorupski,pl POL,GK,Empoli,it Serie A,24,1991,31,31,2790,31,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,ab4449d6
2406,Milan Škriniar,sk SVK,DF,Sampdoria,it Serie A,20,1995,3,2,105,1.2,0,0,0,0,0,0.83,0.83,0,0,0,0,0,Matches,30f5ffa9
2407,Martin Škrtel,sk SVK,DF,Liverpool,eng Premier League,30,1984,22,21,1885,20.9,0.05,0,0.05,0,0,0.24,0,0.05,0,0.05,0.05,0.05,Matches,defb905a
2408,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,25,1989,35,35,3150,35,0,0.03,0,0,0,0.23,0,0,0.03,0.03,0,0.03,Matches,b6964eb6
2409,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,24,1991,31,22,2100,23.3,0.09,0,0.09,0,0,0.21,0,0.09,0,0.09,0.09,0.09,Matches,20b104bc
2410,Brad Smith,au AUS,DF,Liverpool,eng Premier League,21,1994,4,3,286,3.2,0,0,0,0,0,0.63,0.31,0,0,0,0,0,Matches,c76c717c
2411,Cédric Soares,pt POR,DFMF,Southampton,eng Premier League,23,1991,24,23,1965,21.8,0,0.09,0,0,0,0.14,0,0,0.09,0.09,0,0.09,Matches,839c14e1
2412,Danilo Soares,br BRA,DF,Ingolstadt 04,de Bundesliga,23,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c05f2f8c
2413,Artur Sobiech,pl POL,FW,Hannover 96,de Bundesliga,25,1990,25,19,1629,18.1,0.39,0,0.39,0,0,0.17,0,0.39,0,0.39,0.39,0.39,Matches,73d30c88
2414,Danilo Soddimo,it ITA,MFFW,Frosinone,it Serie A,27,1987,28,20,1793,19.9,0.05,0.1,0.05,0,0,0.5,0.05,0.05,0.1,0.15,0.05,0.15,Matches,098139eb
2415,Enrique Sola,es ESP,FW,Athletic Club,es La Liga,29,1986,5,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bef2e50e
2416,Roberto Soldado,es ESP,FW,Villarreal,es La Liga,30,1985,28,27,2246,25,0.2,0.4,0.2,0,0,0.48,0,0.2,0.4,0.6,0.2,0.6,Matches,9d66fbe3
2417,Somália,br BRA,DFMF,Toulouse,fr Ligue 1,26,1988,29,24,2119,23.5,0,0.09,0,0,0,0.09,0,0,0.08,0.08,0,0.08,Matches,c1febb46
2418,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,26,1988,32,32,2880,32,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,420c18a1
2419,Alex Song,cm CMR,MF,West Ham,eng Premier League,27,1987,12,8,658,7.3,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,1c32281d
2420,Kévin Soni,cm CMR,FW,Bordeaux,fr Ligue 1,17,1998,2,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6435143e
2421,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,31,1983,34,34,3029,33.7,0.06,0,0.06,0,0,0.06,0,0.06,0,0.06,0.06,0.06,Matches,7768df30
2422,Oliver Sorg,de GER,DFMF,Hannover 96,de Bundesliga,25,1990,20,19,1591,17.7,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,541cdd20
2423,Bruno Soriano,es ESP,MF,Villarreal,es La Liga,31,1984,31,28,2596,28.8,0.17,0.03,0.07,0.1,0.1,0.17,0.03,0.17,0.03,0.21,0.07,0.1,Matches,9332647
2424,Roberto Soriano,it ITA,MF,Sampdoria,it Serie A,24,1991,37,33,2816,31.3,0.26,0.13,0.26,0,0,0.22,0,0.26,0.13,0.38,0.26,0.38,Matches,9d4c45d6
2425,Stefano Sorrentino,it ITA,GK,Palermo,it Serie A,36,1979,35,35,3096,34.4,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,048877f5
2426,Elkin Soto,co COL,MF,Mainz 05,de Bundesliga,34,1980,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,47bf23f2
2427,Florian Sotoca,fr FRA,FWMF,Montpellier,fr Ligue 1,24,1990,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7a42d0df
2428,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,25,1990,34,34,3015,33.5,0,0.03,0,0,0,0.18,0.03,0,0.03,0.03,0,0.03,Matches,46b5375e
2429,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,23,1992,28,25,2322,25.8,0.04,0,0.04,0,0,0.23,0,0.04,0,0.04,0.04,0.04,Matches,7b075c75
2430,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,26,1989,20,18,1584,17.6,0,0,0,0,0,0.28,0.06,0,0,0,0,0,Matches,f7c9fcd6
2431,Emir Spahić,ba BIH,DF,Hamburger SV,de Bundesliga,34,1980,26,26,2267,25.2,0,0.04,0,0,0,0.28,0.04,0,0.04,0.04,0,0.04,Matches,009633c8
2432,Uroš Spajić,rs SRB,DF,Toulouse,fr Ligue 1,22,1993,14,11,1091,12.1,0,0,0,0,0,0.08,0.08,0,0,0,0,0,Matches,02ce2030
2433,Stéphane Sparagna,fr FRA,DF,Marseille,fr Ligue 1,20,1995,7,2,234,2.6,0,0,0,0,0,1.15,0,0,0,0,0,0,Matches,27f6c6e9
2434,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,36,1979,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e65a5e5
2435,Nicolás Spolli,ar ARG,DFMF,Carpi,it Serie A,32,1983,4,4,325,3.6,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,9a560ebe
2436,Nicolás Spolli,ar ARG,DF,Chievo,it Serie A,32,1983,10,8,770,8.6,0,0,0,0,0,0.47,0.12,0,0,0,0,0,Matches,9a560ebe
2437,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,23,1992,36,36,3240,36,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,ac4003af
2438,Sébastien Squillaci,fr FRA,DF,Bastia,fr Ligue 1,34,1980,31,29,2667,29.6,0.07,0.07,0.07,0,0,0.1,0,0.07,0.07,0.13,0.07,0.13,Matches,f7ec06db
2439,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,21,1993,11,8,687,7.6,0.13,0,0.13,0,0,0.26,0,0.13,0,0.13,0.13,0.13,Matches,8.61E+118
2440,Benjamin Stambouli,fr FRA,MF,Paris S-G,fr Ligue 1,24,1990,27,18,1500,16.7,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,5939baa2
2441,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,25,1989,21,17,1435,15.9,0.19,0.13,0.19,0,0,0.06,0,0.19,0.13,0.31,0.19,0.31,Matches,6992791d
2442,Niklas Stark,de GER,DFMF,Hertha BSC,de Bundesliga,20,1995,21,15,1413,15.7,0.13,0,0.13,0,0,0.19,0.06,0.13,0,0.13,0.13,0.13,Matches,aad48be9
2443,Maarten Stekelenburg,nl NED,GK,Southampton,eng Premier League,32,1982,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fefce889
2444,Guglielmo Stendardo,it ITA,DF,Atalanta,it Serie A,34,1981,15,12,1112,12.4,0.08,0,0.08,0,0,0.32,0.08,0.08,0,0.08,0.08,0.08,Matches,333a9ae7
2445,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,19,1995,26,24,2043,22.7,0.09,0.04,0.09,0,0,0.4,0,0.09,0.04,0.13,0.09,0.13,Matches,500cd987
2446,Raheem Sterling,eng ENG,MF,Manchester City,eng Premier League,20,1994,31,23,1920,21.3,0.28,0.09,0.28,0,0,0.05,0,0.28,0.09,0.37,0.28,0.37,Matches,b400bde0
2447,Janek Sternberg,de GER,MFDF,Werder Bremen,de Bundesliga,22,1992,9,4,447,5,0,0,0,0,0,0.4,0,0,0,0,0,0,Matches,adef6b86
2448,Jamie Sterry,eng ENG,DF,Newcastle Utd,eng Premier League,19,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f13d0f83
2449,Kevin Stewart,jm JAM,MF,Liverpool,eng Premier League,21,1993,7,6,565,6.3,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,ff674795
2450,Zoltán Stieber,hu HUN,FWMF,Hamburger SV,de Bundesliga,26,1988,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,495b10e2
2451,Lars Stindl,de GER,FWMF,M'Gladbach,de Bundesliga,26,1988,30,29,2593,28.8,0.24,0.28,0.21,0.03,0.07,0.17,0,0.24,0.28,0.52,0.21,0.49,Matches,7cd6badb
2452,Valentin Stocker,ch SUI,MFFW,Hertha BSC,de Bundesliga,26,1989,22,10,836,9.3,0.11,0,0.11,0,0,0.22,0,0.11,0,0.11,0.11,0.11,Matches,6b85f966
2453,John Stones,eng ENG,DF,Everton,eng Premier League,21,1994,33,31,2779,30.9,0,0,0,0,0,0.1,0,0,0,0,0,0,Matches,5eecec3d
2454,Martin Stranzl,at AUT,DF,M'Gladbach,de Bundesliga,35,1980,4,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4786c8d5
2455,Ivan Strinić,hr CRO,DF,Napoli,it Serie A,28,1987,5,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,52e2ef8f
2456,Tobias Strobl,de GER,MFDF,Hoffenheim,de Bundesliga,25,1990,26,22,2078,23.1,0,0.04,0,0,0,0.22,0,0,0.04,0.04,0,0.04,Matches,17780d2b
2457,Dominik Stroh-Engel,de GER,FW,Darmstadt 98,de Bundesliga,29,1985,15,6,512,5.7,0,0.18,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches,88131379
2458,Kevin Strootman,nl NED,MF,Roma,it Serie A,25,1990,5,2,190,2.1,0,0.48,0,0,0,0.48,0,0,0.47,0.47,0,0.47,Matches,ef2e5e1a
2459,Aljaž Struna,si SVN,DF,Palermo,it Serie A,24,1990,22,22,1836,20.4,0.05,0,0.05,0,0,0.54,0.05,0.05,0,0.05,0.05,0.05,Matches,b82c2982
2460,Stefano Sturaro,it ITA,MF,Juventus,it Serie A,22,1993,19,11,1026,11.4,0.09,0,0.09,0,0,0.53,0,0.09,0,0.09,0.09,0.09,Matches,2334478a
2461,Daniel Sturridge,eng ENG,FW,Liverpool,eng Premier League,25,1989,14,11,978,10.9,0.73,0.09,0.73,0,0,0,0,0.74,0.09,0.83,0.74,0.83,Matches,1b7ec703
2462,Emanuele Suagher,it ITA,DF,Carpi,it Serie A,22,1992,9,8,721,8,0,0,0,0,0,1,0,0,0,0,0,0,Matches,976a9181
2463,Damián Suárez,uy URU,DF,Getafe,es La Liga,27,1988,31,30,2633,29.3,0,0.1,0,0,0,0.24,0.03,0,0.1,0.1,0,0.1,Matches,ba5004e1
2464,Denis Suárez,es ESP,MF,Villarreal,es La Liga,21,1994,33,25,2373,26.4,0.15,0.15,0.15,0,0,0.11,0,0.15,0.15,0.3,0.15,0.3,Matches,12c50af5
2465,Luis Suárez,uy URU,FW,Barcelona,es La Liga,28,1987,35,35,3150,35,1.14,0.49,1.06,0.09,0.14,0.2,0,1.14,0.49,1.63,1.06,1.54,Matches,a6154613
2466,Mario Suárez,es ESP,MF,Watford,eng Premier League,28,1987,15,8,749,8.3,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,7106f0a0
2467,Mario Suárez,es ESP,MF,Fiorentina,it Serie A,28,1987,9,5,456,5.1,0.2,0,0.2,0,0,0.59,0,0.2,0,0.2,0.2,0.2,Matches,7106f0a0
2468,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,30,1984,36,36,3240,36,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,f6db3bd5
2469,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,26,1988,6,5,464,5.2,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,821233cc
2470,Isaac Success,ng NGA,MFFW,Granada,es La Liga,19,1996,30,28,2422,26.9,0.22,0.11,0.22,0,0,0.45,0.04,0.22,0.11,0.33,0.22,0.33,Matches,f573a8bf
2471,Niklas Süle,de GER,DF,Hoffenheim,de Bundesliga,19,1995,33,33,2970,33,0,0.03,0,0,0,0.12,0,0,0.03,0.03,0,0.03,Matches,e33c06cf
2472,Valmir Sulejmani,xk KVX,MF,Hannover 96,de Bundesliga,19,1996,4,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,63923468
2473,Aytaç Sulu,tr TUR,DF,Darmstadt 98,de Bundesliga,29,1985,33,33,2970,33,0.21,0,0.21,0,0,0.18,0,0.21,0,0.21,0.21,0.21,Matches,51c1301e
2474,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,26,1989,28,21,1850,20.6,0.1,0.05,0.1,0,0,0.19,0,0.1,0.05,0.15,0.1,0.15,Matches,1d8c99b0
2475,Toni Šunjić,ba BIH,DF,Stuttgart,de Bundesliga,26,1988,19,17,1358,15.1,0.07,0,0.07,0,0,0.4,0.07,0.07,0,0.07,0.07,0.07,Matches,a79c321f
2476,Gilles Sunu,tg TOG,FW,Angers,fr Ligue 1,24,1991,32,32,2422,26.9,0.07,0.04,0.07,0,0,0.15,0,0.07,0.04,0.11,0.07,0.11,Matches,beff5d14
2477,Stoppila Sunzu,zm ZAM,DF,Lille,fr Ligue 1,26,1989,12,10,919,10.2,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,Matches,1bab7b66
2478,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,28,1986,38,38,3420,38,0,0.08,0,0,0,0.11,0,0,0.08,0.08,0,0.08,Matches,7d41b619
2479,Markel Susaeta,es ESP,MF,Athletic Club,es La Liga,27,1987,28,22,1918,21.3,0.14,0.33,0.14,0,0,0.14,0,0.14,0.33,0.47,0.14,0.47,Matches,6fd1ba62
2480,Suso,es ESP,MF,Milan,it Serie A,21,1993,1,1,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4e219ad2
2481,Suso,es ESP,FW,Genoa,it Serie A,21,1993,19,15,1166,13,0.46,0.08,0.46,0,0,0.31,0,0.46,0.08,0.54,0.46,0.54,Matches,4e219ad2
